ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
FBCOP070-13	unk	0.794492	unk	0.794492	unk	0.794492	unk	0.794492	unk	0.794492	unk	0.794492
FBCOP076-13	Insecta	0.852315	unk	0.524127	unk	0.524127	unk	0.524127	unk	0.524127	unk	0.524127
FBCOP077-13	Insecta	0.999862	Coleoptera	0.807755	Dytiscidae	0.517279	Hydroporinae	0.402614	Bidessus	0.190283	unk	0.18992
FBCOP078-13	Insecta	0.999862	Coleoptera	0.807755	Dytiscidae	0.517279	Hydroporinae	0.402614	Bidessus	0.190283	unk	0.18992
FBCOP079-13	Insecta	0.999862	Coleoptera	0.807755	Dytiscidae	0.517279	Hydroporinae	0.402614	Bidessus	0.190283	unk	0.18992
FBCOP083-13	Insecta	1	Coleoptera	0.999244	Carabidae	0.998943	Trechinae	0.983694	Bembidion	0.958547	unk	0.735047
FBCOP088-13	Insecta	0.999398	Coleoptera	0.855239	Staphylinidae	0.537398	Staphylininae	0.246803	unk	0.118443	unk	0.118443
FBCOP094-13	Insecta	1	Coleoptera	0.99998	Curculionidae	0.999978	Ceutorhynchinae	0.999972	Pelenomus	0.999691	Pelenomus_commari	0.972632
FBCOP096-13	Insecta	0.992011	Coleoptera	0.582822	unk	0.455136	unk	0.455136	unk	0.455136	unk	0.455136
FBCOP101-13	Insecta	0.998099	Coleoptera	0.577266	unk	0.193466	unk	0.193466	unk	0.193466	unk	0.193466
FBCOP102-13	Insecta	0.998099	Coleoptera	0.572145	unk	0.192077	unk	0.192077	unk	0.192077	unk	0.192077
FBCOP106-13	Insecta	1	Coleoptera	0.999949	Chrysomelidae	0.999947	Galerucinae	0.999938	Chaetocnema	0.99984	Chaetocnema_mannerheimii	0.988629
FBCOP115-13	Insecta	0.999578	Coleoptera	0.899482	Staphylinidae	0.643911	Staphylininae	0.34349	unk	0.16385	unk	0.16385
FBCOP117-13	Insecta	0.973102	unk	0.439439	unk	0.439439	unk	0.439439	unk	0.439439	unk	0.439439
FBCOP126-13	Insecta	0.979208	Coleoptera	0.476567	unk	0.422812	unk	0.422812	unk	0.422812	unk	0.422812
FBCOP128-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999962	Donaciinae	0.999952	Donacia	0.999847	Donacia_tomentosa	0.981676
FBCOP129-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999962	Donaciinae	0.999952	Donacia	0.999847	Donacia_tomentosa	0.981676
FBCOP130-13	Insecta	1	Coleoptera	0.999964	Chrysomelidae	0.999962	Donaciinae	0.999952	Donacia	0.999848	Donacia_tomentosa	0.981677
FBCOP131-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999962	Donaciinae	0.999952	Donacia	0.999847	Donacia_tomentosa	0.981676
FBCOP132-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999962	Donaciinae	0.999952	Donacia	0.999847	Donacia_tomentosa	0.981676
FBCOP136-13	Insecta	1	Coleoptera	0.999787	Carabidae	0.99977	Scaritinae	0.999417	Dyschirius	0.999323	Dyschirius_politus	0.981832
FBCOP138-13	Insecta	1	Coleoptera	0.999907	Curculionidae	0.999896	Ceutorhynchinae	0.999877	Pelenomus	0.999402	Pelenomus_velaris	0.916811
FBCOP139-13	Insecta	1	Coleoptera	0.999907	Curculionidae	0.999896	Ceutorhynchinae	0.999877	Pelenomus	0.999402	Pelenomus_velaris	0.916811
FBCOP140-13	Insecta	1	Coleoptera	0.999949	Chrysomelidae	0.999947	Galerucinae	0.999938	Chaetocnema	0.99984	Chaetocnema_mannerheimii	0.988629
FBCOP145-13	Insecta	0.999761	Coleoptera	0.925983	Elmidae	0.783789	Elminae	0.778514	Limnius	0.524916	unk	0.524303
FBCOP146-13	Insecta	0.999713	Coleoptera	0.918195	Elmidae	0.757892	Elminae	0.752144	Limnius	0.485897	unk	0.485413
FBCOP147-13	Insecta	0.999713	Coleoptera	0.918195	Elmidae	0.757892	Elminae	0.752144	Limnius	0.485897	unk	0.485413
FBCOP148-13	Insecta	0.999655	Coleoptera	0.907703	Elmidae	0.725241	Elminae	0.719042	Limnius	0.443748	unk	0.44337
FBCOP150-13	Insecta	0.990715	Coleoptera	0.562838	unk	0.452029	unk	0.452029	unk	0.452029	unk	0.452029
FBCOP152-13	Insecta	0.999886	Coleoptera	0.819847	Dytiscidae	0.560089	Hydroporinae	0.443357	Bidessus	0.218671	unk	0.218183
FBCOP160-13	Insecta	0.999513	Coleoptera	0.892303	Staphylinidae	0.617533	Staphylininae	0.31821	unk	0.1571	unk	0.1571
FBCOP164-13	Insecta	0.989107	Coleoptera	0.41768	unk	0.24734	unk	0.24734	unk	0.24734	unk	0.24734
FBCOP166-13	Insecta	0.999925	Coleoptera	0.791566	Staphylinidae	0.559679	Aleocharinae	0.3257	Amischa	0.052917	unk	0.052623
FBCOP175-13	Insecta	0.993192	Coleoptera	0.559186	unk	0.391472	unk	0.391472	unk	0.391472	unk	0.391472
FBCOP180-13	Insecta	0.999771	Coleoptera	0.838046	Staphylinidae	0.481034	Paederinae	0.263895	Lathrobium	0.162341	unk	0.16159
FBCOP181-13	Insecta	0.996339	Coleoptera	0.656602	unk	0.394329	unk	0.394329	unk	0.394329	unk	0.394329
FBCOP182-13	Insecta	0.996339	Coleoptera	0.656602	unk	0.394329	unk	0.394329	unk	0.394329	unk	0.394329
FBCOP183-13	Insecta	0.996339	Coleoptera	0.656602	unk	0.394329	unk	0.394329	unk	0.394329	unk	0.394329
FBCOP184-13	Insecta	0.996339	Coleoptera	0.656602	unk	0.394329	unk	0.394329	unk	0.394329	unk	0.394329
FBCOP185-13	Insecta	0.995605	Coleoptera	0.635755	unk	0.401582	unk	0.401582	unk	0.401582	unk	0.401582
FBCOP187-13	Insecta	1	Coleoptera	0.998599	Staphylinidae	0.998189	Oxytelinae	0.995969	Carpelimus	0.991717	unk	0.562744
FBCOP189-13	Insecta	0.993157	Coleoptera	0.406787	unk	0.175771	unk	0.175771	unk	0.175771	unk	0.175771
FBCOP190-13	Insecta	0.993157	Coleoptera	0.406787	unk	0.175771	unk	0.175771	unk	0.175771	unk	0.175771
FBCOP194-13	Insecta	0.985003	Coleoptera	0.339307	unk	0.198568	unk	0.198568	unk	0.198568	unk	0.198568
FBCOP195-13	Insecta	0.985003	Coleoptera	0.339307	unk	0.198568	unk	0.198568	unk	0.198568	unk	0.198568
FBCOP196-13	Insecta	0.999999	Coleoptera	0.994161	Staphylinidae	0.990818	Oxytelinae	0.968246	Ochthephilus	0.951254	unk	0.800712
FBCOP200-13	Insecta	0.97355	unk	0.411128	unk	0.411128	unk	0.411128	unk	0.411128	unk	0.411128
FBCOP208-13	Insecta	0.9869	Coleoptera	0.410047	unk	0.251268	unk	0.251268	unk	0.251268	unk	0.251268
FBCOP210-13	Insecta	0.977861	unk	0.397964	unk	0.397964	unk	0.397964	unk	0.397964	unk	0.397964
FBCOP211-13	Insecta	0.90017	unk	0.484827	unk	0.484827	unk	0.484827	unk	0.484827	unk	0.484827
FBCOP226-13	Insecta	0.999994	Coleoptera	0.949477	Rhadalidae	0.879214	Rhadalinae	0.878614	Aplocnemus	0.840056	unk	0.807434
FBCOP229-13	unk	0.588677	unk	0.588677	unk	0.588677	unk	0.588677	unk	0.588677	unk	0.588677
FBCOP235-13	Insecta	0.931073	unk	0.512634	unk	0.512634	unk	0.512634	unk	0.512634	unk	0.512634
FBCOP236-13	Insecta	0.909091	unk	0.539029	unk	0.539029	unk	0.539029	unk	0.539029	unk	0.539029
FBCOP237-13	Insecta	0.999978	Coleoptera	0.946773	Leiodidae	0.898908	Leiodinae	0.88216	Amphicyllis	0.65554	unk	0.649499
FBCOP245-13	Insecta	0.999323	Coleoptera	0.718551	Brentidae	0.428008	Apioninae	0.413562	Oxystoma	0.11747	unk	0.1174
FBCOP248-13	Insecta	0.998532	Coleoptera	0.748277	Chrysomelidae	0.380458	Galerucinae	0.355439	unk	0.188319	unk	0.188319
FBCOP249-13	Insecta	0.998532	Coleoptera	0.748277	Chrysomelidae	0.380458	Galerucinae	0.355439	unk	0.188319	unk	0.188319
FBCOP250-13	Insecta	0.984241	Coleoptera	0.376857	unk	0.236297	unk	0.236297	unk	0.236297	unk	0.236297
FBCOP251-13	Insecta	0.999502	Coleoptera	0.738907	Nitidulidae	0.378818	Meligethinae	0.323687	Thymogethes	0.076769	unk	0.076724
FBCOP252-13	Insecta	1	Coleoptera	0.999935	Nitidulidae	0.99989	Meligethinae	0.996485	Astylogethes	0.990964	unk	0.594566
FBCOP255-13	Insecta	1	Coleoptera	0.999935	Nitidulidae	0.99989	Meligethinae	0.996485	Astylogethes	0.990964	unk	0.594566
FBCOP260-13	Insecta	0.999919	Coleoptera	0.838799	Latridiidae	0.681686	Corticariinae	0.654351	Melanophthalma	0.329509	unk	0.32858
FBCOP261-13	Insecta	0.999999	Coleoptera	0.979372	Carabidae	0.971984	Harpalinae	0.945938	Harpalus	0.481085	unk	0.221062
FBCOP262-13	Insecta	1	Coleoptera	0.999933	Melyridae	0.99993	Malachiinae	0.999901	Anthocomus	0.999755	Anthocomus_rufus	0.981842
FBCOP265-13	Insecta	0.892884	unk	0.609915	unk	0.609915	unk	0.609915	unk	0.609915	unk	0.609915
FBCOP270-13	Insecta	0.999963	Coleoptera	0.968207	Staphylinidae	0.931303	Staphylininae	0.891112	Tasgius	0.719379	unk	0.715241
FBCOP271-13	Insecta	0.999964	Coleoptera	0.970182	Staphylinidae	0.934533	Staphylininae	0.892621	Tasgius	0.722555	unk	0.718248
FBCOP278-13	Insecta	1	Coleoptera	0.999871	Staphylinidae	0.999858	Staphylininae	0.999548	Bisnius	0.999055	Bisnius_sordidus	0.920754
FBCOP279-13	Insecta	0.967888	unk	0.370817	unk	0.370817	unk	0.370817	unk	0.370817	unk	0.370817
FBCOP283-13	Insecta	1	Coleoptera	0.999909	Carabidae	0.999906	Nebriinae	0.999605	Notiophilus	0.999483	Notiophilus_germinyi	0.986556
FBCOP285-13	Insecta	0.998237	Coleoptera	0.68625100000000006	Brentidae	0.305585	Apioninae	0.295421	unk	0.136867	unk	0.136867
FBCOP291-13	Insecta	0.96336	unk	0.467544	unk	0.467544	unk	0.467544	unk	0.467544	unk	0.467544
FBCOP292-13	Insecta	0.96336	unk	0.467544	unk	0.467544	unk	0.467544	unk	0.467544	unk	0.467544
FBCOP293-13	Insecta	0.96336	unk	0.467544	unk	0.467544	unk	0.467544	unk	0.467544	unk	0.467544
FBCOP296-13	Insecta	0.995882	Coleoptera	0.617182	unk	0.390397	unk	0.390397	unk	0.390397	unk	0.390397
FBCOP298-13	Insecta	1	Coleoptera	0.999978	Chrysomelidae	0.999972	Galerucinae	0.999661	Longitarsus	0.993073	Longitarsus_pratensis	0.870567
FBCOP313-13	Insecta	0.990362	Coleoptera	0.438313	unk	0.225281	unk	0.225281	unk	0.225281	unk	0.225281
FBCOP316-13	Insecta	1	Coleoptera	0.99991	Carabidae	0.999905	Harpalinae	0.999797	Synuchus	0.999201	Synuchus_vivalis	0.986192
FBCOP320-13	Insecta	0.999998	Coleoptera	0.994233	Hydrophilidae	0.991209	Sphaeridiinae	0.98782	Sphaeridium	0.96808	unk	0.902961
FBCOP336-13	Insecta	0.995496	Coleoptera	0.605637	unk	0.348964	unk	0.348964	unk	0.348964	unk	0.348964
FBCOP337-13	Insecta	0.994515	Coleoptera	0.58882	unk	0.358488	unk	0.358488	unk	0.358488	unk	0.358488
FBCOP366-13	Insecta	0.994715	Coleoptera	0.600541	unk	0.40839	unk	0.40839	unk	0.40839	unk	0.40839
FBCOP367-13	Insecta	0.995601	Coleoptera	0.639787	unk	0.420577	unk	0.420577	unk	0.420577	unk	0.420577
FBCOP369-13	Insecta	1	Coleoptera	0.999943	Nitidulidae	0.999939	Meligethinae	0.99992	Thymogethes	0.999769	Thymogethes_lugubris	0.986266
FBCOP372-13	Insecta	0.999983	Coleoptera	0.983142	Leiodidae	0.963686	Cholevinae	0.955073	Choleva	0.804057	unk	0.794104
FBCOP376-13	Insecta	1	Coleoptera	0.999901	Brentidae	0.999897	Apioninae	0.999892	Apion	0.999752	Apion_frumentarium	0.988091
FBCOP377-13	Insecta	0.999999	Coleoptera	0.992689	Brentidae	0.99001	Apioninae	0.989583	Taeniapion	0.955461	unk	0.855415
FBCOP378-13	Insecta	0.972033	unk	0.411191	unk	0.411191	unk	0.411191	unk	0.411191	unk	0.411191
FBCOP392-13	Insecta	0.932997	unk	0.573735	unk	0.573735	unk	0.573735	unk	0.573735	unk	0.573735
FBCOP394-13	Insecta	0.998851	Coleoptera	0.563239	Staphylinidae	0.173007	Tachyporinae	0.053918	unk	0.024769	unk	0.024769
FBCOP407-13	Insecta	1	Coleoptera	0.99995	Curculionidae	0.999948	Entiminae	0.999929	Trachyphloeus	0.999824	Trachyphloeus_rectus	0.984807
FBCOP414-13	Insecta	0.995655	Coleoptera	0.475219	unk	0.137838	unk	0.137838	unk	0.137838	unk	0.137838
FBCOP427-13	Insecta	1	Coleoptera	0.999807	Leiodidae	0.999791	Cholevinae	0.99974	Catops	0.999177	Catops_coracinus	0.966475
FBCOP429-13	Insecta	0.990654	Coleoptera	0.453051	unk	0.27971	unk	0.27971	unk	0.27971	unk	0.27971
FBCOP435-13	Insecta	0.92077	unk	0.587061	unk	0.587061	unk	0.587061	unk	0.587061	unk	0.587061
FBCOP438-13	Insecta	0.999979	Coleoptera	0.95841	Staphylinidae	0.911873	Aleocharinae	0.815018	Ischnoglossa	0.525903	unk	0.521289
FBCOP447-13	Insecta	1	Coleoptera	0.999614	Leiodidae	0.999568	Cholevinae	0.999198	Catops	0.997202	Catops_tristis	0.927806
FBCOP452-13	Insecta	1	Coleoptera	0.999876	Staphylinidae	0.99987	Aleocharinae	0.999714	Gyrophaena	0.999193	Gyrophaena_strictula	0.978672
FBCOP453-13	Insecta	0.623391	unk	0.491334	unk	0.491334	unk	0.491334	unk	0.491334	unk	0.491334
FBCOP460-13	Insecta	1	Coleoptera	0.999796	Latridiidae	0.999773	Corticariinae	0.999736	Corticaria	0.999224	Corticaria_longicollis	0.943912
FBCOP461-13	Insecta	0.637593	unk	0.50053	unk	0.50053	unk	0.50053	unk	0.50053	unk	0.50053
FBCOP464-13	Insecta	0.999999	Coleoptera	0.997202	Staphylinidae	0.99576	Staphylininae	0.992975	Philonthus	0.97878	unk	0.816547
FBCOP466-13	Insecta	1	Coleoptera	0.999909	Latridiidae	0.999901	Corticariinae	0.999883	Corticaria	0.999678	Corticaria_longicollis	0.981374
FBCOP469-13	Insecta	1	Coleoptera	0.999614	Leiodidae	0.999568	Cholevinae	0.999198	Catops	0.997202	Catops_tristis	0.927806
FBCOP470-13	Insecta	0.999988	Coleoptera	0.916948	Staphylinidae	0.810206	Omaliinae	0.601688	Omalium	0.465734	unk	0.450561
FBCOP476-13	Insecta	1	Coleoptera	0.998031	Carabidae	0.9977	Harpalinae	0.994461	Harpalus	0.790199	Harpalus_distinguendus	0.135914
FBCOP481-13	Insecta	0.827762	unk	0.557886	unk	0.557886	unk	0.557886	unk	0.557886	unk	0.557886
FBCOP484-13	Insecta	0.98719	Coleoptera	0.513689	unk	0.426911	unk	0.426911	unk	0.426911	unk	0.426911
FBCOP486-13	Insecta	1	Coleoptera	0.999823	Staphylinidae	0.999679	Omaliinae	0.97813	Coryphium	0.963509	unk	0.68105
FBCOP492-13	Insecta	0.999969	Coleoptera	0.94401	Staphylinidae	0.846188	Omaliinae	0.698561	Omalium	0.54918	unk	0.54003
FBCOP493-13	Insecta	1	Coleoptera	0.999943	Scarabaeidae	0.999939	Aphodiinae	0.999926	Nimbus	0.999591	Nimbus_contaminatus	0.984578
FBCOP494-13	Insecta	1	Coleoptera	0.999968	Staphylinidae	0.999966	Mycetoporinae	0.999909	Ischnosoma	0.999832	Ischnosoma_splendidum	0.988842
FBCOP495-13	Insecta	0.999912	Coleoptera	0.938388	Staphylinidae	0.84423	Mycetoporinae	0.528784	Mycetoporus	0.253619	unk	0.252849
FBCOP496-13	Insecta	0.999912	Coleoptera	0.938388	Staphylinidae	0.84423	Mycetoporinae	0.528784	Mycetoporus	0.253619	unk	0.252849
FBCOP499-13	Insecta	0.999888	Coleoptera	0.953009	Curculionidae	0.877593	Ceutorhynchinae	0.861233	Ceutorhynchus	0.661561	unk	0.659985
FBCOP503-13	Insecta	1	Coleoptera	0.999909	Scarabaeidae	0.999905	Aphodiinae	0.999881	Agoliinus	0.999531	Agoliinus_nemoralis	0.979619
FBCOP504-13	Insecta	1	Coleoptera	0.999917	Scarabaeidae	0.999912	Aphodiinae	0.999891	Agoliinus	0.99956	Agoliinus_nemoralis	0.979826
FBCOP509-13	Insecta	1	Coleoptera	0.998031	Carabidae	0.9977	Harpalinae	0.994461	Harpalus	0.790199	Harpalus_distinguendus	0.135914
FBCOP516-13	Insecta	0.999912	Coleoptera	0.938388	Staphylinidae	0.84423	Mycetoporinae	0.528784	Mycetoporus	0.253619	unk	0.252849
FBCOP517-13	Insecta	0.994321	Coleoptera	0.555887	unk	0.367986	unk	0.367986	unk	0.367986	unk	0.367986
FBCOP518-13	Insecta	0.994321	Coleoptera	0.555887	unk	0.367986	unk	0.367986	unk	0.367986	unk	0.367986
FBCOP540-13	Insecta	1	Coleoptera	0.999834	Staphylinidae	0.999828	Aleocharinae	0.999614	Gyrophaena	0.998959	Gyrophaena_strictula	0.981366
FBCOP542-13	Insecta	1	Coleoptera	0.999967	Carabidae	0.999954	Harpalinae	0.997813	Bradycellus	0.957409	Bradycellus_ruficollis	0.945886
FBCOP543-13	Insecta	1	Coleoptera	0.999935	Chrysomelidae	0.99993	Galerucinae	0.999903	Lochmaea	0.997989	Lochmaea_suturalis	0.497554
FBCOP546-13	Insecta	0.999845	Coleoptera	0.763055	Staphylinidae	0.484057	Aleocharinae	0.253426	Oxypoda	0.034416	unk	0.034308
FBCOP549-13	Insecta	0.97488	unk	0.432145	unk	0.432145	unk	0.432145	unk	0.432145	unk	0.432145
FBCOP552-13	Insecta	1	Coleoptera	0.999905	Staphylinidae	0.9999	Aleocharinae	0.999671	Atheta	0.999164	Atheta_corvina	0.98629
FBCOP553-13	Insecta	1	Coleoptera	0.99998	Ptiliidae	0.999979	Ptiliinae	0.999977	Acrotrichis	0.999911	Acrotrichis_insularis	0.988922
FBCOP554-13	Insecta	1	Coleoptera	0.99998	Ptiliidae	0.999979	Ptiliinae	0.999977	Acrotrichis	0.999911	Acrotrichis_insularis	0.988922
FBCOP555-13	Insecta	0.997792	Coleoptera	0.598809	unk	0.223262	unk	0.223262	unk	0.223262	unk	0.223262
FBCOP556-13	Insecta	0.998208	Coleoptera	0.643791	unk	0.207791	unk	0.207791	unk	0.207791	unk	0.207791
FBCOP573-13	Insecta	1	Coleoptera	0.999871	Staphylinidae	0.999863	Tachyporinae	0.999636	Tachyporus	0.998194	Tachyporus_scitulus	0.972565
FBCOP580-13	Insecta	0.986483	Coleoptera	0.284912	unk	0.133941	unk	0.133941	unk	0.133941	unk	0.133941
FBCOP587-13	Insecta	0.99982	Coleoptera	0.937525	Staphylinidae	0.815084	Aleocharinae	0.713519	Myllaena	0.350994	unk	0.350609
FBCOP594-13	Insecta	0.997972	Coleoptera	0.563822	unk	0.142847	unk	0.142847	unk	0.142847	unk	0.142847
FBCOP595-13	Insecta	0.998281	Coleoptera	0.527595	Staphylinidae	0.113052	Aleocharinae	0.033247	unk	0.020144	unk	0.020144
FBCOP606-13	Insecta	1	Coleoptera	0.999949	Staphylinidae	0.999946	Paederinae	0.999833	Lathrobium	0.999749	Lathrobium_rufipenne	0.970593
FBCOP607-13	Insecta	1	Coleoptera	0.999948	Staphylinidae	0.999945	Paederinae	0.999829	Lathrobium	0.999745	Lathrobium_rufipenne	0.972711
FBCOP612-13	Insecta	1	Coleoptera	1	Staphylinidae	0.999999	Aleocharinae	0.999408	Myllaena	0.994605	Myllaena_intermedia	0.983673
FBCOP613-13	Insecta	1	Coleoptera	0.999962	Eucinetidae	0.999961	dummy_Eucinetidae	0.999959	Eucinetus	0.999883	Eucinetus_haemorrhoidalis	0.987006
FBCOP615-13	Insecta	0.998234	Coleoptera	0.640667	Staphylinidae	0.218899	Aleocharinae	0.091642	unk	0.017551	unk	0.017551
FBCOP616-13	Insecta	0.994379	Coleoptera	0.488736	unk	0.253714	unk	0.253714	unk	0.253714	unk	0.253714
FBCOP617-13	Insecta	0.993876	Coleoptera	0.524147	unk	0.292584	unk	0.292584	unk	0.292584	unk	0.292584
FBCOP618-13	Insecta	1	Coleoptera	0.999741	Curculionidae	0.999703	Entiminae	0.999614	Romualdius	0.998765	Romualdius_scaber	0.803325
FBCOP619-13	Insecta	1	Coleoptera	0.999853	Curculionidae	0.999835	Entiminae	0.999787	Romualdius	0.999298	Romualdius_scaber	0.892805
FBCOP620-13	Insecta	1	Coleoptera	0.99995	Curculionidae	0.999948	Entiminae	0.99993	Trachyphloeus	0.999826	Trachyphloeus_rectus	0.984809
FBCOP621-13	Insecta	1	Coleoptera	0.99995	Curculionidae	0.999948	Entiminae	0.99993	Trachyphloeus	0.999826	Trachyphloeus_rectus	0.984809
FBCOP623-13	Insecta	0.97008	unk	0.502683	unk	0.502683	unk	0.502683	unk	0.502683	unk	0.502683
FBCOP637-13	Insecta	1	Coleoptera	0.999941	Chrysomelidae	0.999937	Chrysomelinae	0.999922	Chrysolina	0.999739	Chrysolina_sanguinolenta	0.9672
FBCOP640-13	Insecta	1	Coleoptera	0.999907	Carabidae	0.999903	Nebriinae	0.999602	Notiophilus	0.99947	Notiophilus_germinyi	0.984375
FBCOP642-13	Insecta	1	Coleoptera	0.999851	Tenebrionidae	0.999829	Tenebrioninae	0.999655	Melanimon	0.999065	Melanimon_tibialis	0.859673
FBCOP643-13	Insecta	1	Coleoptera	0.99997	Tenebrionidae	0.999968	Tenebrioninae	0.999933	Melanimon	0.999856	Melanimon_tibialis	0.988868
FBCOP644-13	Insecta	1	Coleoptera	0.999835	Tenebrionidae	0.99981	Tenebrioninae	0.999633	Melanimon	0.998966	Melanimon_tibialis	0.838856
FBCOP645-13	Insecta	1	Coleoptera	0.999851	Tenebrionidae	0.999829	Tenebrioninae	0.999655	Melanimon	0.999065	Melanimon_tibialis	0.859673
FBCOP646-13	Insecta	1	Coleoptera	0.999963	Chrysomelidae	0.999961	Galerucinae	0.999958	Phyllotreta	0.999866	Phyllotreta_armoraciae	0.986959
FBCOP647-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999964	Galerucinae	0.999961	Phyllotreta	0.999879	Phyllotreta_armoraciae	0.988838
FBCOP648-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999964	Galerucinae	0.999961	Phyllotreta	0.999879	Phyllotreta_armoraciae	0.988838
FBCOP649-13	Insecta	1	Coleoptera	0.999965	Chrysomelidae	0.999964	Galerucinae	0.999961	Phyllotreta	0.999879	Phyllotreta_armoraciae	0.988838
FBCOP650-13	Insecta	1	Coleoptera	0.999769	Carabidae	0.999757	Harpalinae	0.999444	Dicheirotrichus	0.992509	Dicheirotrichus_placidus	0.9746
FBCOP651-13	Insecta	1	Coleoptera	0.999769	Carabidae	0.999757	Harpalinae	0.999444	Dicheirotrichus	0.992509	Dicheirotrichus_placidus	0.9746
FBCOP656-13	Insecta	0.978313	unk	0.451105	unk	0.451105	unk	0.451105	unk	0.451105	unk	0.451105
FBCOP657-13	Insecta	0.980685	unk	0.408917	unk	0.408917	unk	0.408917	unk	0.408917	unk	0.408917
FBCOP658-13	Insecta	0.980685	unk	0.408917	unk	0.408917	unk	0.408917	unk	0.408917	unk	0.408917
FBCOP662-13	Insecta	0.964881	unk	0.537874	unk	0.537874	unk	0.537874	unk	0.537874	unk	0.537874
FBCOP663-13	Insecta	0.953489	unk	0.577401	unk	0.577401	unk	0.577401	unk	0.577401	unk	0.577401
FBCOP664-13	Insecta	0.973092	unk	0.497682	unk	0.497682	unk	0.497682	unk	0.497682	unk	0.497682
FBCOP665-13	Insecta	0.973095	unk	0.501446	unk	0.501446	unk	0.501446	unk	0.501446	unk	0.501446
FBCOP666-13	Insecta	0.982302	unk	0.308864	unk	0.308864	unk	0.308864	unk	0.308864	unk	0.308864
FBCOP667-13	Insecta	1	Coleoptera	0.998622	Carabidae	0.998398	Harpalinae	0.99657	Harpalus	0.840954	Harpalus_affinis	0.179745
FBCOP668-13	Insecta	1	Coleoptera	0.998622	Carabidae	0.998399	Harpalinae	0.996549	Harpalus	0.841084	Harpalus_affinis	0.18033
FBCOP669-13	Insecta	1	Coleoptera	0.999016	Carabidae	0.998873	Harpalinae	0.997421	Harpalus	0.847147	Harpalus_affinis	0.192178
FBCOP670-13	Insecta	1	Coleoptera	0.998622	Carabidae	0.998399	Harpalinae	0.996549	Harpalus	0.841084	Harpalus_affinis	0.18033
FBCOP680-13	Insecta	1	Coleoptera	0.998522	Curculionidae	0.997949	Hyperinae	0.997312	Hypera	0.986568	unk	0.677746
FBCOP681-13	Insecta	0.985734	Coleoptera	0.464641	unk	0.375822	unk	0.375822	unk	0.375822	unk	0.375822
FBCOP683-13	Insecta	0.981903	Coleoptera	0.437376	unk	0.370682	unk	0.370682	unk	0.370682	unk	0.370682
FBCOP687-13	Insecta	0.999323	Coleoptera	0.586008	Carabidae	0.132304	Trechinae	0.03892	Tachyta	0.010492	unk	0.010486
FBCOP688-13	Insecta	0.999515	Coleoptera	0.597172	Carabidae	0.141115	Trechinae	0.042244	Tachyta	0.012191	unk	0.012182
FBCOP689-13	Insecta	0.999437	Coleoptera	0.591841	Carabidae	0.13694	Trechinae	0.040864	Tachyta	0.011329	unk	0.011322
FBCOP690-13	Insecta	0.999437	Coleoptera	0.620313	Carabidae	0.147139	Trechinae	0.040282	Tachyta	0.010753	unk	0.010747
FBCOP693-13	Insecta	0.999957	Coleoptera	0.784803	Carabidae	0.576266	Harpalinae	0.322424	Pterostichus	0.062613	unk	0.06186
FBCOP694-13	Insecta	0.999957	Coleoptera	0.784803	Carabidae	0.576266	Harpalinae	0.322424	Pterostichus	0.062613	unk	0.06186
FBCOP695-13	Insecta	0.999975	Coleoptera	0.810766	Carabidae	0.694263	Harpalinae	0.448546	Pterostichus	0.134156	unk	0.132005
FBCOP696-13	Insecta	0.999978	Coleoptera	0.851769	Carabidae	0.737256	Harpalinae	0.505673	Pterostichus	0.145607	unk	0.142718
FBCOP698-13	Insecta	0.994763	Coleoptera	0.670651	unk	0.487679	unk	0.487679	unk	0.487679	unk	0.487679
FBCOP699-13	Insecta	1	Coleoptera	0.998999	Brentidae	0.998753	Apioninae	0.998679	Protapion	0.994739	unk	0.59572
FBCOP700-13	Insecta	1	Coleoptera	0.999213	Brentidae	0.999013	Apioninae	0.998951	Protapion	0.995557	unk	0.556698
FBCOP701-13	Insecta	1	Coleoptera	0.998893	Brentidae	0.998601	Apioninae	0.998521	Protapion	0.994096	unk	0.632446
FBCOP702-13	Insecta	1	Coleoptera	0.999078	Brentidae	0.998834	Apioninae	0.998762	Protapion	0.994888	unk	0.595963
FBCOP706-13	Insecta	0.949019	unk	0.496638	unk	0.496638	unk	0.496638	unk	0.496638	unk	0.496638
FBCOP708-13	Insecta	0.950379	unk	0.498548	unk	0.498548	unk	0.498548	unk	0.498548	unk	0.498548
FBCOP712-13	Insecta	0.999918	Coleoptera	0.821665	Staphylinidae	0.62403	Oxytelinae	0.452494	Bledius	0.324435	unk	0.321915
FBCOP713-13	Insecta	0.999893	Coleoptera	0.796003	Staphylinidae	0.542791	Oxytelinae	0.36737	Bledius	0.246361	unk	0.24448
FBCOP714-13	Insecta	0.999893	Coleoptera	0.796003	Staphylinidae	0.542791	Oxytelinae	0.36737	Bledius	0.246361	unk	0.24448
