ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
FBLMT172-09	Insecta	1	Lepidoptera	0.999882	Tortricidae	0.999558	Tortricinae	0.99476	Archips	0.948463	Archips_rosana	0.843597
FBLMT173-09	Insecta	1	Lepidoptera	0.999964	Tortricidae	0.999932	Tortricinae	0.998354	Argyrotaenia	0.985258	Argyrotaenia_ljungiana	0.97443
FBLMT174-09	Insecta	1	Lepidoptera	0.999929	Tortricidae	0.999857	Tortricinae	0.997445	Argyrotaenia	0.983112	Argyrotaenia_ljungiana	0.9693
FBLMT176-09	Insecta	1	Lepidoptera	0.999893	Tortricidae	0.99983	Tortricinae	0.998076	Ptycholoma	0.988592	Ptycholoma_lecheana	0.977728
FBLMT177-09	Insecta	1	Lepidoptera	0.999929	Tortricidae	0.999849	Tortricinae	0.998106	Pandemis	0.980586	Pandemis_cinnamomeana	0.949473
FBLMT178-09	Insecta	1	Lepidoptera	0.999959	Tortricidae	0.999896	Tortricinae	0.996417	Pandemis	0.97081	Pandemis_corylana	0.940773
FBLMT179-09	Insecta	1	Lepidoptera	0.99995	Tortricidae	0.999861	Tortricinae	0.997356	Pandemis	0.964828	Pandemis_corylana	0.929861
FBLMT180-09	Insecta	1	Lepidoptera	0.999891	Tortricidae	0.999632	Tortricinae	0.998213	Pandemis	0.978849	Pandemis_cerasana	0.944535
FBLMT181-09	Insecta	1	Lepidoptera	0.999891	Tortricidae	0.999632	Tortricinae	0.998213	Pandemis	0.978849	Pandemis_cerasana	0.944535
FBLMT182-09	Insecta	1	Lepidoptera	0.999965	Tortricidae	0.999884	Tortricinae	0.999011	Pandemis	0.987225	Pandemis_heparana	0.969054
FBLMT183-09	Insecta	1	Lepidoptera	0.999947	Tortricidae	0.999828	Tortricinae	0.997754	Pandemis	0.978502	Pandemis_dumetana	0.950557
FBLMT184-09	Insecta	1	Lepidoptera	0.999956	Tortricidae	0.999912	Tortricinae	0.997928	Syndemis	0.983821	Syndemis_musculana	0.973009
FBLMT185-09	Insecta	1	Lepidoptera	0.999961	Tortricidae	0.999933	Tortricinae	0.997682	Syndemis	0.982946	Syndemis_musculana	0.972143
FBLMT186-09	Insecta	1	Lepidoptera	0.999627	Tortricidae	0.997918	Tortricinae	0.983379	Zelotherses	0.836303	Zelotherses_paleana	0.417642
FBLMT188-09	Insecta	1	Lepidoptera	0.999926	Tortricidae	0.999799	Tortricinae	0.996436	Choristoneura	0.967345	Choristoneura_diversana	0.953963
FBLMT189-09	Insecta	1	Lepidoptera	0.999893	Tortricidae	0.999743	Tortricinae	0.996866	Choristoneura	0.971308	Choristoneura_diversana	0.958211
FBLMT190-09	Insecta	1	Lepidoptera	0.999961	Tortricidae	0.999929	Tortricinae	0.999103	Dichelia	0.989628	Dichelia_histrionana	0.978753
FBLMT191-09	Insecta	0.999999	Lepidoptera	0.995073	Tortricidae	0.961418	Tortricinae	0.777964	Clepsis	0.380027	unk	0.286816
FBLMT192-09	Insecta	0.999999	Lepidoptera	0.995073	Tortricidae	0.961418	Tortricinae	0.777964	Clepsis	0.380027	unk	0.286816
FBLMT194-09	Insecta	1	Lepidoptera	0.999924	Tortricidae	0.999883	Tortricinae	0.999216	Clepsis	0.99572	Clepsis_rurinana	0.984281
FBLMT195-09	Insecta	1	Lepidoptera	0.999893	Tortricidae	0.999743	Tortricinae	0.996866	Choristoneura	0.971308	Choristoneura_diversana	0.958211
FBLMT196-09	Insecta	1	Lepidoptera	0.999966	Tortricidae	0.999943	Tortricinae	0.999259	Adoxophyes	0.996639	Adoxophyes_orana	0.985686
FBLMT197-09	Insecta	1	Lepidoptera	0.999969	Tortricidae	0.999956	Chlidanotinae	0.999341	Olindia	0.999275	Olindia_schumacherana	0.988294
FBLMT198-09	Insecta	0.999972	Lepidoptera	0.951593	Tortricidae	0.211606	Olethreutinae	0.111315	Gypsonoma	0.012246	unk	0.012143
FBLMT199-09	Insecta	0.999972	Lepidoptera	0.951593	Tortricidae	0.211606	Olethreutinae	0.111315	Gypsonoma	0.012246	unk	0.012143
FBLMT200-09	Insecta	1	Lepidoptera	0.999979	Tortricidae	0.999976	Olethreutinae	0.99983	Epinotia	0.996763	Epinotia_ramella	0.963794
FBLMT203-09	Insecta	1	Lepidoptera	0.999935	Tortricidae	0.99975	Olethreutinae	0.997597	Eudemis	0.973294	Eudemis_porphyrana	0.959655
FBLMT205-09	Insecta	1	Lepidoptera	0.999962	Tortricidae	0.999936	Olethreutinae	0.999573	Apotomis	0.985281	Apotomis_infida	0.331759
FBLMT206-09	Insecta	1	Lepidoptera	0.999952	Tortricidae	0.999878	Olethreutinae	0.999121	Apotomis	0.962052	Apotomis_turbidana	0.491713
FBLMT207-09	Insecta	1	Lepidoptera	0.99996	Tortricidae	0.999923	Olethreutinae	0.999555	Apotomis	0.973928	Apotomis_capreana	0.22722
FBLMT208-09	Insecta	1	Lepidoptera	0.999969	Tortricidae	0.999946	Olethreutinae	0.999704	Apotomis	0.983259	Apotomis_betuletana	0.162514
FBLMT209-09	Insecta	1	Lepidoptera	0.999969	Tortricidae	0.999946	Olethreutinae	0.999704	Apotomis	0.983259	Apotomis_betuletana	0.162514
FBLMT210-09	Insecta	1	Lepidoptera	0.999966	Tortricidae	0.999941	Olethreutinae	0.99963900000000006	Apotomis	0.980006	Apotomis_sauciana	0.229457
FBLMT213-09	Insecta	1	Lepidoptera	0.999967	Tortricidae	0.999943	Olethreutinae	0.999324	Hedya	0.983462	Hedya_salicella	0.971406
FBLMT215-09	Insecta	1	Lepidoptera	0.999903	Tortricidae	0.999521	Olethreutinae	0.993849	Hedya	0.947458	Hedya_pruniana	0.914095
FBLMT216-09	Insecta	1	Lepidoptera	0.999932	Tortricidae	0.999853	Olethreutinae	0.997748	Hedya	0.972073	Hedya_dimidiana	0.953524
FBLMT217-09	Insecta	1	Lepidoptera	0.999932	Tortricidae	0.999853	Olethreutinae	0.997748	Hedya	0.972073	Hedya_dimidiana	0.953524
FBLMT220-09	Insecta	1	Lepidoptera	0.999962	Tortricidae	0.999932	Olethreutinae	0.999503	Celypha	0.983537	Celypha_rufana	0.952183
FBLMT221-09	Insecta	1	Lepidoptera	0.999955	Tortricidae	0.999919	Olethreutinae	0.99953	Celypha	0.983693	Celypha_striana	0.95748
FBLMT222-09	Insecta	1	Lepidoptera	0.999961	Tortricidae	0.999922	Olethreutinae	0.999553	Celypha	0.984331	Celypha_striana	0.961463
FBLMT223-09	Insecta	1	Lepidoptera	0.998428	Tortricidae	0.97704	Olethreutinae	0.937754	Celypha	0.255323	unk	0.050831
FBLMT224-09	Insecta	1	Lepidoptera	0.999954	Tortricidae	0.999887	Olethreutinae	0.999232	Celypha	0.978504	Celypha_cespitana	0.95051
FBLMT225-09	Insecta	1	Lepidoptera	0.999963	Tortricidae	0.999913	Olethreutinae	0.999311	Celypha	0.980487	Celypha_cespitana	0.953061
FBLMT226-09	Insecta	1	Lepidoptera	0.998428	Tortricidae	0.97704	Olethreutinae	0.937754	Celypha	0.255323	unk	0.050831
FBLMT229-09	Insecta	1	Lepidoptera	0.999957	Tortricidae	0.999909	Olethreutinae	0.999365	Phiaris	0.961388	Phiaris_micana	0.815772
FBLMT230-09	Insecta	1	Lepidoptera	0.999954	Tortricidae	0.999887	Olethreutinae	0.999232	Celypha	0.978504	Celypha_cespitana	0.95051
FBLMT231-09	Insecta	1	Lepidoptera	0.999952	Tortricidae	0.999924	Olethreutinae	0.999487	Phiaris	0.979607	Phiaris_bipunctana	0.958841
FBLMT232-09	Insecta	1	Lepidoptera	0.999926	Tortricidae	0.999839	Olethreutinae	0.998615	Stictea	0.959611	Stictea_mygindiana	0.942391
FBLMT233-09	Insecta	1	Lepidoptera	0.999968	Tortricidae	0.999948	Olethreutinae	0.999597	Olethreutes	0.96985	Olethreutes_arcuella	0.959192
FBLMT234-09	Insecta	1	Lepidoptera	0.99994	Tortricidae	0.999882	Olethreutinae	0.998798	Piniphila	0.923807	Piniphila_bifasciana	0.896858
FBLMT236-09	Insecta	1	Lepidoptera	0.999954	Tortricidae	0.999887	Olethreutinae	0.999232	Celypha	0.978504	Celypha_cespitana	0.95051
FBLMT240-09	Insecta	1	Lepidoptera	0.999968	Tortricidae	0.99995	Olethreutinae	0.999456	Eriopsela	0.995338	Eriopsela_quadrana	0.983777
FBLMT244-09	Insecta	1	Lepidoptera	0.999978	Tortricidae	0.999971	Olethreutinae	0.999889	Spilonota	0.998124	Spilonota_ocellana	0.985639
FBLMT246-09	Insecta	1	Lepidoptera	0.999634	Tortricidae	0.999251	Olethreutinae	0.997081	Epinotia	0.916931	Epinotia_mercuriana	0.578391
FBLMT247-09	Insecta	1	Lepidoptera	0.999744	Tortricidae	0.998975	Olethreutinae	0.990852	Strophedra	0.933267	Strophedra_nitidana	0.83262100000000006
FBLMT250-09	Insecta	1	Lepidoptera	0.999994	Tortricidae	0.99999	Olethreutinae	0.999038	Cydia	0.981261	Cydia_fagiglandana	0.95064
FBLMT251-09	Insecta	1	Lepidoptera	0.99996	Tortricidae	0.999941	Olethreutinae	0.998266	Gypsonoma	0.994625	Gypsonoma_sociana	0.980516
FBLMT252-09	Insecta	1	Lepidoptera	0.999823	Tortricidae	0.999669	Olethreutinae	0.998239	Epinotia	0.976065	Epinotia_nanana	0.841586
FBLMT253-09	Insecta	1	Lepidoptera	0.999691	Tortricidae	0.999028	Olethreutinae	0.993976	Endothenia	0.937594	Endothenia_gentianaeana	0.776659
FBLMT254-09	Insecta	0.999947	Lepidoptera	0.936667	Noctuidae	0.273696	Noctuinae	0.094686	Ancylis	0.020895	unk	0.020645
FBLMT260-09	Insecta	1	Lepidoptera	0.999969	Tortricidae	0.99993	Olethreutinae	0.9994	Epinotia	0.986543	Epinotia_tenerana	0.96073
FBLMT262-09	Insecta	1	Lepidoptera	0.999975	Tortricidae	0.999971	Olethreutinae	0.99988	Epinotia	0.997768	Epinotia_ramella	0.968731
FBLMT265-09	Insecta	1	Lepidoptera	0.999913	Tortricidae	0.999777	Olethreutinae	0.998434	Epinotia	0.974374	Epinotia_bilunana	0.944697
FBLMT268-09	Insecta	1	Lepidoptera	0.999933	Tortricidae	0.999815	Olethreutinae	0.997432	Zeiraphera	0.980177	Zeiraphera_griseana	0.936657
FBLMT269-09	Insecta	1	Lepidoptera	0.999945	Tortricidae	0.999881	Olethreutinae	0.996444	Eucosma	0.986708	Eucosma_cana	0.94424
FBLMT274-09	Insecta	0.999991	Lepidoptera	0.978944	Tortricidae	0.81161	Olethreutinae	0.680778	Ancylis	0.09843	unk	0.094334
FBLMT277-09	Insecta	1	Lepidoptera	0.999968	Tortricidae	0.999952	Olethreutinae	0.999174	Epiblema	0.99034	Epiblema_cirsiana	0.491595
FBLMT280-09	Insecta	1	Lepidoptera	0.99996	Tortricidae	0.999923	Olethreutinae	0.999543	Epiblema	0.987819	Epiblema_inulivora	0.976585
FBLMT281-09	Insecta	1	Lepidoptera	0.99996	Tortricidae	0.999923	Olethreutinae	0.999543	Epiblema	0.987819	Epiblema_inulivora	0.976585
FBLMT282-09	Insecta	1	Lepidoptera	0.99996	Tortricidae	0.999923	Olethreutinae	0.999543	Epiblema	0.987819	Epiblema_inulivora	0.976585
FBLMT284-09	Insecta	1	Lepidoptera	0.999968	Tortricidae	0.999952	Olethreutinae	0.999174	Epiblema	0.99034	Epiblema_cirsiana	0.491595
FBLMT285-09	Insecta	1	Lepidoptera	0.999973	Tortricidae	0.999961	Olethreutinae	0.999427	Epiblema	0.992748	Epiblema_cirsiana	0.493578
FBLMT286-09	Insecta	1	Lepidoptera	0.999907	Tortricidae	0.999769	Olethreutinae	0.998832	Apotomis	0.94606	Apotomis_capreana	0.153734
FBLMT287-09	Insecta	1	Lepidoptera	0.999957	Tortricidae	0.999925	Olethreutinae	0.998841	Rhopobota	0.984392	Rhopobota_ustomaculana	0.969138
FBLMT288-09	Insecta	1	Lepidoptera	0.99994	Tortricidae	0.99988	Olethreutinae	0.998931	Gibberifera	0.98781	Gibberifera_simplana	0.973932
FBLMT289-09	Insecta	0.999999	Lepidoptera	0.995479	Tortricidae	0.955212	Olethreutinae	0.867808	Grapholita	0.19966	unk	0.15422
FBLMT291-09	Insecta	1	Lepidoptera	0.999971	Tortricidae	0.999926	Olethreutinae	0.999544	Pammene	0.991147	Pammene_gallicana	0.973498
FBLMT292-09	Insecta	1	Lepidoptera	0.9999	Tortricidae	0.999755	Olethreutinae	0.998043	Pammene	0.985246	Pammene_fasciana	0.937322
FBLMT293-09	Insecta	1	Lepidoptera	0.999891	Tortricidae	0.999676	Olethreutinae	0.997415	Pammene	0.98116	Pammene_fasciana	0.901501
FBLMT294-09	Insecta	1	Lepidoptera	0.999964	Tortricidae	0.999943	Olethreutinae	0.999402	Pammene	0.996041	Pammene_albuginana	0.963847
FBLMT297-09	Insecta	1	Lepidoptera	0.999935	Tortricidae	0.999832	Olethreutinae	0.999033	Pammene	0.992309	Pammene_populana	0.970882
FBLMT298-09	Insecta	0.999999	Lepidoptera	0.996041	Tortricidae	0.948866	Olethreutinae	0.910638	Pammene	0.600875	unk	0.329573
FBLMT299-09	Insecta	0.999999	Lepidoptera	0.996417	Tortricidae	0.951537	Olethreutinae	0.913202	Pammene	0.601855	unk	0.330111
FBLMT303-09	Insecta	1	Lepidoptera	0.99972	Tortricidae	0.998823	Olethreutinae	0.989491	Strophedra	0.928702	Strophedra_nitidana	0.825759
FBLMT304-09	Insecta	1	Lepidoptera	0.99995	Tortricidae	0.999907	Olethreutinae	0.999256	Strophedra	0.99197	Strophedra_nitidana	0.981068
FBLMT306-09	Insecta	1	Lepidoptera	0.999962	Tortricidae	0.99993	Olethreutinae	0.999557	Dichrorampha	0.992703	Dichrorampha_simpliciana	0.937777
FBLMT307-09	Insecta	1	Lepidoptera	0.997846	Tortricidae	0.99137	Olethreutinae	0.964575	Dichrorampha	0.661176	unk	0.302172
FBLMT308-09	Insecta	1	Lepidoptera	0.999959	Tortricidae	0.999941	Olethreutinae	0.999706	Dichrorampha	0.99314	Dichrorampha_vancouverana	0.935773
FBLMT310-09	Insecta	1	Lepidoptera	0.999952	Tortricidae	0.999853	Olethreutinae	0.998871	Dichrorampha	0.982044	Dichrorampha_petiverella	0.87005999999999994
FBLMT313-09	Insecta	1	Lepidoptera	0.999932	Sesiidae	0.999923	Sesiinae	0.999919	Sesia	0.999678	Sesia_apiformis	0.947151
FBLMT314-09	Insecta	1	Lepidoptera	0.99974	Sesiidae	0.999515	Sesiinae	0.999505	Paranthrene	0.999067	Paranthrene_tabaniformis	0.904787
FBLMT316-09	Insecta	0.999999	Lepidoptera	0.996946	Sesiidae	0.987013	Sesiinae	0.986855	Paranthrene	0.977857	unk	0.829074
FBLMT317-09	Insecta	1	Lepidoptera	0.999929	Sesiidae	0.999884	Sesiinae	0.99988	Synanthedon	0.999674	Synanthedon_scoliaeformis	0.958249
FBLMT318-09	Insecta	1	Lepidoptera	0.999848	Sesiidae	0.999819	Sesiinae	0.999809	Synanthedon	0.998889	Synanthedon_formicaeformis	0.868891
FBLMT319-09	Insecta	1	Lepidoptera	0.999891	Sesiidae	0.999874	Sesiinae	0.999866	Synanthedon	0.999251	Synanthedon_formicaeformis	0.915698
FBLMT320-09	Insecta	0.999988	Lepidoptera	0.98517	Sesiidae	0.928755	Sesiinae	0.927574	Synanthedon	0.838738	unk	0.811053
FBLMT322-09	Insecta	0.99998	Lepidoptera	0.976214	Sesiidae	0.793767	Sesiinae	0.791543	Synanthedon	0.705614	unk	0.679167
FBLMT323-09	Insecta	0.999976	Lepidoptera	0.966584	Sesiidae	0.751644	Sesiinae	0.748519	Synanthedon	0.656579	unk	0.638621
FBLMT324-09	Insecta	1	Lepidoptera	0.999977	Sesiidae	0.999973	Sesiinae	0.999971	Synanthedon	0.99989	Synanthedon_tipuliformis	0.988806
FBLMT326-09	Insecta	0.998878	Lepidoptera	0.767679	Tortricidae	0.158152	Olethreutinae	0.098289	unk	0.018361	unk	0.018361
FBLMT327-09	Insecta	1	Lepidoptera	0.999962	Choreutidae	0.999955	Choreutinae	0.999954	Anthophila	0.999722	Anthophila_fabriciana	0.988735
FBLMT328-09	Insecta	1	Lepidoptera	0.99997	Choreutidae	0.99995	Choreutinae	0.999949	Choreutis	0.999764	Choreutis_pariana	0.974195
FBLMT329-09	Insecta	1	Lepidoptera	0.999999	Cossidae	0.999996	Zeuzerinae	0.999541	Zeuzera	0.999473	Zeuzera_pyrina	0.988489
FBLMT330-09	Insecta	1	Lepidoptera	0.999998	Cossidae	0.999994	Zeuzerinae	0.999475	Zeuzera	0.999352	Zeuzera_pyrina	0.976431
FBLMT332-09	Insecta	0.99999	Lepidoptera	0.983364	Zygaenidae	0.87061	Procridinae	0.828924	Adscita	0.765092	unk	0.752767
FBLMT333-09	Insecta	0.99996	Lepidoptera	0.94516	Zygaenidae	0.677999	Zygaeninae	0.657143	Zygaena	0.576408	unk	0.566519
FBLMT334-09	Insecta	0.999978	Lepidoptera	0.958835	Zygaenidae	0.760107	Zygaeninae	0.730224	Zygaena	0.664025	unk	0.647606
FBLMT335-09	Insecta	1	Lepidoptera	0.999764	Zygaenidae	0.999711	Zygaeninae	0.99962	Zygaena	0.999554	Zygaena_viciae	0.987165
FBLMT336-09	Insecta	1	Lepidoptera	0.999604	Zygaenidae	0.999496	Zygaeninae	0.999362	Zygaena	0.999243	Zygaena_viciae	0.973398
FBLMT337-09	Insecta	0.999988	Lepidoptera	0.964972	Zygaenidae	0.852842	Zygaeninae	0.831072	Zygaena	0.782595	unk	0.755163
FBLMT338-09	Insecta	0.999989	Lepidoptera	0.960845	Zygaenidae	0.844406	Zygaeninae	0.831989	Zygaena	0.787327	unk	0.754683
FBLMT339-09	Insecta	0.99994	Lepidoptera	0.933354	Zygaenidae	0.762599	Zygaeninae	0.749292	Zygaena	0.620177	unk	0.615924
FBLMT340-09	Insecta	1	Lepidoptera	0.99983	Zygaenidae	0.999789	Zygaeninae	0.999772	Zygaena	0.999621	Zygaena_filipendulae	0.9653
FBLMT341-09	Insecta	1	Lepidoptera	0.999899	Zygaenidae	0.999882	Zygaeninae	0.999869	Zygaena	0.999803	Zygaena_filipendulae	0.986887
FBLMT342-09	Insecta	1	Lepidoptera	0.99798	Zygaenidae	0.99593	Zygaeninae	0.995393	Zygaena	0.992656	unk	0.383808
FBLMT349-09	Insecta	1	Lepidoptera	0.999968	Gelechiidae	0.999908	Anomologinae	0.99928	Argolamprotes	0.997856	Argolamprotes_micella	0.98689
FBLMT354-09	Insecta	1	Lepidoptera	0.999965	Gelechiidae	0.999938	Anomologinae	0.999587	Oxypteryx	0.99899	Oxypteryx_atrella	0.986489
FBLMT355-09	Insecta	1	Lepidoptera	0.999965	Gelechiidae	0.999938	Anomologinae	0.999587	Oxypteryx	0.99899	Oxypteryx_atrella	0.986489
FBLMT356-09	Insecta	1	Lepidoptera	0.999973	Tortricidae	0.999963	Olethreutinae	0.999709	Grapholita	0.997137	Grapholita_discretana	0.98267
FBLMT357-09	Insecta	1	Lepidoptera	0.999966	Douglasiidae	0.999954	Douglasiinae	0.999915	Tinagma	0.999835	Tinagma_perdicella	0.956764
FBLMT358-09	Insecta	0.999974	Lepidoptera	0.966383	Psychidae	0.857197	Naryciinae	0.85185	Dahlica	0.769731	unk	0.750423
FBLMT363-09	Insecta	1	Lepidoptera	0.99999	Geometridae	0.999965	Larentiinae	0.998942	Thera	0.963015	Thera_obeliscata	0.83188
FBLMT367-09	Insecta	1	Lepidoptera	0.999974	Geometridae	0.999953	Larentiinae	0.999511	Euchoeca	0.994354	Euchoeca_nebulata	0.983426
FBLMT371-09	Insecta	1	Lepidoptera	0.999965	Tortricidae	0.999944	Tortricinae	0.998926	Eulia	0.994557	Eulia_ministrana	0.968793
FBLMT372-09	Insecta	1	Lepidoptera	0.999968	Gelechiidae	0.999898	Dichomeridinae	0.99942	Dichomeris	0.99925	Dichomeris_derasella	0.988212
FBLMT373-09	Insecta	1	Lepidoptera	0.999947	Adelidae	0.999945	Nematopogoninae	0.999939	Nematopogon	0.999873	Nematopogon_schwarziellus	0.988089
FBLMT374-09	Insecta	1	Lepidoptera	0.999983	Tineidae	0.999982	Tineinae	0.999979	Tinea	0.999885	Tinea_trinotella	0.985935
FBLMT376-09	Insecta	1	Lepidoptera	0.999946	Yponomeutidae	0.999915	Yponomeutinae	0.999913	Swammerdamia	0.999569	Swammerdamia_pyrella	0.987395
FBLMT379-09	Insecta	1	Lepidoptera	0.999941	Gelechiidae	0.999909	Anomologinae	0.999511	Bryotropha	0.999153	Bryotropha_galbanella	0.956532
FBLMT383-09	Insecta	1	Lepidoptera	0.999948	Incurvariidae	0.999945	Incurvariinae	0.999943	Incurvaria	0.999846	Incurvaria_masculella	0.985789
FBLMT385-09	Insecta	1	Lepidoptera	0.999936	Geometridae	0.99983	Larentiinae	0.998682	Perizoma	0.985361	Perizoma_flavofasciata	0.9619
FBLMT389-09	Insecta	1	Lepidoptera	0.99994	Depressariidae	0.999798	Depressariinae	0.99967	Agonopterix	0.993838	Agonopterix_arenella	0.884749
FBLMT391-09	Insecta	1	Lepidoptera	0.999952	Geometridae	0.999832	Larentiinae	0.998758	Xanthorhoe	0.985795	Xanthorhoe_biriviata	0.965221
FBLMT394-09	Insecta	1	Lepidoptera	0.999966	Geometridae	0.999952	Larentiinae	0.999822	Eupithecia	0.998282	Eupithecia_lariciata	0.982577
FBLMT395-09	Insecta	1	Lepidoptera	0.999951	Oecophoridae	0.999873	Oecophorinae	0.999866	Crassa	0.999397	Crassa_tinctella	0.988414
FBLMT396-09	Insecta	1	Lepidoptera	0.999955	Gelechiidae	0.999787	Gelechiinae	0.998591	Teleiodes	0.993738	Teleiodes_luculella	0.946107
FBLMT397-09	Insecta	1	Lepidoptera	0.999937	Geometridae	0.999792	Ennominae	0.997894	Cepphis	0.988123	Cepphis_advenaria	0.97424
FBLMT399-09	Insecta	1	Lepidoptera	0.999976	Geometridae	0.999962	Larentiinae	0.999746	Mesoleuca	0.997657	Mesoleuca_albicillata	0.981123
FBLMT400-09	Insecta	1	Lepidoptera	0.999939	Tortricidae	0.999805	Olethreutinae	0.998672	Epinotia	0.972626	Epinotia_fraternana	0.950621
FBLMT401-09	Insecta	0.999979	Lepidoptera	0.98001	Argyresthiidae	0.793448	dummy_Argyresthiidae	0.792256	Argyresthia	0.719278	unk	0.707251
FBLMT404-09	Insecta	1	Lepidoptera	0.999966	Elachistidae	0.999917	Elachistinae	0.999912	Elachista	0.999803	Elachista_argentella	0.988417
FBLMT405-09	Insecta	0.999601	Lepidoptera	0.8478	Lycaenidae	0.111091	Lycaeninae	0.061955	Lycaena	0.036946	unk	0.036867
FBLMT407-09	Insecta	1	Lepidoptera	0.99994	Noctuidae	0.999287	Metoponiinae	0.98411	Tyta	0.983903	Tyta_luctuosa	0.97309
FBLMT409-09	Insecta	1	Lepidoptera	0.999957	Crambidae	0.999826	Pyraustinae	0.998891	Anania	0.996252	Anania_verbascalis	0.984119
FBLMT410-09	Insecta	0.999968	Lepidoptera	0.929328	Drepanidae	0.094184	Thyatirinae	0.087076	Thyatira	0.055458	unk	0.055216
FBLMT411-09	Insecta	0.999046	Lepidoptera	0.774318	Nolidae	0.080996	Chloephorinae	0.069362	unk	0.036642	unk	0.036642
FBLMT412-09	Insecta	1	Lepidoptera	0.999907	Geometridae	0.999594	Larentiinae	0.997404	Lampropteryx	0.977435	Lampropteryx_otregiata	0.962907
FBLMT416-09	Insecta	1	Lepidoptera	0.999951	Depressariidae	0.999736	Depressariinae	0.999612	Agonopterix	0.994407	Agonopterix_ciliella	0.850219
FBLMT417-09	Insecta	1	Lepidoptera	0.999893	Oecophoridae	0.999453	Oecophorinae	0.999436	Denisia	0.997165	Denisia_stipella	0.975803
FBLMT419-09	Insecta	1	Lepidoptera	0.999954	Notodontidae	0.999915	Ptilodontinae	0.999463	Ptilodon	0.999344	Ptilodon_capucina	0.976464
FBLMT421-09	Insecta	1	Lepidoptera	0.999971	Noctuidae	0.999913	Pantheinae	0.995987	Colocasia	0.995347	Colocasia_coryli	0.97885
FBLMT425-09	Insecta	1	Lepidoptera	0.999969	Tortricidae	0.999946	Olethreutinae	0.999704	Apotomis	0.983259	Apotomis_betuletana	0.162514
FBLMT426-09	Insecta	0.994848	Lepidoptera	0.573113	unk	0.145858	unk	0.145858	unk	0.145858	unk	0.145858
FBLMT429-09	Insecta	1	Lepidoptera	0.999967	Geometridae	0.999928	Larentiinae	0.999538	Eupithecia	0.993802	Eupithecia_abietaria	0.981826
FBLMT432-09	Insecta	1	Lepidoptera	0.999946	Erebidae	0.999486	Boletobiinae	0.994537	Trisateles	0.993105	Trisateles_emortualis	0.982191
FBLMT434-09	Insecta	0.999991	Lepidoptera	0.964507	Gelechiidae	0.427504	Gelechiinae	0.254023	Gelechia	0.090318	unk	0.085769
FBLMT436-09	Insecta	0.999978	Lepidoptera	0.960059	Gelechiidae	0.340149	Gelechiinae	0.228583	Gelechia	0.118764	unk	0.114475
FBLMT437-09	Insecta	0.99997	Lepidoptera	0.955635	Noctuidae	0.307356	Noctuinae	0.160883	Pseudeustrotia	0.027916	unk	0.027731
FBLMT439-09	Insecta	1	Lepidoptera	0.999929	Gelechiidae	0.999891	Anomologinae	0.999592	Bryotropha	0.999208	Bryotropha_galbanella	0.958004
FBLMT445-09	Insecta	0.999972	Lepidoptera	0.942866	Gelechiidae	0.254897	Gelechiinae	0.112385	Carpatolechia	0.023348	unk	0.023031
FBLMT446-09	Insecta	1	Lepidoptera	0.999717	Gelechiidae	0.999214	Gelechiinae	0.996404	Chionodes	0.98979	Chionodes_luctuella	0.886339
FBLMT447-09	Insecta	1	Lepidoptera	0.999717	Gelechiidae	0.999214	Gelechiinae	0.996404	Chionodes	0.98979	Chionodes_luctuella	0.886339
FBLMT453-09	Insecta	1	Lepidoptera	0.999922	Gelechiidae	0.999878	Gelechiinae	0.999566	Scrobipalpa	0.998348	Scrobipalpa_atriplicella	0.974432
FBLMT457-09	Insecta	1	Lepidoptera	0.999858	Gelechiidae	0.999464	Anacampsinae	0.997344	Anacampsis	0.996782	Anacampsis_populella	0.945247
FBLMT458-09	Insecta	1	Lepidoptera	0.999843	Gelechiidae	0.999295	Anacampsinae	0.997831	Anacampsis	0.997296	Anacampsis_blattariella	0.958227
FBLMT459-09	Insecta	1	Lepidoptera	0.999843	Gelechiidae	0.999295	Anacampsinae	0.997831	Anacampsis	0.997296	Anacampsis_blattariella	0.958227
FBLMT465-09	Insecta	1	Lepidoptera	0.99996	Gelechiidae	0.999861	Dichomeridinae	0.999233	Dichomeris	0.999018	Dichomeris_derasella	0.987951
FBLMT471-09	Insecta	1	Lepidoptera	0.999968	Gelechiidae	0.999854	Dichomeridinae	0.999572	Brachmia	0.99933	Brachmia_blandella	0.987427
FBLMT472-09	Insecta	1	Lepidoptera	0.999968	Gelechiidae	0.999854	Dichomeridinae	0.999572	Brachmia	0.99933	Brachmia_blandella	0.987427
FBLMT475-09	Insecta	1	Lepidoptera	0.999937	Gelechiidae	0.99911	Dichomeridinae	0.997107	Helcystogramma	0.996458	Helcystogramma_rufescens	0.972232
FBLMT476-09	Insecta	1	Lepidoptera	0.999905	Gelechiidae	0.999764	Gelechiinae	0.999276	Scrobipalpopsis	0.996702	Scrobipalpopsis_petasitis	0.959721
FBLMT481-09	Insecta	1	Lepidoptera	0.999847	Gelechiidae	0.999391	Anacampsinae	0.997867	Aproaerema	0.997348	Aproaerema_cinctella	0.949084
FBLMT484-09	Insecta	1	Lepidoptera	0.999878	Gelechiidae	0.999452	Anacampsinae	0.998132	Anacampsis	0.997692	Anacampsis_blattariella	0.960296
