ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
BCHYM7193-15	Insecta	1	Hymenoptera	0.937384	Braconidae	0.733524	Microgastrinae	0.657458	Pholetesor	0.400561
BCHYM7221-15	Insecta	1	Hymenoptera	0.828405	Ichneumonidae	0.453494	Mesochorinae	0.136239	unk	0.083498
BCHYM7226-15	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251
BCHYM7227-15	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251
BCHYM7228-15	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251
BCHYM7229-15	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251
BCHYM7230-15	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251
BCHYM7255-15	Insecta	1	Hymenoptera	0.941145	Ichneumonidae	0.755639	Mesochorinae	0.321446	Mesochorus	0.178244
BCHYM7302-15	Insecta	1	Hymenoptera	0.925762	Braconidae	0.694509	Microgastrinae	0.615369	Pholetesor	0.346394
BCHYM7303-15	Insecta	1	Hymenoptera	0.911702	Braconidae	0.625537	Microgastrinae	0.52235	unk	0.291391
BCHYM7304-15	Insecta	1	Hymenoptera	0.925762	Braconidae	0.694509	Microgastrinae	0.615369	Pholetesor	0.346394
BCHYM7306-15	Insecta	1	Hymenoptera	0.979036	Braconidae	0.907494	Microgastrinae	0.84863	Pholetesor	0.659047
BCHYM7307-15	Insecta	1	Hymenoptera	0.979036	Braconidae	0.907494	Microgastrinae	0.84863	Pholetesor	0.659047
BCHYM7308-15	Insecta	1	Hymenoptera	0.982653	Braconidae	0.91429	Microgastrinae	0.849241	Pholetesor	0.594755
BCHYM7309-15	Insecta	1	Hymenoptera	0.979036	Braconidae	0.907494	Microgastrinae	0.84863	Pholetesor	0.659047
BCHYM7310-15	Insecta	1	Hymenoptera	0.979036	Braconidae	0.907494	Microgastrinae	0.84863	Pholetesor	0.659047
BCHYM7311-15	Insecta	1	Hymenoptera	0.979036	Braconidae	0.907494	Microgastrinae	0.84863	Pholetesor	0.659047
BCHYM7317-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7318-15	Insecta	1	Hymenoptera	0.98055	Braconidae	0.920549	Microgastrinae	0.879464	Pholetesor	0.752859
BCHYM7320-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7321-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7322-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7323-15	Insecta	1	Hymenoptera	0.98055	Braconidae	0.920549	Microgastrinae	0.879464	Pholetesor	0.752859
BCHYM7324-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7325-15	Insecta	1	Hymenoptera	0.98055	Braconidae	0.920549	Microgastrinae	0.879464	Pholetesor	0.752859
BCHYM7326-15	Insecta	0.997655	unk	0.72231	unk	0.72231	unk	0.72231	unk	0.72231
BCHYM7327-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7328-15	Insecta	1	Hymenoptera	0.99563	Braconidae	0.983768	Microgastrinae	0.960431	Pholetesor	0.898395
BCHYM7330-15	Insecta	1	Hymenoptera	0.98055	Braconidae	0.920549	Microgastrinae	0.879464	Pholetesor	0.752859
BCHYM7344-15	Insecta	1	Hymenoptera	0.914662	Eulophidae	0.630145	Eulophinae	0.499591	Elachertus	0.177307
BCHYM7345-15	Insecta	1	Hymenoptera	0.81459	unk	0.405004	unk	0.405004	unk	0.405004
BCHYM7348-15	Insecta	1	Hymenoptera	0.89071	Ichneumonidae	0.653218	Mesochorinae	0.288969	Mesochorus	0.159978
BCHYM7349-15	Insecta	1	Hymenoptera	0.89071	Ichneumonidae	0.653218	Mesochorinae	0.288969	Mesochorus	0.159978
BCHYM7351-15	Insecta	1	Hymenoptera	0.939172	Eulophidae	0.680606	Eulophinae	0.571574	Elachertus	0.221709
BCHYM7352-15	Insecta	1	Hymenoptera	0.982366	Eulophidae	0.920395	Eulophinae	0.84377	Elachertus	0.528326
BCHYM7366-15	Insecta	1	Hymenoptera	0.826497	Ichneumonidae	0.447279	Mesochorinae	0.136315	unk	0.081413
BCHYM7367-15	Insecta	1	Hymenoptera	0.89526	Ichneumonidae	0.597386	Mesochorinae	0.265512	unk	0.144827
BCHYM7368-15	Insecta	1	Hymenoptera	0.841893	Ichneumonidae	0.467202	Mesochorinae	0.160561	unk	0.098569
BCHYM7369-15	Insecta	1	Hymenoptera	0.801888	unk	0.397708	unk	0.397708	unk	0.397708
BCHYM7370-15	Insecta	1	Hymenoptera	0.875405	Ichneumonidae	0.545712	Mesochorinae	0.194126	unk	0.112533
BCHYM7378-15	Insecta	1	Hymenoptera	0.82753	unk	0.416054	unk	0.416054	unk	0.416054
BCHYM7379-15	Insecta	1	Hymenoptera	0.914662	Eulophidae	0.630145	Eulophinae	0.499591	Elachertus	0.177307
BCHYM7384-15	Insecta	1	Hymenoptera	0.99563	Braconidae	0.983768	Microgastrinae	0.960431	Pholetesor	0.898395
BCHYM7385-15	Insecta	1	Hymenoptera	0.99563	Braconidae	0.983768	Microgastrinae	0.960431	Pholetesor	0.898395
BCHYM7386-15	Insecta	0.580201	unk	0.514611	unk	0.514611	unk	0.514611	unk	0.514611
BCHYM7387-15	Insecta	0.580201	unk	0.514611	unk	0.514611	unk	0.514611	unk	0.514611
BCHYM7388-15	Insecta	0.580201	unk	0.514611	unk	0.514611	unk	0.514611	unk	0.514611
BCHYM7414-15	Insecta	1	Hymenoptera	0.900971	Braconidae	0.575939	Microgastrinae	0.482369	unk	0.291523
BCHYM7458-15	Insecta	1	Hymenoptera	0.984278	Braconidae	0.920087	Microgastrinae	0.860924	Pholetesor	0.593544
BCHYM7464-15	Insecta	1	Hymenoptera	0.774748	unk	0.498352	unk	0.498352	unk	0.498352
BCHYM7466-15	Insecta	1	Hymenoptera	0.976375	Ichneumonidae	0.908374	Banchinae	0.561088	Lissonota	0.385497
BCHYM7468-15	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251	unk	0.629251
BCHYM7469-15	Insecta	1	Hymenoptera	0.988515	Ichneumonidae	0.955485	Banchinae	0.818224	Glypta	0.614353
BCHYM7472-15	Insecta	0.99995	unk	0.579193	unk	0.579193	unk	0.579193	unk	0.579193
BCHYM7475-15	Insecta	1	Hymenoptera	0.999968	Ichneumonidae	0.999948	Phygadeuontinae	0.997344	Bathythrix	0.996892
BCHYM7482-15	Insecta	1	Hymenoptera	0.999969	Ichneumonidae	0.99995	Campopleginae	0.999352	Hyposoter	0.998644
BCHYM7494-15	Insecta	1	Hymenoptera	0.979036	Braconidae	0.907494	Microgastrinae	0.84863	Pholetesor	0.659047
BCHYM7495-15	Insecta	1	Hymenoptera	0.984278	Braconidae	0.920087	Microgastrinae	0.860924	Pholetesor	0.593544
BCHYM7497-15	Insecta	1	Diptera	0.998318	Tachinidae	0.988714	Tachininae	0.978704	Peribaea	0.970944
BCHYM7499-15	Insecta	1	Hymenoptera	0.822634	unk	0.522054	unk	0.522054	unk	0.522054
BCHYM7502-15	Insecta	1	Hymenoptera	0.993985	Braconidae	0.97698	Microgastrinae	0.952612	Pholetesor	0.860871
BCHYM7540-15	Insecta	1	Hymenoptera	0.981492	Braconidae	0.903676	Microgastrinae	0.84414	Pholetesor	0.546223
BCHYM7578-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7579-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7580-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7581-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7582-15	Insecta	1	Hymenoptera	0.981416	Braconidae	0.92691	Microgastrinae	0.907217	Pholetesor	0.776617
BCHYM7587-15	Insecta	1	Hymenoptera	0.82753	unk	0.416054	unk	0.416054	unk	0.416054
BCHYM7589-15	Insecta	1	Hymenoptera	0.81459	unk	0.405004	unk	0.405004	unk	0.405004
BCHYM7591-15	Insecta	1	Hymenoptera	0.9472	Eulophidae	0.730149	Eulophinae	0.619506	Elachertus	0.234481
BCHYM7592-15	Insecta	1	Hymenoptera	0.982366	Eulophidae	0.920395	Eulophinae	0.84377	Elachertus	0.528326
BCHYM7604-15	Insecta	1	Hymenoptera	0.999999	Ichneumonidae	0.999997	Pimplinae	0.998771	Schizopyga	0.997365
BCHYM7610-15	Insecta	1	Hymenoptera	0.999981	Ichneumonidae	0.999969	Ichneumoninae	0.999124	Cratichneumon	0.995951
BCHYM7611-15	Insecta	1	Hymenoptera	0.999979	Ichneumonidae	0.999966	Ichneumoninae	0.999448	Cratichneumon	0.998026
BCHYM7614-15	Insecta	1	Hymenoptera	0.778582	unk	0.427656	unk	0.427656	unk	0.427656
BCHYM7619-15	Insecta	1	Hymenoptera	0.999979	Ichneumonidae	0.999966	Ichneumoninae	0.999448	Cratichneumon	0.998026
BCHYM7627-15	Insecta	1	Hymenoptera	0.999999	Ichneumonidae	0.999998	Pimplinae	0.996651	Dolichomitus	0.991414
BCHYM7636-15	Insecta	1	Hymenoptera	0.999078	Diprionidae	0.997862	Diprioninae	0.997054	Gilpinia	0.990976
BCHYM7637-15	Insecta	0.99999	unk	0.525019	unk	0.525019	unk	0.525019	unk	0.525019
BCHYM7646-15	Insecta	1	Hymenoptera	0.999999	Ichneumonidae	0.999998	Pimplinae	0.998883	Apechthis	0.996843
BCHYM7650-15	Insecta	1	Hymenoptera	0.999978	Ichneumonidae	0.999966	Pimplinae	0.998586	Apechthis	0.998331
BCHYM7655-15	Insecta	1	Hymenoptera	0.999981	Ichneumonidae	0.999969	Ichneumoninae	0.999124	Cratichneumon	0.995951
BCHYM7696-15	Insecta	1	Hymenoptera	0.690037	unk	0.51396	unk	0.51396	unk	0.51396
BCHYM7719-15	unk	0.621639	unk	0.621639	unk	0.621639	unk	0.621639	unk	0.621639
BCHYM7722-15	Insecta	1	Hymenoptera	0.999995	Ichneumonidae	0.999982	Adelognathinae	0.986654	Adelognathus	0.981142
BCHYM7723-15	Insecta	0.999888	unk	0.453304	unk	0.453304	unk	0.453304	unk	0.453304
BCHYM7724-15	Insecta	1	Hymenoptera	0.999997	Ichneumonidae	0.999994	Pimplinae	0.998731	Acrodactyla	0.997893
BCHYM7727-15	Insecta	1	Hymenoptera	0.895384	Ichneumonidae	0.58371	Ichneumoninae	0.305421	unk	0.050875
BCHYM7732-15	Insecta	1	Hymenoptera	0.941376	Ichneumonidae	0.794789	Orthocentrinae	0.304695	Aperileptus	0.190675
BCHYM7733-15	Insecta	0.995147	unk	0.698615	unk	0.698615	unk	0.698615	unk	0.698615
BCHYM7747-15	Insecta	0.890105	unk	0.697224	unk	0.697224	unk	0.697224	unk	0.697224
BCHYM7748-15	Insecta	1	Hymenoptera	0.939381	Ichneumonidae	0.765797	Orthocentrinae	0.422325	Stenomacrus	0.161065
BCHYM7766-15	Insecta	1	Hymenoptera	0.997507	Ichneumonidae	0.99305	Phygadeuontinae	0.969403	Stilpnus	0.864124
BCHYM7777-15	Insecta	1	Hymenoptera	0.917705	Ichneumonidae	0.653575	Ichneumoninae	0.349602	unk	0.053808
BCHYM7781-15	Insecta	1	Hymenoptera	0.77122	unk	0.492096	unk	0.492096	unk	0.492096
BCHYM7786-15	Insecta	1	Hymenoptera	0.977946	Ichneumonidae	0.913436	Orthocentrinae	0.636723	Stenomacrus	0.249385
BCHYM7789-15	Insecta	1	Hymenoptera	0.999955	Eulophidae	0.999912	Eulophinae	0.999603	Cirrospilus	0.999348
BCHYM7809-15	Insecta	1	Hymenoptera	0.969347	Ichneumonidae	0.870086	Diplazontinae	0.434646	Syrphophilus	0.189357
BCHYM7816-15	Insecta	1	Hymenoptera	0.917705	Ichneumonidae	0.653575	Ichneumoninae	0.349602	unk	0.053808
BCHYM7818-15	Insecta	1	Hymenoptera	0.99996	Tenthredinidae	0.999938	Nematinae	0.996752	Pristiphora	0.994926
BCHYM7825-15	Insecta	1	Hymenoptera	0.999955	Tenthredinidae	0.99993	Nematinae	0.997799	Pristiphora	0.996063
BCHYM7828-15	Insecta	1	Hymenoptera	0.999927	Tenthredinidae	0.999879	Nematinae	0.998422	Pristiphora	0.997475
BCHYM7845-15	Insecta	1	Hymenoptera	0.998885	Ichneumonidae	0.996036	Adelognathinae	0.700907	Adelognathus	0.66496
BCHYM7850-15	Insecta	1	Hymenoptera	0.999982	Ichneumonidae	0.99995	Banchinae	0.993047	Lissonota	0.985583
BCHYM7862-15	Insecta	0.933558	unk	0.791773	unk	0.791773	unk	0.791773	unk	0.791773
BCHYM7867-15	Insecta	1	Hymenoptera	0.728178	unk	0.513684	unk	0.513684	unk	0.513684
BCHYM7871-15	Insecta	0.905	unk	0.70769	unk	0.70769	unk	0.70769	unk	0.70769
BCHYM7882-15	Insecta	1	Hymenoptera	0.999978	Ichneumonidae	0.999966	Phygadeuontinae	0.997936	Bathythrix	0.9977
BCHYM7894-15	Insecta	1	Hymenoptera	0.997475	Ichneumonidae	0.992937	Phygadeuontinae	0.953194	Aclastus	0.905307
BCHYM7896-15	Insecta	1	Hymenoptera	0.934264	Ichneumonidae	0.729291	Orthocentrinae	0.335668	Gnathochorisis	0.148696
BCHYM7907-15	Insecta	1	Hymenoptera	0.986441	Ichneumonidae	0.94995	Ichneumoninae	0.712959	Cratichneumon	0.223857
BCHYM7909-15	Insecta	1	Hymenoptera	0.999981	Ichneumonidae	0.999969	Ichneumoninae	0.999124	Cratichneumon	0.995951
BCHYM7935-15	Insecta	1	Hymenoptera	0.932337	Ichneumonidae	0.697097	Phygadeuontinae	0.359026	unk	0.07243
BCHYM7942-15	Insecta	0.764263	unk	0.673602	unk	0.673602	unk	0.673602	unk	0.673602
BCHYM7951-15	Insecta	1	Hymenoptera	0.999981	Ichneumonidae	0.999969	Ichneumoninae	0.999432	Cratichneumon	0.996412
BCHYM7972-15	Insecta	1	Hymenoptera	0.999978	Ichneumonidae	0.999966	Phygadeuontinae	0.9978	Eudelus	0.932216
BCHYM7988-15	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226
BCHYM7989-15	Insecta	1	Hymenoptera	0.974862	Eulophidae	0.864578	Entedoninae	0.764388	Achrysocharoides	0.446243
BCHYM7999-15	Insecta	1	Hymenoptera	0.928616	Ichneumonidae	0.695923	Phygadeuontinae	0.302966	Theroscopus	0.085188
BCHYM8017-15	Insecta	1	Hymenoptera	0.999992	Ichneumonidae	0.999986	Orthocentrinae	0.999439	Orthocentrus	0.998946
BCHYM8032-15	Insecta	0.790365	unk	0.613308	unk	0.613308	unk	0.613308	unk	0.613308
BCHYM8050-15	Insecta	1	Hymenoptera	0.993462	Ichneumonidae	0.978178	Tryphoninae	0.905144	Exenterus	0.851227
BCHYM8051-15	Insecta	1	Hymenoptera	0.936169	Ichneumonidae	0.736503	Campopleginae	0.460381	Diadegma	0.093509
BCHYM8052-15	Insecta	1	Hymenoptera	0.978971	Ichneumonidae	0.913109	Banchinae	0.712057	Glypta	0.370767
BCHYM8056-15	Insecta	1	Hymenoptera	0.880627	Ichneumonidae	0.489393	Tersilochinae	0.207375	unk	0.14203
BCHYM8061-15	Insecta	1	Hymenoptera	0.917705	Ichneumonidae	0.653575	Ichneumoninae	0.349602	unk	0.053808
BCHYM8075-15	Insecta	1	Hymenoptera	0.995274	Ichneumonidae	0.985276	Orthocentrinae	0.875442	Stenomacrus	0.394747
BCHYM8076-15	Insecta	1	Hymenoptera	0.999977	Ichneumonidae	0.999963	Orthocentrinae	0.998236	Stenomacrus	0.996637
BCHYM8080-15	unk	0.945275	unk	0.945275	unk	0.945275	unk	0.945275	unk	0.945275
BCHYM8085-15	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226
BCHYM8094-15	Insecta	1	Hymenoptera	0.894245	Ichneumonidae	0.563007	Orthocentrinae	0.172807	unk	0.071541
BCHYM8097-15	Insecta	1	Hymenoptera	0.983282	Ichneumonidae	0.927998	Campopleginae	0.65619	Campoplex	0.227455
BCHYM8098-15	Insecta	1	Hymenoptera	0.999999	Ichneumonidae	0.999997	Cryptinae	0.996734	Demopheles	0.99621
BCHYM8108-15	Insecta	1	Hymenoptera	0.999975	Braconidae	0.999962	Exothecinae	0.999083	Colastes	0.998991
BCHYM8115-15	Insecta	1	Hymenoptera	0.999976	Ichneumonidae	0.999963	Tersilochinae	0.999173	Probles	0.638151
BCHYM8120-15	Insecta	1	Hymenoptera	0.728698	unk	0.519176	unk	0.519176	unk	0.519176
BCHYM8140-15	Insecta	1	Hymenoptera	0.999975	Ichneumonidae	0.999963	Mesochorinae	0.999033	Mesochorus	0.998936
BCHYM8143-15	Insecta	1	Hymenoptera	0.995274	Ichneumonidae	0.985276	Orthocentrinae	0.875442	Stenomacrus	0.394747
BCHYM8146-15	Insecta	0.999997	Hymenoptera	0.564202	unk	0.478101	unk	0.478101	unk	0.478101
BCHYM8148-15	Insecta	0.99953	unk	0.620742	unk	0.620742	unk	0.620742	unk	0.620742
BCHYM8153-15	Insecta	1	Hymenoptera	0.999981	Ichneumonidae	0.999969	Ichneumoninae	0.999124	Cratichneumon	0.995951
BCHYM8169-15	Insecta	0.999994	Hymenoptera	0.796501	unk	0.729954	unk	0.729954	unk	0.729954
BCHYM8171-15	Insecta	1	Hymenoptera	0.917705	Ichneumonidae	0.653575	Ichneumoninae	0.349602	unk	0.053808
BCHYM8173-15	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226
BCHYM8204-15	Insecta	1	Hymenoptera	0.999921	Dryinidae	0.999849	Anteoninae	0.999759	Anteon	0.999219
BCHYM8214-15	unk	0.998225	unk	0.998225	unk	0.998225	unk	0.998225	unk	0.998225
BCHYM8230-15	Insecta	1	Hymenoptera	0.999993	Ichneumonidae	0.99997	Phygadeuontinae	0.995067	Gelis	0.972871
BCHYM8249-15	Insecta	1	Hymenoptera	0.655988	unk	0.488381	unk	0.488381	unk	0.488381
BCHYM8253-15	Insecta	1	Hymenoptera	0.999952	Ichneumonidae	0.999916	Tryphoninae	0.998004	Polyblastus	0.997713
BCHYM8258-15	Insecta	1	Hymenoptera	0.819525	unk	0.443983	unk	0.443983	unk	0.443983
BCHYM8268-15	Insecta	0.999998	Hymenoptera	0.538738	unk	0.45833	unk	0.45833	unk	0.45833
BCHYM8279-15	unk	0.99954	unk	0.99954	unk	0.99954	unk	0.99954	unk	0.99954
BCHYM8287-15	Insecta	1	Hymenoptera	0.999879	Ichneumonidae	0.999693	Orthocentrinae	0.989018	Orthocentrus	0.964023
BCHYM8313-15	Insecta	1	Hymenoptera	0.999977	Ichneumonidae	0.999964	Mesochorinae	0.999314	Mesochorus	0.99922
BCHYM8314-15	Insecta	1	Hymenoptera	0.96223	Braconidae	0.843637	Microgastrinae	0.737513	Pholetesor	0.541747
BCHYM8323-15	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999957	Selandriinae	0.996651	Stromboceros	0.996382
BCHYM8329-15	Insecta	1	Hymenoptera	0.997475	Ichneumonidae	0.992937	Phygadeuontinae	0.953194	Aclastus	0.905307
BCHYM8333-15	Insecta	1	Hymenoptera	0.936169	Ichneumonidae	0.736503	Campopleginae	0.460381	Diadegma	0.093509
BCHYM8347-15	Insecta	1	Hymenoptera	0.819525	unk	0.443983	unk	0.443983	unk	0.443983
BCHYM8350-15	Insecta	1	Hymenoptera	0.895939	Ichneumonidae	0.57315	Ichneumoninae	0.307089	unk	0.059247
BCHYM8359-15	Insecta	1	Hymenoptera	0.698557	unk	0.516663	unk	0.516663	unk	0.516663
BCHYM8370-15	Insecta	0.898227	unk	0.667972	unk	0.667972	unk	0.667972	unk	0.667972
BCHYM8382-15	Insecta	1	Hymenoptera	0.999976	Ichneumonidae	0.999963	Tersilochinae	0.999173	Probles	0.638151
BCHYM8383-15	unk	0.788969	unk	0.788969	unk	0.788969	unk	0.788969	unk	0.788969
BCHYM8386-15	Insecta	1	Hymenoptera	0.983312	Ichneumonidae	0.9373	Ichneumoninae	0.650342	Cratichneumon	0.194512
BCHYM8389-15	Insecta	1	Hymenoptera	0.999999	Eulophidae	0.999995	Eulophinae	0.994651	Sympiesis	0.98505
BCHYM8392-15	unk	0.945275	unk	0.945275	unk	0.945275	unk	0.945275	unk	0.945275
BCHYM8393-15	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226
BCHYM8395-15	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226
BCHYM8436-15	Insecta	1	Hymenoptera	1	Braconidae	1	Rhysipolinae	0.999448	Rhysipolis	0.999356
BCHYM8482-15	Insecta	1	Hymenoptera	0.982727	Braconidae	0.914283	Microgastrinae	0.772544	Pholetesor	0.541041
BCHYM8485-15	Insecta	1	Hymenoptera	0.988669	Ichneumonidae	0.959456	Phygadeuontinae	0.659585	Gelis	0.426162
BCHYM8486-15	Insecta	1	Hymenoptera	0.999977	Ichneumonidae	0.999964	Mesochorinae	0.999314	Mesochorus	0.99922
BCHYM8487-15	Insecta	1	Hymenoptera	0.996876	Ichneumonidae	0.990584	Banchinae	0.956316	Glypta	0.812514
BCHYM8488-15	Insecta	1	Hymenoptera	0.996876	Ichneumonidae	0.990584	Banchinae	0.956316	Glypta	0.812514
BCHYM8490-15	Insecta	0.580201	unk	0.516777	unk	0.516777	unk	0.516777	unk	0.516777
BCHYM8502-15	Insecta	1	Hymenoptera	0.999992	Ichneumonidae	0.999979	Banchinae	0.995254	Lissonota	0.991361
BCHYM8531-15	Insecta	1	Hymenoptera	0.999996	Ichneumonidae	0.999988	Orthocentrinae	0.996136	Orthocentrus	0.986889
BCHYM8533-15	Insecta	1	Hymenoptera	0.986842	Ichneumonidae	0.942985	Orthocentrinae	0.53169	Aperileptus	0.330883
BCHYM8548-15	Insecta	1	Hymenoptera	0.999949	Ichneumonidae	0.999913	Tersilochinae	0.998286	Tersilochus	0.545241
BCHYM8557-15	Insecta	1	Hymenoptera	0.999956	Ichneumonidae	0.999931	Orthocentrinae	0.995654	Gnathochorisis	0.994917
BCHYM8575-15	Insecta	1	Hymenoptera	0.92311	Ichneumonidae	0.704881	Orthocentrinae	0.276939	Orthocentrus	0.08542
BCHYM8576-15	Insecta	1	Hymenoptera	0.865306	Eulophidae	0.340375	Entedoninae	0.168162	unk	0.080562
BCHYM8579-15	Insecta	1	Hymenoptera	0.999999	Ichneumonidae	0.999998	Orthocentrinae	0.998382	Orthocentrus	0.994675
BCHYM8593-15	unk	0.621639	unk	0.621639	unk	0.621639	unk	0.621639	unk	0.621639
BCHYM8606-15	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226	unk	0.945226
BCHYM8624-15	Insecta	0.999998	Hymenoptera	0.544495	unk	0.461559	unk	0.461559	unk	0.461559
BCHYM8629-15	Insecta	1	Hymenoptera	0.999953	Eulophidae	0.999904	Eulophinae	0.999585	Cirrospilus	0.999322
BCHYM8631-15	Insecta	0.99953	unk	0.623589	unk	0.623589	unk	0.623589	unk	0.623589
BCHYM8632-15	Insecta	0.99953	unk	0.620742	unk	0.620742	unk	0.620742	unk	0.620742
BCHYM8633-15	Insecta	1	Hymenoptera	0.916224	Ichneumonidae	0.647242	Phygadeuontinae	0.266774	Theroscopus	0.066031
BCHYM8641-15	Insecta	1	Hymenoptera	0.978394	Ichneumonidae	0.921484	Campopleginae	0.745719	Diadegma	0.19967
BCHYM8660-15	Insecta	1	Hymenoptera	0.985861	Ichneumonidae	0.915674	Orthocentrinae	0.555539	unk	0.239555
BCHYM8666-15	Insecta	1	Hymenoptera	0.999998	Ichneumonidae	0.999995	Orthocentrinae	0.99796	Plectiscus	0.992682
BCHYM8667-15	Insecta	1	Hymenoptera	0.917705	Ichneumonidae	0.653575	Ichneumoninae	0.349602	unk	0.053808
BCHYM8668-15	Insecta	1	Hymenoptera	0.895384	Ichneumonidae	0.58371	Ichneumoninae	0.305421	unk	0.050875
BCHYM8670-15	Insecta	1	Hymenoptera	0.917705	Ichneumonidae	0.653575	Ichneumoninae	0.349602	unk	0.053808
BCHYM8745-15	Insecta	1	Hymenoptera	0.857965	Eulophidae	0.448486	Eulophinae	0.334391	unk	0.131815
BCHYM8785-15	Insecta	1	Hymenoptera	0.984278	Braconidae	0.920087	Microgastrinae	0.860924	Pholetesor	0.593544
BCHYM8786-15	Insecta	1	Hymenoptera	0.984278	Braconidae	0.920087	Microgastrinae	0.860924	Pholetesor	0.593544
BCHYM8840-15	Insecta	1	Hymenoptera	0.941079	Tenthredinidae	0.79356	Tenthredininae	0.391049	Tenthredo	0.176062
BCHYM8841-15	Insecta	1	Hymenoptera	0.941079	Tenthredinidae	0.79356	Tenthredininae	0.391049	Tenthredo	0.176062
BCHYM8842-15	Insecta	1	Hymenoptera	0.941079	Tenthredinidae	0.79356	Tenthredininae	0.391049	Tenthredo	0.176062
BCHYM8868-15	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999953	Blennocampinae	0.999731	Phymatocera	0.999572
BCHYM8871-15	Insecta	1	Hymenoptera	0.999948	Tenthredinidae	0.999916	Tenthredininae	0.994659	Tenthredopsis	0.993829
BCHYM8872-15	Insecta	1	Hymenoptera	0.999948	Tenthredinidae	0.999923	Tenthredininae	0.993265	Tenthredopsis	0.992526
BCHYM8881-15	Insecta	1	Hymenoptera	0.999949	Diprionidae	0.999929	Monocteninae	0.999877	Monoctenus	0.999741
BCHYM8893-15	Insecta	1	Hymenoptera	0.999999	Tenthredinidae	0.999998	Tenthredininae	0.995276	Macrophya	0.992421
BCHYM8898-15	Insecta	1	Hymenoptera	0.999962	Tenthredinidae	0.999944	Selandriinae	0.866827	Dolerus	0.866568
BCHYM8917-15	Insecta	1	Hymenoptera	0.999967	Tenthredinidae	0.999951	Allantinae	0.972978	Empria	0.971928
BCHYM8923-15	Insecta	1	Hymenoptera	0.99996	Argidae	0.999945	Arginae	0.999868	Arge	0.999776
BCHYM8927-15	Insecta	1	Hymenoptera	0.973354	Tenthredinidae	0.933611	Tenthredininae	0.288747	Tenthredo	0.125254
BCHYM8928-15	Insecta	1	Hymenoptera	0.982147	Tenthredinidae	0.950594	Tenthredininae	0.475802	Tenthredo	0.258416
BCHYM8935-15	Insecta	1	Hymenoptera	0.939951	Bembicidae	0.677305	Nyssoninae	0.647337	unk	0.436793
BCHYM8936-15	Insecta	1	Hymenoptera	0.939951	Bembicidae	0.677305	Nyssoninae	0.647337	unk	0.436793
BCHYM8937-15	Insecta	1	Hymenoptera	0.939951	Bembicidae	0.677305	Nyssoninae	0.647337	unk	0.436793
BCHYM8952-15	unk	0.980912	unk	0.980912	unk	0.980912	unk	0.980912	unk	0.980912
BCHYM8953-15	unk	0.980912	unk	0.980912	unk	0.980912	unk	0.980912	unk	0.980912
BCHYM8956-15	Insecta	1	Hymenoptera	0.999974	Crabronidae	0.999958	Crabroninae	0.999924	Ectemnius	0.999726
BCHYM8957-15	Insecta	1	Hymenoptera	0.999979	Crabronidae	0.999966	Crabroninae	0.999941	Ectemnius	0.999822
