ID	phylum	class	order	family	genus	species	Prob_phylum	Prob_class	Prob_order	Prob_family	Prob_genus	Prob_species
DQ103553	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_gonubiensis	0.99999964	0.5842016	0.74818337	0.49049348	0.508067	0.3480493
MT934981	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Kodamaea	Pichia_scutulata	0.9954472	0.74762464	0.6480659	0.23507506	0.17896883	0.038823105
MH020746	Basidiomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Danielozyma_litseae	0.69372207	0.8835396	0.82785314	0.35945797	0.06698585	0.019603224
MG934456	Ascomycota	Leotiomycetes	Saccharomycetales	Discinellaceae	Rhexocercosporidium	Rhexocercosporidium_panacis	0.9999778	0.32650733	0.20439191	0.113524415	0.07438202	0.040899068
UDB031903	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_haemuloni	0.9990397	0.8617423	0.7609982	0.4103741	0.14226101	0.04271437
MZ611645	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Penicillium	Metschnikowia_chrysomelidarum	0.9296471	0.30268407	0.17886974	0.055357955	0.028558325	0.06735912
UDB037985	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Aspergillus_bicolor	0.6597219	0.7272739	0.6720383	0.13125722	0.077871725	0.020728795
KC584180	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_proteae	0.9999794	0.94921446	0.7307592	0.45089522	0.22344486	0.07472151
MT066116	Ascomycota	Saccharomycetes	Saccharomycetales	Ascomycota_fam_Incertae_sedis_Pseudomicrodochium	Zygosaccharomyces	Petriella_sordida	0.9999907	0.20409313	0.11574675	0.059718743	0.0675761	0.031089509
MG934459	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	Pallidocercospora_heimii	0.99930704	0.5607181	0.52669716	0.20999113	0.0826868	0.03563377
MT934986	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Teunomyces	Teunomyces_stri	0.98971784	0.92243546	0.8361311	0.24315956	0.2417262	0.065642186
UDB023587	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Tetrapisispora	Apiotrichum_gracile	0.99795026	0.21820925	0.22615367	0.080175996	0.02845399	0.020515716
MG979395	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Starmerella_powellii	0.95186216	0.52042884	0.5071971	0.28818873	0.28103632	0.061117787
KC584182	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_planifunda	0.9957995	0.89149064	0.71593964	0.72249	0.44077155	0.1583825
AF210881	Ascomycota	Dothideomycetes	Mycosphaerellales	Nectriaceae	Cylindrocladium	Cylindrocladium_buxicola	0.99997675	0.22921017	0.12950863	0.37061372	0.3860711	0.27652103
UDB023589	Ascomycota	Ascomycota_cls_Incertae_sedis_Culicinomyces	Pezizomycotina_ord_Incertae_sedis_Arthrobotryum	Readerielliopsidaceae	Readerielliopsis	Culicinomyces_bisporalis	0.9926905	0.10562189	0.043920334	0.036677375	0.03529163	0.013469368
DQ450060	Basidiomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Trigonopsis	Gymnopus_confluens	0.939122	0.62511915	0.5449529	0.18540788	0.050554287	0.027474893
KC584184	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_planifunda	0.9999583	0.9400202	0.7719145	0.8029435	0.406946	0.0693131
U75617	Ascomycota	Saccharomycetes	Saccharomycetales	Tympanidaceae	Parachaetomium	Schwanniomyces_yamadae	0.9992034	0.49103063	0.2737951	0.13198112	0.11105075	0.073692024
KX342064	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Aspergillus	Aspergillus_fumigatus	0.99993086	0.65526295	0.58057916	0.13301171	0.08328509	0.0633104
OP376713	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Clavispora	Ceratocladium_polysetosum	0.9999994	0.38411263	0.3613668	0.063090734	0.031818856	0.03674998
KX342065	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Aspergillus	Aspergillus_fumigatus	0.99993086	0.65526295	0.58057916	0.13301171	0.08328509	0.0633104
DQ450063	Basidiomycota	Agaricomycetes	Malasseziales	Nidulariaceae	Cyathus	Gymnopus_confluens	0.9889338	0.19650812	0.12697634	0.08592201	0.060439926	0.19591106
KT265707	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Ramularia_cynarae	0.99998	0.64621913	0.26835957	0.3210055	0.053460665	0.04652434
KX342067	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Aspergillus	Aspergillus_fumigatus	0.99993086	0.65526295	0.58057916	0.13301171	0.08328509	0.0633104
EU484279	Ascomycota	Saccharomycetes	Saccharomycetales	Sclerotiniaceae	Pseudocamarosporium	Pseudocamarosporium_africanum	0.99774903	0.3918843	0.34135708	0.093018316	0.033352062	0.031214617
KC584189	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_eichhorniae	0.9992716	0.9275542	0.7037004	0.72980666	0.5661295	0.28196403
KX555453	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Candida	Hyphopichia_gotoi	0.9999958	0.9952742	0.99590874	0.32079586	0.11654722	0.058215152
KC543133	Basidiomycota	Saccharomycetes	Polyporales	Fomitopsidaceae	Fomitopsis	Plenodomus_dezfulensis	0.9560275	0.3439497	0.21480279	0.3820198	0.096413106	0.024495639
MF626346	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Komagataella	Penicillium_polonicum	0.9010271	0.15919086	0.06882636	0.06324019	0.03812299	0.02588577
FJ153164	Ascomycota	Saccharomycetes	Trichosporonales	Saccharomycetales_fam_Incertae_sedis_Candida	Vanrija	Vanrija_humicola	0.8710882	0.29725906	0.27171102	0.13113874	0.06892104	0.3494283
KU189782	Basidiomycota	Agaricomycetes	Polyporales	Pichiaceae	Lentinus	Candida_anutae	0.9879788	0.39599636	0.21804091	0.10494225	0.02759265	0.020636683
KP316243	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Yarrowia	Lipomyces_kononenkoae	0.99996185	0.95109475	0.9375591	0.3008103	0.16013442	0.056724392
MF626347	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Teunomyces	Metschnikowia_rubicola	0.9726254	0.72614646	0.59319156	0.16534272	0.05460024	0.045130882
KC543137	Basidiomycota	Saccharomycetes	Polyporales	Fomitopsidaceae	Antrodia	Antrodia_albida	0.8256849	0.3490979	0.29548606	0.21806234	0.11539782	0.051774684
EU041821	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium	Zasmidium_nocoxi	0.9999895	0.84938425	0.5564505	0.5200456	0.3752785	0.042722516
KC543139	Basidiomycota	Saccharomycetes	Polyporales	Fomitopsidaceae	Antrodia	Teunomyces_tritomae	0.6716774	0.5564776	0.3783079	0.21440801	0.08998986	0.029234758
KM655324	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Dichotomopilus	Mycothermus_thermophilus	0.99999976	0.34714898	0.766442	0.61154884	0.12183343	0.057760447
AF444292	Ascomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_pinicola	0.5977115	0.8108777	0.5461981	0.44660026	0.6765886	0.57394695
JQ693660	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_eichhorniae	0.99984074	0.89174217	0.7706051	0.62162507	0.36009386	0.11983426
AB190383	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora_melinii	0.99978846	0.877634	0.55528533	0.35405076	0.14627632	0.17354544
JQ860325	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia_rubicola	0.9996512	0.50238657	0.45190722	0.27471516	0.107887805	0.02248616
JX101934	Ascomycota	Eurotiomycetes	Eurotiales	Metschnikowiaceae	Nannizzia	Clavispora_opuntiae	0.99999595	0.90159833	0.25756288	0.31374553	0.50621814	0.03855613
HM131235	Basidiomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Teunomyces_stri	0.95997936	0.4263218	0.34994647	0.18130063	0.13172208	0.05038263
MT408188	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Yarrowia	Yarrowia_parophoni	0.9931914	0.89262724	0.89984107	0.29141054	0.10088992	0.055298585
KM655329	Ascomycota	Saccharomycetes	Sordariales	Chaetomiaceae	Chaetomium	Korunomyces_terminaliae	0.9999999	0.16644207	0.8143466	0.5710466	0.050980538	0.023402696
AY251086	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Ascoidea_asiatica	0.9999957	0.5824758	0.52260494	0.18088649	0.054644104	0.019619258
AY251087	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Hyphopichia	Yarrowia_divulgata	0.99999976	0.93184215	0.9313003	0.22530727	0.18938921	0.03450401
KY827271	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Dipodascus_tetrasporeus	0.53850454	0.7883043	0.7171822	0.14163953	0.10486276	0.03184106
FN547641	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus	Dipodascus_tetrasporeus	0.9999243	0.9315559	0.86647725	0.31139308	0.06747331	0.043404322
UDB036666	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Saturnispora	Saturnispora_serradocipensis	0.8395607	0.6879255	0.70482516	0.10786059	0.16309617	0.03812335
MH508500	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia_chrysomelidarum	0.5388464	0.49211466	0.35349816	0.17871903	0.33184472	0.045642562
KX287537	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia_cynarae	0.9999906	0.948165	0.63005286	0.7386348	0.28365102	0.25144887
HQ845117	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Pichia_scutulata	0.99993205	0.94031703	0.9061694	0.45450157	0.29717764	0.046691738
KY102038	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Limtongozyma	Limtongozyma_cylindracea	0.9998292	0.9842052	0.98361087	0.3325249	0.090414286	0.04059098
FJ824738	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	Dothiorella_thripina	0.9999341	0.6800686	0.88311416	0.34958428	0.3070746	0.1902623
KY827274	Basidiomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Teunomyces	Kregervanrija_delftensis	0.9847009	0.7657864	0.76807135	0.20043303	0.08165278	0.046283152
AJ271572	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Martiniozyma_asiatica	0.9999912	0.09342059	0.12699327	0.18336953	0.10214185	0.017176926
FN547645	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Dipodascus_carabidarus	0.99998534	0.930632	0.8979537	0.2392816	0.07973917	0.033730146
MH508504	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Myxozyma_melibiosi	0.8803457	0.6962525	0.6953818	0.14248972	0.092340834	0.053904433
KY827276	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Yarrowia_divulgata	0.70880497	0.6893944	0.6743102	0.12043702	0.04806782	0.028325133
AJ271574	Ascomycota	Eurotiomycetes	Coryneliales	Metschnikowiaceae	Malbranchea	Malbranchea_compacta	0.99994886	0.4335066	0.08282133	0.16505176	0.10185631	0.1680519
KR919759	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamiella	Yarrowia_parophoni	0.98677164	0.91794837	0.9189392	0.17586537	0.08649298	0.031920925
KY827277	Mortierellomycota	Saccharomycetes	Atheliales	Atheliaceae	Chaetosphaeria	Athelia_termitophila	0.6820042	0.19713756	0.19177955	0.097262084	0.16900463	0.049782652
AJ271576	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Canariomyces	Canariomyces_arenarius	0.99999964	0.75452334	0.2879215	0.38993105	0.21521527	0.17129014
MT312230	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Yarrowia_parophoni	0.99999464	0.967198	0.9495437	0.23564282	0.18666223	0.044717897
AM882950	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Yarrowia	Aspergillus_cejpii	0.5033552	0.2654369	0.09090547	0.050587576	0.023745626	0.02328967
UDB000912	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Danielozyma_litseae	0.99920565	0.6494389	0.6662622	0.14210269	0.045322128	0.011723951
KY827279	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Teunomyces_kruisii	0.9820609	0.32662562	0.18116541	0.16391535	0.1786206	0.047603965
AJ271578	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Hyalosphaerella	Hyalosphaerella_fragilis	0.9999987	0.37420154	0.871709	0.9142915	0.27108848	0.5958578
FJ807683	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	Sakaguchiaceae	Sakaguchia	Sakaguchia_dacryoidea	0.9959936	0.91022825	0.3713259	0.4816902	0.3345653	0.10373154
MK517712	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Komagataella	Dipodascus_carabidarus	0.9999845	0.79094875	0.8491933	0.7054515	0.07357092	0.032813217
KY104681	Ascomycota	Saccharomycetes	Microbotryomycetes_ord_Incertae_sedis_Pseudohyphozyma	Microbotryomycetes_fam_Incertae_sedis_Pseudohyphozyma	Pseudohyphozyma	Pseudohyphozyma_buffonii	0.8834739	0.46951765	0.23851319	0.18438074	0.08984845	0.24625047
MK050434	Basidiomycota	Microbotryomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Candida_silvanorum	0.5552666	0.43621132	0.27687627	0.2872749	0.20512527	0.03520721
MZ781425	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_gonubiensis	0.99999976	0.8358502	0.8590416	0.8531228	0.31252974	0.17286338
MK050435	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Hyphopichia_rhagii	0.97688055	0.41652343	0.36499453	0.50924784	0.3272433	0.04650642
MN002867	Ascomycota	Dothideomycetes	Pleosporales	Hyaloscyphaceae	Metschnikowia	Stagonospora_pseudovitensis	0.9975141	0.5315399	0.24787949	0.1504276	0.1701957	0.09307467
UDB031454	Ascomycota	Saccharomycetes	Saccharomycetales	Podoscyphaceae	Abortiporus	Abortiporus_biennis	0.9997062	0.9040629	0.8447038	0.3121723	0.23836067	0.08880943
MK050437	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	Chrysozymaceae	Leucosporidium	Tritirachium_oryzae	0.99503434	0.7918975	0.20549995	0.123067014	0.117885396	0.022784038
MN002869	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	Setophoma_sacchari	0.9996754	0.8383496	0.5779413	0.12225181	0.08470037	0.036250483
JQ912673	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces_finlayi	0.9999888	0.2647324	0.21714917	0.14533316	0.16188616	0.17660229
FR750170	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Hyphopichia	Dipodascus_carabidarus	0.9984713	0.9482703	0.96042925	0.26342493	0.10870576	0.10134655
JQ314373	Basidiomycota	Agaricomycetes	Dacrymycetales	Stereaceae	Xylobolus	Aleurodiscus_aurantius	0.9999896	0.54712796	0.0736376	0.11451364	0.042716388	0.028698254
MK050439	Basidiomycota	Microbotryomycetes	Kriegeriales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Yamadamyces_rosulatus	0.7568033	0.29839665	0.16216742	0.22284472	0.13766138	0.030662315
MH558752	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Chlamydotubeufia	Metschnikowia_chrysoperlae	0.9997043	0.14650768	0.20073886	0.23656674	0.027392033	0.031411167
FR750171	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Hyphopichia	Dipodascus_carabidarus	0.9995426	0.9559688	0.9740011	0.16181841	0.1282876	0.065863535
MH558754	Ascomycota	Saccharomycetes	Saccharomycetales	Tubeufiaceae	Cytosporina	Chlamydotubeufia_huaikangplaensis	0.99981874	0.22625874	0.21177062	0.22410244	0.031253584	0.016331496
FJ755803	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus	Geotrichum_silvicola	0.9999651	0.9891516	0.9838434	0.31025884	0.09281873	0.05169244
KT950850	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Ascoidea	Penicillium_polonicum	0.9984888	0.6887606	0.59067434	0.1340558	0.06979504	0.08343709
KF835993	Basidiomycota	Saccharomycetes	Hymenochaetales	Hyaloscyphaceae	Kodamaea	Metschnikowia_rubicola	0.66392463	0.07586155	0.18756348	0.12960248	0.056432784	0.01575093
MH558755	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Chlamydotubeufia	Metschnikowia_chrysoperlae	0.9998776	0.29313776	0.18278824	0.23359491	0.027737847	0.029753914
KT950851	Ascomycota	Dothideomycetes	Eurotiales	Pichiaceae	Cytosporina	Cytosporina_aspera	0.9999995	0.5098287	0.15241529	0.14541653	0.05691964	0.040267583
MH558756	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Neohelicosporium	Metschnikowia_chrysoperlae	0.9993476	0.39533988	0.21620694	0.26652086	0.045264617	0.034529477
KX900634	Basidiomycota	Tremellomycetes	Tritirachiales	Dacrymycetaceae	Moniliella	Tritirachium_cinnamomeum	0.9978694	0.19253461	0.074165635	0.09144359	0.060739297	0.02325915
EU057000	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Schwanniomyces	Komagataella_pseudopastoris	0.9453491	0.4017014	0.28833386	0.14381413	0.1883024	0.033158116
KC416101	Ascomycota	Dothideomycetes	Torpedosporales	Torpedosporaceae	Torpedospora	Torpedospora_ambispinosa	0.99999785	0.36209205	0.09340867	0.09790333	0.03391578	0.025011273
KF835994	Ascomycota	Eurotiomycetes	Saccharomycetales	Dipodascaceae	Kodamaea	Metschnikowia_rubicola	0.8975912	0.4894613	0.15473315	0.032246966	0.03162914	0.03357119
KT950852	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Chlamydotubeufia	Chlamydotubeufia_huaikangplaensis	0.9999882	0.16092321	0.13949117	0.11731907	0.14246885	0.080983125
KT950853	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Yarrowia	Aspergillus_piperis	0.9999969	0.67669255	0.36544904	0.2668112	0.04137518	0.02138708
JF966731	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora_serradocipensis	0.9999467	0.9438966	0.9360297	0.28708652	0.10798676	0.028629223
KT950854	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Pilidium	Pilidium_acerinum	0.999428	0.15150861	0.41458577	0.22472224	0.20235777	0.07262257
KT950855	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Yarrowia	Saccharomycodes_ludwigii	0.99999964	0.9506043	0.9620732	0.21662886	0.10931933	0.029600926
EU057004	Basidiomycota	Agaricomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora_dispora	0.998985	0.53175455	0.3146875	0.22319174	0.045709364	0.015257161
AJ297263	Basidiomycota	Saccharomycetes	Atheliales	Atheliaceae	Taeniospora	Candida_hispaniensis	0.3972603	0.0971104	0.1604252	0.14128928	0.031613417	0.05571047
KT950856	Ascomycota	Saccharomycetes	Saccharomycetales	Pyrenochaetopsidaceae	Yarrowia	Pyrenochaetopsis_decipiens	0.99994504	0.4291814	0.49729732	0.13513787	0.06203778	0.029090377
KT853036	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Kodamaea	Metschnikowia_leonuri	0.99831355	0.72255945	0.6396069	0.36552683	0.08059369	0.03703175
AY654738	Basidiomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Kodamaea	Metschnikowia_chrysomelidarum	0.9748537	0.505153	0.5379394	0.108890764	0.09622868	0.052370574
UDB035344	Ascomycota	Eurotiomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Teunomyces	Lepisticola	Parachaetomium_inaequale	0.9999995	0.3635329	0.105104856	0.06566228	0.054187626	0.047054075
FN185965	Ascomycota	Eurotiomycetes	Mycosphaerellales	Pezizomycotina_fam_Incertae_sedis_Lepisticola	Lepisticola	Pleurocatena_brevior	0.9999999	0.23152494	0.25717387	0.09209075	0.1289252	0.06400466
KT950857	Ascomycota	Dothideomycetes	Botryosphaeriales	Planistromellaceae	Saccharata	Pyrenochaeta_nobilis	0.9999964	0.5879923	0.2617564	0.1460284	0.046132337	0.023158984
KC416109	Ascomycota	Xylonomycetes	Ascomycota_ord_Incertae_sedis_Everhartia	Mycosphaerellaceae	Symbiotaphrina	Everhartia_lignatilis	0.99999523	0.1530009	0.16165787	0.20700501	0.04848423	0.032052554
UDB035347	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_polonicum	0.999689	0.9250566	0.7476013	0.5546806	0.14638627	0.050571192
MT465427	Ascomycota	Dothideomycetes	Pleosporales	Lichenoconiaceae	Lichenoconium	Muyocopron_geniculatum	0.99987006	0.8220841	0.43906724	0.08541634	0.02345726	0.030203674
MG742012	Basidiomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Yarrowia	Teunomyces_stri	0.8603803	0.58714825	0.39151388	0.12025367	0.051600326	0.0387715
EU409583	Ascomycota	Dothideomycetes	Eurotiales	Aspergillaceae	Cytosporina	Aspergillus_cejpii	1.0	0.6055813	0.32660487	0.10153039	0.05048807	0.037064422
MN431388	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Evansstolkia_leycettana	0.9999963	0.967251	0.93575007	0.66996074	0.25480387	0.04974802
JN133297	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Yarrowia_parophoni	0.80581445	0.3797307	0.32344165	0.16837186	0.1394177	0.032266468
AY177303	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Malbranchea_albolutea	0.9998264	0.43938872	0.42140785	0.2813717	0.14289844	0.038752362
KF443231	Ascomycota	Eurotiomycetes	Saccharomycetales	Gymnoascaceae	Penicillium	Penicillium_penarojense	0.99952734	0.31888005	0.12462834	0.04253927	0.052141346	0.020153452
Z97993	Ascomycota	Eurotiomycetes	Saccharomycetales	Gymnoascaceae	Clavispora	Gymnoascus_reessii	0.99999106	0.49937636	0.33114085	0.17451218	0.059436116	0.09076761
KF443233	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Candida	Candida	Yarrowia_divulgata	0.9787194	0.8003466	0.70991004	0.45541996	0.16178638	0.02208475
MG934460	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	Scleroconidioma_sphagnicola	0.99994934	0.6810012	0.71679366	0.21468663	0.09921011	0.042527422
AY177306	Ascomycota	Eurotiomycetes	Eurotiales	Tympanidaceae	Penicillium	Sagenomella_diversispora	0.99995136	0.5395069	0.11530673	0.04744416	0.13920763	0.019777602
Z97995	Ascomycota	Eurotiomycetes	Saccharomycetales	Arthrodermataceae	Cytosporina	Trichophyton_ajelloi	1.0	0.8377454	0.32428804	0.22095084	0.054275963	0.04787235
UDB037991	Basidiomycota	Agaricomycetes	Corticiales	Saccharomycetales_fam_Incertae_sedis_Candida	Psilocybe	Psilocybe_subviscida	0.9966499	0.11197387	0.14762585	0.12058155	0.17753601	0.027967269
Z97997	Ascomycota	Eurotiomycetes	Saccharomycetales	Gymnoascaceae	Penicillium	Penicillium_rotoruae	0.9998524	0.718651	0.1968654	0.47694343	0.09905332	0.06449363
JQ751217	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Schwanniomyces	Hebeloma_angustisporium	0.7395012	0.56906056	0.7744899	0.3599869	0.12008113	0.030172473
AY177309	Ascomycota	Eurotiomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Malbranchea_umbrina	0.99998474	0.6202739	0.27582565	0.26981407	0.045015093	0.031983454
AY242817	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Dioszegia	Metschnikowia_reukaufii	0.9578848	0.18601158	0.12074101	0.13080028	0.06654384	0.034169447
AY789082	Basidiomycota	Pucciniomycetes	Dacrymycetales	Dacrymycetaceae	Cryptococcus	Phyllozyma_subbrunnea	0.9945608	0.14408407	0.077155344	0.05596792	0.046176575	0.027439635
AY925213	Basidiomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Yarrowia	Gymnopilus_penetrans	0.9440117	0.42429066	0.3393586	0.084343396	0.045046415	0.12025009
EU254762	Ascomycota	Saccharomycetes	Saccharomycetales	Gnomoniaceae	Gnomoniopsis	Gnomoniopsis_occulta	0.99999905	0.5310561	0.41713735	0.70608217	0.2326154	0.048711807
MZ611653	Basidiomycota	Exobasidiomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Metschnikowia_vanudenii	0.993509	0.12828574	0.08193347	0.05274475	0.036477994	0.04424446
MZ611656	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces_halophilus	0.9740655	0.7595891	0.46075335	0.1160342	0.3638259	0.08268382
MT934996	Basidiomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis_Yarrowia	Yarrowia	Teunomyces_stri	0.9703424	0.6613865	0.47227883	0.12641078	0.31223288	0.041840367
MZ611657	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Hyphopichia	Dipodascus_tetrasporeus	0.9955454	0.8081158	0.71295106	0.19740108	0.0739241	0.029981514
FR667210	Ascomycota	Leotiomycetes	Helotiales	Metschnikowiaceae	Metschnikowia	Neoascochyta_europaea	0.99998355	0.24250035	0.33163822	0.04301554	0.043613765	0.02467814
MZ611658	Basidiomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Teunomyces	Hypochnicium_lyndoniae	0.6984434	0.52188504	0.34652403	0.1736757	0.042568814	0.02441503
UDB037998	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Cryptococcus	Cryptococcus_aureus	0.74799097	0.18431725	0.08026392	0.10669268	0.09005916	0.022322087
