ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	order	Prob_order	family	Prob_family	genus	Prob_genus	species	Prob_species
AY046204	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycodaceae	1.0	Saccharomycodes	1.0	Saccharomycodes_ludwigii	1.0
AY046205	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Zygosaccharomyces	1.0	Zygosaccharomyces_cidri	1.0
MW750242	Fungi	0.342	Basidiomycota	0.342	Agaricomycetes	0.339	Polyporales	0.336	Ganodermataceae	0.203	Ganoderma	0.199	Ganoderma_sichuanense	0.100
AY046206	Fungi	0.760	Ascomycota	0.760	Saccharomycetes	0.760	Saccharomycetales	0.760	Saccharomycetaceae	0.760	Zygosaccharomyces	0.703	Zygosaccharomyces_cidri	0.703
FR799284	Fungi	0.260	Ascomycota	0.234	Leotiomycetes	0.146	Leotiales	0.035	Tympanidaceae	0.035	Tympanis	0.035	Tympanis_pseudotsugae	0.035
GQ205044	Fungi	0.173	Basidiomycota	0.058	Cystobasidiomycetes	0.013	Cystobasidiomycetes_ord_Incertae_sedis_Symmetrosporaceae	0.013	Symmetrosporaceae	0.013	Symmetrospora	0.013	Symmetrospora_marina	0.013
DQ201125	Fungi	0.506	Ascomycota	0.506	Sordariomycetes	0.506	Xylariales	0.500	Hypoxylaceae	0.496	Hypoxylon	0.487	Hypoxylon_hinnuleum	0.350
JQ349088	Fungi	0.230	Basidiomycota	0.230	Agaricomycetes	0.221	Russulales	0.059	Stereaceae	0.045	Amylostereum	0.022	Amylostereum_ferreum	0.019
MH861471	Fungi	0.995	Basidiomycota	0.995	Agaricomycetes	0.995	Agaricales	0.995	Marasmiaceae	0.995	Amyloflagellula	0.995	Amyloflagellula_inflata	0.995
AY046208	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Lachancea	1.0	Lachancea_waltii	1.0
FN433147	Fungi	0.154	Ascomycota	0.108	Pezizomycetes	0.015	Pezizales	0.015	Morchellaceae	0.012	Morchella	0.012	Morchella_importuna	0.012
KF310894	Fungi	0.821	Basidiomycota	0.821	Exobasidiomycetes	0.821	Entylomatales	0.821	Entylomataceae	0.821	Entyloma	0.821	Entyloma_cosmi	0.756
KJ417296	Fungi	0.270	Basidiomycota	0.241	Agaricomycetes	0.236	Agaricales	0.219	Mycenaceae	0.083	Xeromphalina	0.073	Xeromphalina_cauticinalis	0.073
JN662930	Fungi	0.497	Ascomycota	0.497	Dothideomycetes	0.494	Pleosporales	0.494	Lophiostomataceae	0.489	Lophiostoma	0.489	Lophiostoma_multiseptatum	0.489
FJ810162	Fungi	0.221	Basidiomycota	0.210	Agaricomycetes	0.208	Agaricales	0.175	Omphalotaceae	0.088	Gymnopus	0.041	Gymnopus_foetidus	0.027
DQ201128	Fungi	0.274	Ascomycota	0.274	Sordariomycetes	0.219	Xylariales	0.145	Hypoxylaceae	0.071	Daldinia	0.049	Daldinia_starbaeckii	0.028
KJ417297	Fungi	0.252	Basidiomycota	0.252	Agaricomycetes	0.251	Agaricales	0.204	Agaricales_fam_Incertae_sedis_Omphalina	0.027	Omphalina	0.027	Omphalina_rivulicola	0.023
AY997092	Fungi	0.746	Chytridiomycota	0.746	Spizellomycetes	0.746	Spizellomycetales	0.746	Spizellomycetaceae	0.746	Spizellomyces	0.746	Spizellomyces_plurigibbosus	0.746
MW412925	Fungi	0.223	Ascomycota	0.217	Leotiomycetes	0.076	Helotiales	0.067	Drepanopezizaceae	0.050	Blumeriella	0.050	Blumeriella_jaapii	0.050
KY103646	Fungi	0.988	Ascomycota	0.988	Saccharomycetes	0.988	Saccharomycetales	0.988	Saccharomycetaceae	0.988	Kazachstania	0.988	Kazachstania_heterogenica	0.952
MN206895	Fungi	0.749	Basidiomycota	0.749	Agaricomycetes	0.749	Agaricales	0.749	Hymenogastraceae	0.749	Gymnopilus	0.749	Gymnopilus_junonius	0.749
FN547474	Fungi	0.131	Basidiomycota	0.049	Agaricomycetes	0.031	Phallales	0.013	Phallaceae	0.013	Phallus	0.013	Phallus_luteus	0.013
JN050240	Fungi	0.572	Ascomycota	0.572	Sordariomycetes	0.540	Glomerellales	0.540	Glomerellaceae	0.540	Colletotrichum	0.540	Colletotrichum_hippeastri	0.140
FN547475	Fungi	0.134	Mucoromycota	0.016	Mucoromycetes	0.016	Mucorales	0.016	Mucoraceae	0.012	Mucor	0.012	unclassified_Mucor	0.012
JX462674	Fungi	0.424	Ascomycota	0.424	Dothideomycetes	0.408	Dothideales	0.380	Saccotheciaceae	0.380	Aureobasidium	0.355	Aureobasidium_pullulans	0.355
JN169786	Fungi	0.261	Basidiomycota	0.251	Agaricomycetes	0.246	Hymenochaetales	0.234	Hymenochaetaceae	0.232	Inonotus	0.134	Inonotus_glomeratus	0.128
FN547476	Fungi	0.134	Ascomycota	0.060	Saccharomycetes	0.023	Saccharomycetales	0.023	unclassified_Saccharomycetales	0.023
MH508335	Fungi	0.151	Basidiomycota	0.078	Agaricomycetes	0.053	Agaricales	0.026	unclassified_Agaricales	0.026
AM882780	Fungi	0.187	Basidiomycota	0.159	Agaricomycetes	0.156	Agaricales	0.135	Agaricaceae	0.032	Agaricus	0.020	Agaricus_bisporus	0.020
AM882781	Fungi	0.172	Basidiomycota	0.158	Agaricomycetes	0.138	Russulales	0.041	Peniophoraceae	0.031	Vararia	0.028	Vararia_dussii	0.010
MF951335	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Mycosphaerellales	1.0	Mycosphaerellaceae	1.0	Neopenidiella	1.0	Neopenidiella_nectandrae	1.0
AM882782	Fungi	0.170	Basidiomycota	0.138	Agaricomycetes	0.135	Agaricales	0.113	Agaricaceae	0.032	Agaricus	0.018	Agaricus_bisporus	0.016
MH476571	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Chaetosphaeriales	1.0	Chaetosphaeriaceae	1.0	Chloridium	1.0	Chloridium_aseptatum	1.0
MH476572	Fungi	0.953	Ascomycota	0.953	Sordariomycetes	0.953	Chaetosphaeriales	0.953	Chaetosphaeriaceae	0.953	Stilbochaeta	0.953	Stilbochaeta_aquatica	0.953
FJ899622	Fungi	0.898	Basidiomycota	0.898	Agaricomycetes	0.898	Agaricales	0.898	Psathyrellaceae	0.898	Psathyrella	0.753	Psathyrella_pseudobifrons	0.278
MK046748	Fungi	0.234	Ascomycota	0.207	Eurotiomycetes	0.059	Eurotiales	0.046	Penicillaginaceae	0.014	Penicillago	0.014	Penicillago_nodositata	0.014
AM882784	Fungi	0.184	Basidiomycota	0.147	Agaricomycetes	0.136	Agaricales	0.112	Tubariaceae	0.015	Phaeomarasmius	0.015	Phaeomarasmius_erinaceus	0.015
HQ659023	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Chaetothyriales	1.0	Herpotrichiellaceae	1.0	Exophiala	1.0	Exophiala_cancerae	0.936
KM066052	Fungi	0.621	Basidiomycota	0.621	Agaricomycetes	0.621	Agaricales	0.616	Mycenaceae	0.611	Xeromphalina	0.611	Xeromphalina_campanella	0.592
UDB000747	Fungi	0.246	Basidiomycota	0.224	Agaricomycetes	0.217	Agaricales	0.171	Physalacriaceae	0.050	Desarmillaria	0.030	Desarmillaria_ectypa	0.030
AM882787	Fungi	0.226	Basidiomycota	0.221	Agaricomycetes	0.216	Agaricales	0.152	Agaricaceae	0.057	Macrolepiota	0.044	Macrolepiota_procera	0.044
AM882789	Fungi	0.185	Basidiomycota	0.177	Agaricomycetes	0.170	Agaricales	0.138	Psathyrellaceae	0.051	Tulosesus	0.030	Tulosesus_pallidus	0.029
MG727896	Fungi	0.130	Ascomycota	0.052	unclassified_Ascomycota	0.052
MT153727	Fungi	0.573	Ascomycota	0.573	Dothideomycetes	0.563	Pleosporales	0.563	Coniothyriaceae	0.195	Coniothyrium	0.143	Coniothyrium_multiporum	0.143
MW079505	Fungi	0.634	Ascomycota	0.634	Dothideomycetes	0.634	Myriangiales	0.634	Elsinoaceae	0.634	Elsinoe	0.634	Elsinoe_ichnocarpi	0.335
AF444582	Fungi	1.0	Basidiomycota	1.0	Spiculogloeomycetes	1.0	Spiculogloeales	1.0	Spiculogloeaceae	1.0	Phyllozyma	1.0	Phyllozyma_linderae	1.0
AM292815	Fungi	0.236	Ascomycota	0.233	Sareomycetes	0.077	Sareales	0.077	Sareaceae	0.077	Sarea	0.077	Sarea_resinae	0.077
KC886416	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Chaetothyriales	1.0	Herpotrichiellaceae	1.0	Fonsecaea	1.0	Fonsecaea_minima	1.0
AF444583	Fungi	0.918	Basidiomycota	0.918	Agaricostilbomycetes	0.918	Agaricostilbales	0.918	Ruineniaceae	0.918	Ruinenia	0.918	Ruinenia_dracophylli	0.918
AY364836	Fungi	1.0	Basidiomycota	1.0	Cystobasidiomycetes	1.0	Cystobasidiomycetes_ord_Incertae_sedis_Symmetrosporaceae	1.0	Symmetrosporaceae	1.0	Symmetrospora	1.0	Symmetrospora_marina	1.0
MH984992	Fungi	0.335	Basidiomycota	0.328	Agaricomycetes	0.328	Russulales	0.325	Russulaceae	0.325	Lactarius	0.325	Lactarius_ciliatus	0.198
AY364837	Fungi	0.768	Basidiomycota	0.768	Agaricostilbomycetes	0.524	Agaricostilbales	0.524	Ruineniaceae	0.524	Ruinenia	0.524	Ruinenia_clavata	0.524
AF314985	Fungi	1.0	Basidiomycota	1.0	Cystobasidiomycetes	1.0	Cystobasidiomycetes_ord_Incertae_sedis_Symmetrosporaceae	1.0	Symmetrosporaceae	1.0	Symmetrospora	1.0	Symmetrospora_coprosmae	1.0
UDB035171	Fungi	0.365	Ascomycota	0.365	Eurotiomycetes	0.336	Eurotiales	0.315	Aspergillaceae	0.243	Monascus	0.071	Monascus_purpureus	0.071
UDB035172	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Nectriaceae	1.0	Sarcopodium	1.0	Sarcopodium_araliae	1.0
AY364838	Fungi	1.0	Basidiomycota	1.0	Agaricostilbomycetes	1.0	Agaricostilbales	1.0	Ruineniaceae	1.0	Ruinenia	1.0	Ruinenia_clavata	1.0
AF314986	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Tremellales	1.0	Bulleribasidiaceae	1.0	Hannaella	1.0	Hannaella_oryzae	1.0
AF257801	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Aspergillus	1.0	Aspergillus_flavus	0.501
MH984994	Fungi	0.396	Basidiomycota	0.394	Agaricomycetes	0.394	Russulales	0.394	Russulaceae	0.392	Lactarius	0.392	Lactarius_ciliatus	0.248
AY364839	Fungi	1.0	Basidiomycota	1.0	Agaricostilbomycetes	1.0	Agaricostilbales	1.0	Ruineniaceae	1.0	Ruinenia	1.0	Ruinenia_clavata	1.0
JQ436850	Fungi	0.208	Basidiomycota	0.170	Agaricomycetes	0.158	Atheliales	0.019	Atheliaceae	0.019	Butlerelfia	0.019	Butlerelfia_eustacei	0.019
KU728481	Fungi	0.653	Ascomycota	0.653	Leotiomycetes	0.653	Helotiales	0.653	Dermateaceae	0.614	Coleophoma	0.578	Coleophoma_paracylindrospora	0.553
UDB035174	Fungi	0.872	Ascomycota	0.872	Eurotiomycetes	0.872	Ascosphaerales	0.872	Ascosphaeraceae	0.872	Ascosphaera	0.872	Ascosphaera_asterophora	0.872
UDB035175	Fungi	0.798	Ascomycota	0.798	Sordariomycetes	0.798	Ophiostomatales	0.798	Ophiostomataceae	0.798	Leptographium	0.717	Leptographium_lundbergii	0.636
JQ665516	Fungi	0.181	Basidiomycota	0.095	Tremellomycetes	0.023	Trichosporonales	0.017	Trichosporonaceae	0.017	Cutaneotrichosporon	0.017	Cutaneotrichosporon_moniliiforme	0.017
MH984996	Fungi	0.319	Basidiomycota	0.309	Agaricomycetes	0.309	Russulales	0.307	Russulaceae	0.307	Lactarius	0.307	Lactarius_ciliatus	0.253
KU728483	Fungi	0.951	Ascomycota	0.951	Leotiomycetes	0.951	Helotiales	0.951	Dermateaceae	0.951	Coleophoma	0.951	Coleophoma_paracylindrospora	0.951
UDB035176	Fungi	0.711	Ascomycota	0.711	Pezizomycetes	0.711	Pezizales	0.711	Ascodesmidaceae	0.711	Eleutherascus	0.711	Eleutherascus_lectardii	0.406
KF309937	Fungi	0.570	Ascomycota	0.570	Dothideomycetes	0.570	Cladosporiales	0.570	Cladosporiaceae	0.570	Rachicladosporium	0.549	Rachicladosporium_luculiae	0.267
AY606973	Fungi	0.188	Basidiomycota	0.147	Agaricomycetes	0.136	Russulales	0.065	Russulaceae	0.063	Lactarius	0.063	Lactarius_subdulcis	0.052
MW009199	Fungi	0.266	Basidiomycota	0.266	Agaricomycetes	0.266	Agaricales	0.251	Mycenaceae	0.071	Xeromphalina	0.060	Xeromphalina_campanella	0.060
KF114474	Fungi	0.887	Basidiomycota	0.887	Agaricomycetes	0.887	Agaricales	0.887	Agaricaceae	0.887	Agaricus	0.887	Agaricus_eburneocanus	0.872
KF309938	Fungi	0.448	Ascomycota	0.448	Dothideomycetes	0.365	Cladosporiales	0.350	Cladosporiaceae	0.350	Rachicladosporium	0.224	Rachicladosporium_americanum	0.098
UDB035177	Fungi	0.258	Ascomycota	0.241	Dothideomycetes	0.183	Pleosporales	0.179	Tetraplosphaeriaceae	0.072	Quadricrura	0.043	Quadricrura_bicornis	0.033
JX118731	Fungi	0.555	Basidiomycota	0.550	Agaricomycetes	0.550	Agaricales	0.550	Psathyrellaceae	0.546	Coprinopsis	0.546	Coprinopsis_calospora	0.275
AY606975	Fungi	0.210	Basidiomycota	0.180	Agaricomycetes	0.157	Russulales	0.078	Russulaceae	0.068	Lactarius	0.068	Lactarius_subdulcis	0.045
UDB035179	Fungi	1.0	Ascomycota	1.0	Leotiomycetes	1.0	Helotiales	1.0	Gelatinodiscaceae	1.0	Neobulgaria	1.0	Neobulgaria_koningiana	1.0
UDB012034	Fungi	0.207	Basidiomycota	0.196	Agaricomycetes	0.175	Cantharellales	0.077	Hydnaceae	0.032	Sistotrema	0.032	Sistotrema_eximum	0.032
KY102328	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Trichomonascaceae	1.0	Wickerhamiella	1.0	Wickerhamiella_pararugosa	1.0
AY606976	Fungi	0.186	Basidiomycota	0.157	Agaricomycetes	0.133	Russulales	0.074	Russulaceae	0.064	Lactarius	0.064	Lactarius_ciliatus	0.038
KC343112	Fungi	0.683	Ascomycota	0.683	Sordariomycetes	0.683	Diaporthales	0.683	Diaporthaceae	0.683	Diaporthe	0.436	Diaporthe_lusitanicae	0.241
HQ696658	Fungi	1.0	Ascomycota	1.0	Leotiomycetes	1.0	Helotiales	1.0	Helotiales_fam_Incertae_sedis_Spirosphaera	0.953	Spirosphaera	0.953	Spirosphaera_floriformis	0.953
AY606978	Fungi	0.186	Basidiomycota	0.176	Agaricomycetes	0.139	Russulales	0.045	Russulaceae	0.028	Lactarius	0.028	Lactarius_subdulcis	0.025
KU728488	Fungi	0.614	Ascomycota	0.614	Leotiomycetes	0.614	Helotiales	0.614	Dermateaceae	0.600	Coleophoma	0.452	Coleophoma_paracylindrospora	0.387
FJ860863	Fungi	0.760	Ascomycota	0.760	Sordariomycetes	0.760	Hypocreales	0.760	Hypocreaceae	0.760	Trichoderma	0.753	Trichoderma_pubescens	0.668
AY606979	Fungi	0.170	Basidiomycota	0.132	Agaricomycetes	0.110	Russulales	0.039	Russulaceae	0.017	Lactarius	0.017	Lactarius_subdulcis	0.014
GQ856143	Fungi	0.207	Ascomycota	0.166	Sareomycetes	0.023	Sareales	0.023	Sareaceae	0.023	Sarea	0.023	Sarea_resinae	0.023
KC343115	Fungi	0.551	Ascomycota	0.551	Sordariomycetes	0.545	Diaporthales	0.540	Diaporthaceae	0.540	Diaporthe	0.371	Diaporthe_lusitanicae	0.199
MF419788	Fungi	0.989	Ascomycota	0.989	Sordariomycetes	0.989	Microascales	0.989	Microascaceae	0.989	Cephalotrichum	0.989	Cephalotrichum_guizhouense	0.989
GQ856145	Fungi	0.238	Ascomycota	0.216	Dothideomycetes	0.152	Tubeufiales	0.141	Tubeufiaceae	0.137	Neohelicosporium	0.058	Neohelicosporium_hyalosporum	0.058
EU448272	Fungi	0.779	Ascomycota	0.779	Eurotiomycetes	0.779	Eurotiales	0.779	Aspergillaceae	0.779	Aspergillus	0.779	Aspergillus_eburneocremeus	0.276
KC343118	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Diaporthaceae	1.0	Diaporthe	1.0	Diaporthe_hickoriae	0.983
KC343119	Fungi	0.841	Ascomycota	0.841	Sordariomycetes	0.841	Diaporthales	0.841	Diaporthaceae	0.841	Diaporthe	0.841	Diaporthe_pseudomangiferae	0.580
MH281565	Fungi	0.385	Ascomycota	0.385	Eurotiomycetes	0.324	Eurotiales	0.317	Trichocomaceae	0.276	Talaromyces	0.276	Talaromyces_erythromellis	0.103
EU448275	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Aspergillus	1.0	Aspergillus_monodii	0.570
KX572340	Fungi	0.679	Ascomycota	0.679	Dothideomycetes	0.679	Pleosporales	0.679	Phaeosphaeriaceae	0.592	Neostagonospora	0.353	Neostagonospora_caricis	0.353
MH864046	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Mycosphaerellales	1.0	Teratosphaeriaceae	1.0	Microcyclospora	1.0	Microcyclospora_malicola	0.926
MH041527	Fungi	0.180	Basidiomycota	0.059	Agaricomycetes	0.048	Russulales	0.016	Peniophoraceae	0.016	Vararia	0.011	unclassified_Vararia	0.011
UDB003302	Fungi	0.246	Basidiomycota	0.246	Agaricomycetes	0.238	Thelephorales	0.149	Thelephoraceae	0.149	Thelephora	0.149	Thelephora_terrestris	0.149
JQ005236	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Glomerellales	1.0	Glomerellaceae	1.0	Colletotrichum	1.0	Colletotrichum_dacrycarpi	0.986
KR364131	Fungi	0.199	Basidiomycota	0.182	Agaricomycetes	0.166	Russulales	0.063	Russulaceae	0.046	Lactarius	0.046	Lactarius_subdulcis	0.040
OK966954	Fungi	0.859	Ascomycota	0.859	Sordariomycetes	0.859	Xylariales	0.859	Microdochiaceae	0.859	Microdochium	0.859	Microdochium_phragmitis	0.859
UDB003303	Fungi	0.382	Basidiomycota	0.382	Agaricomycetes	0.382	Thelephorales	0.367	Thelephoraceae	0.367	Thelephora	0.367	Thelephora_terrestris	0.367
HQ878590	Fungi	0.989	Ascomycota	0.989	Sordariomycetes	0.918	Calosphaeriales	0.918	Pleurostomataceae	0.918	Pleurostoma	0.918	Pleurostoma_ootheca	0.918
MH844889	Fungi	0.157	Basidiomycota	0.087	Agaricomycetes	0.060	Agaricales	0.028	unclassified_Agaricales	0.028
KP258986	Fungi	0.221	Basidiomycota	0.122	Microbotryomycetes	0.018	Microbotryomycetes_ord_Incertae_sedis_Trigonosporomyces	0.010	Microbotryomycetes_fam_Incertae_sedis_Trigonosporomyces	0.010	Trigonosporomyces	0.010	Trigonosporomyces_hylophilus	0.010
MH864049	Fungi	0.926	Ascomycota	0.926	Dothideomycetes	0.926	Mycosphaerellales	0.926	Teratosphaeriaceae	0.926	Microcyclospora	0.926	Microcyclospora_pomicola	0.711
JQ005238	Fungi	0.930	Ascomycota	0.930	Sordariomycetes	0.930	Glomerellales	0.930	Glomerellaceae	0.930	Colletotrichum	0.930	Colletotrichum_dacrycarpi	0.348
MH041529	Fungi	0.187	Basidiomycota	0.055	Agaricomycetes	0.048	Trechisporales	0.033	Hydnodontaceae	0.033	Trechispora	0.033	Trechispora_bispora	0.027
MK775965	Fungi	0.141	Ascomycota	0.073	Saccharomycetes	0.042	Saccharomycetales	0.042	Saccharomycetaceae	0.018	Kazachstania	0.014	unclassified_Kazachstania	0.014
HG007976	Fungi	0.601	Basidiomycota	0.601	Agaricomycetes	0.601	Agaricales	0.601	Strophariaceae	0.595	Pholiota	0.559	Pholiota_spumosa	0.375
HG007978	Fungi	0.711	Basidiomycota	0.711	Agaricomycetes	0.711	Agaricales	0.711	Strophariaceae	0.711	Pholiota	0.711	Pholiota_spumosa	0.366
KY440100	Fungi	0.220	Basidiomycota	0.170	Agaricomycetes	0.167	Agaricales	0.146	Psathyrellaceae	0.051	Parasola	0.038	Parasola_conopilea	0.029
KU563148	Fungi	0.244	Basidiomycota	0.244	Agaricomycetes	0.234	Agaricales	0.204	Agaricaceae	0.140	Tulostoma	0.038	Tulostoma_brumale	0.038
OQ990116	Fungi	0.404	Ascomycota	0.404	Sordariomycetes	0.376	Xylariales	0.143	Xylariales_fam_Incertae_sedis_Subulispora	0.087	Subulispora	0.087	Subulispora_biappendiculata	0.061
OK576388	Fungi	0.187	Basidiomycota	0.180	Agaricomycetes	0.142	Agaricales	0.097	Hymenogastraceae	0.030	Psilocybe	0.030	Psilocybe_cubensis	0.023
KY440102	Fungi	0.268	Basidiomycota	0.126	Agaricomycetes	0.088	Agaricales	0.051	Agaricaceae	0.037	Leucoagaricus	0.029	Leucoagaricus_leucothites	0.029
JF908467	Fungi	0.736	Basidiomycota	0.736	Agaricomycetes	0.736	Agaricales	0.736	Mycenaceae	0.736	Mycena	0.736	Mycena_maculata	0.363
UDB003309	Fungi	0.380	Basidiomycota	0.380	Agaricomycetes	0.380	Thelephorales	0.357	Thelephoraceae	0.357	Thelephora	0.357	Thelephora_terrestris	0.357
KY440103	Fungi	0.230	Basidiomycota	0.160	Agaricomycetes	0.125	Russulales	0.073	Auriscalpiaceae	0.036	Auriscalpium	0.036	Auriscalpium_vulgare	0.036
KY440104	Fungi	0.169	Basidiomycota	0.084	Agaricomycetes	0.072	Agaricales	0.054	Psathyrellaceae	0.026	unclassified_Psathyrellaceae	0.026
KY440105	Fungi	0.221	Basidiomycota	0.142	Agaricomycetes	0.128	Agaricales	0.122	Entolomataceae	0.034	Clitopilus	0.034	Clitopilus_hobsonii	0.027
UDB000292	Fungi	0.165	Basidiomycota	0.117	Agaricomycetes	0.082	Boletales	0.013	Boletaceae	0.013	Boletus	0.013	Boletus_reticulatus	0.013
UDB000294	Fungi	0.169	Basidiomycota	0.131	Agaricomycetes	0.108	Hymenochaetales	0.022	Hymenochaetaceae	0.015	unclassified_Hymenochaetaceae	0.015
KY440107	Fungi	0.218	Basidiomycota	0.184	Agaricomycetes	0.176	Agaricales	0.118	Tubariaceae	0.049	Phaeomarasmius	0.049	Phaeomarasmius_erinaceus	0.049
AY555965	Fungi	0.882	Ascomycota	0.882	Sordariomycetes	0.882	Hypocreales	0.882	Clavicipitaceae	0.882	Metacordyceps	0.882	Metacordyceps_chlamydosporia	0.882
LR133924	Fungi	0.866	Ascomycota	0.866	Dothideomycetes	0.866	Pleosporales	0.866	Pleosporaceae	0.866	Alternaria	0.843	Alternaria_brassicicola	0.305
FR832476	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Venturiales	1.0	Sympoventuriaceae	1.0	Ochroconis	1.0	Ochroconis_tshawytschae	1.0
MK522393	Fungi	0.189	Basidiomycota	0.187	Agaricomycetes	0.174	Agaricales	0.164	Lycoperdaceae	0.028	Lycoperdon	0.028	Lycoperdon_utriforme	0.025
AY046210	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Kluyveromyces	1.0	Kluyveromyces_aestuarii	0.989
KF548664	Fungi	0.368	Ascomycota	0.368	Dothideomycetes	0.327	Mycosphaerellales	0.327	Extremaceae	0.310	Pseudoramichloridium	0.291	Pseudoramichloridium_henryi	0.291
HM466659	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Hypocreaceae	1.0	Trichoderma	1.0	Trichoderma_peltatum	1.0
KY307852	Fungi	0.998	Ascomycota	0.998	Saccharomycetes	0.998	Saccharomycetales	0.998	Saccharomycopsidaceae	0.998	Saccharomycopsis	0.998	Saccharomycopsis_fibuligera	0.998
KJ958407	Fungi	0.296	Ascomycota	0.287	Sordariomycetes	0.281	Xylariales	0.259	Graphostromataceae	0.139	Biscogniauxia	0.139	Biscogniauxia_nummularia	0.139
FR832479	Fungi	0.175	Ascomycota	0.160	Dothideomycetes	0.114	Venturiales	0.103	Sympoventuriaceae	0.103	Scolecobasidium	0.056	Scolecobasidium_gamsii	0.018
JF509166	Fungi	0.187	Ascomycota	0.150	Sordariomycetes	0.040	Xylariales	0.020	Hypoxylaceae	0.020	Hypoxylon	0.020	Hypoxylon_howeanum	0.020
KU764780	Fungi	0.430	Ascomycota	0.427	Dothideomycetes	0.406	Pleosporales	0.406	Massarinaceae	0.265	Stagonospora	0.229	Stagonospora_trichophoricola	0.220
AY046213	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Kluyveromyces	0.980	Kluyveromyces_lactis	0.956
AF285782	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Trichocomaceae	1.0	Talaromyces	1.0	Talaromyces_viridis	1.0
MN483155	Fungi	0.218	Ascomycota	0.206	Leotiomycetes	0.059	Leotiales	0.046	Tympanidaceae	0.046	Tympanis	0.042	Tympanis_pseudotsugae	0.042
AY046218	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Holleya	1.0	Holleya_sinecauda	1.0
KT596782	Fungi	0.161	Ascomycota	0.104	Orbiliomycetes	0.039	Orbiliales	0.039	Orbiliaceae	0.039	Orbilia	0.023	Orbilia_sinensis	0.013
AY046219	Fungi	0.574	Ascomycota	0.574	Saccharomycetes	0.574	Saccharomycetales	0.574	Saccharomycetaceae	0.574	Eremothecium	0.547	Eremothecium_coryli	0.273
KX306524	Fungi	0.780	Ascomycota	0.780	Sordariomycetes	0.780	Magnaporthales	0.780	Magnaporthaceae	0.780	Gaeumannomyces	0.763	Gaeumannomyces_radicicola	0.763
KF433003	Fungi	0.605	Basidiomycota	0.605	Agaricomycetes	0.605	Russulales	0.605	Russulaceae	0.605	Lactarius	0.605	Lactarius_subdulcis	0.605
MG725253	Fungi	0.356	Basidiomycota	0.356	Agaricomycetes	0.356	Gloeophyllales	0.279	Gloeophyllaceae	0.279	Gloeophyllum	0.166	Gloeophyllum_trabeum	0.114
FN547482	Fungi	0.138	Mucoromycota	0.026	Mucoromycetes	0.026	Mucorales	0.026	unclassified_Mucorales	0.026
MN648951	Fungi	0.178	Basidiomycota	0.137	Agaricomycetes	0.106	Russulales	0.070	Russulaceae	0.043	Lactarius	0.043	Lactarius_subdulcis	0.041
KY007615	Fungi	0.211	Basidiomycota	0.140	Agaricomycetes	0.131	Cantharellales	0.021	unclassified_Cantharellales	0.021
FN547483	Fungi	0.135	Mucoromycota	0.025	Mucoromycetes	0.025	Mucorales	0.025	Mucoraceae	0.016	Mucor	0.014	unclassified_Mucor	0.014
FN547485	Fungi	0.129	Ascomycota	0.074	Dothideomycetes	0.020	Mycosphaerellales	0.013	Mycosphaerellaceae	0.011	unclassified_Mycosphaerellaceae	0.011
FN547486	Fungi	0.142	Ascomycota	0.082	Eurotiomycetes	0.022	Chaetothyriales	0.019	Herpotrichiellaceae	0.019	Rhinocladiella	0.019	Rhinocladiella_fasciculata	0.019
