ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	order	Prob_order	family	Prob_family	genus	Prob_genus	species	Prob_species
LC146720	Fungi	0.917	Ascomycota	0.917	Sordariomycetes	0.917	Sordariales	0.917	Neoschizotheciaceae	0.527	Cercophora	0.527	Cercophora_samala	0.527
LC146721	Fungi	0.910	Ascomycota	0.910	Orbiliomycetes	0.897	Orbiliales	0.897	Orbiliaceae	0.897	Arthrobotrys	0.897	Arthrobotrys_dendroides	0.758
AY624205	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Clavicipitaceae	1.0	Metarhizium	1.0	Metarhizium_rileyi	1.0
JF439176	Fungi	0.154	Mucoromycota	0.019	Mucoromycetes	0.019	Mucorales	0.019	Mucoraceae	0.012	unclassified_Mucoraceae	0.012
UDB016191	Fungi	0.265	Basidiomycota	0.258	Agaricomycetes	0.251	Thelephorales	0.206	Thelephoraceae	0.206	Thelephora	0.206	Thelephora_terrestris	0.206
KC012605	Fungi	0.281	Ascomycota	0.264	Dothideomycetes	0.225	Mycosphaerellales	0.202	Teratosphaeriaceae	0.152	Capnobotryella	0.043	Capnobotryella_renispora	0.043
KF732641	Fungi	0.328	Basidiomycota	0.328	Agaricomycetes	0.320	Agaricales	0.301	Cortinariaceae	0.156	Calonarius	0.156	Calonarius_piceae	0.156
UDB016192	Fungi	0.263	Basidiomycota	0.245	Agaricomycetes	0.245	Thelephorales	0.201	Thelephoraceae	0.201	Thelephora	0.201	Thelephora_terrestris	0.201
UDB016193	Fungi	0.245	Basidiomycota	0.230	Agaricomycetes	0.230	Thelephorales	0.200	Thelephoraceae	0.200	Thelephora	0.200	Thelephora_terrestris	0.200
AF396862	Fungi	0.252	Ascomycota	0.202	Pezizomycetes	0.171	Pezizales	0.171	Pezizaceae	0.171	Chromelosporium	0.161	Chromelosporium_macrospermum	0.161
AF377167	Fungi	0.315	Basidiomycota	0.308	Agaricomycetes	0.307	Boletales	0.303	Suillaceae	0.172	Suillus	0.172	Suillus_flavidus	0.133
UDB016194	Fungi	0.178	Basidiomycota	0.176	Agaricomycetes	0.167	Russulales	0.069	Hericiaceae	0.014	Hericium	0.014	Hericium_yumthangense	0.014
GU234142	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Agaricales_fam_Incertae_sedis_Gamundia	1.0	Gamundia	1.0	Gamundia_leucophylla	1.0
UDB017975	Fungi	0.278	Basidiomycota	0.275	Agaricomycetes	0.268	Agaricales	0.259	Agaricales_fam_Incertae_sedis_Ripartites	0.064	Ripartites	0.064	Ripartites_tricholoma	0.064
DQ440571	Fungi	0.569	Basidiomycota	0.569	Agaricomycetes	0.569	Boletales	0.569	Suillaceae	0.537	Suillus	0.537	Suillus_quiescens	0.519
ON118392	Fungi	0.157	Basidiomycota	0.083	Agaricomycetes	0.066	Agaricales	0.020	unclassified_Agaricales	0.020
FJ415474	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Mycosphaerellales	1.0	Teratosphaeriaceae	1.0	Elasticomyces	1.0	Elasticomyces_elasticus	1.0
UDB017977	Fungi	0.158	Basidiomycota	0.105	Agaricomycetes	0.091	Agaricales	0.041	Agaricaceae	0.013	Agaricus	0.013	Agaricus_fiardii	0.012
UDB016198	Fungi	0.178	Basidiomycota	0.136	Agaricomycetes	0.130	Russulales	0.047	Hericiaceae	0.018	Hericium	0.014	Hericium_yumthangense	0.014
FJ839606	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Chaetothyriales	1.0	Herpotrichiellaceae	1.0	Brycekendrickomyces	1.0	Brycekendrickomyces_acaciae	1.0
AB478857	Fungi	1.0	Basidiomycota	1.0	Microbotryomycetes	1.0	Microbotryomycetes_ord_Incertae_sedis_Chrysozymaceae	1.0	Chrysozymaceae	1.0	Bannozyma	1.0	Bannozyma_yamatoana	1.0
MT310600	Fungi	0.978	Ascomycota	0.978	Dothideomycetes	0.978	Pleosporales	0.978	Didymellaceae	0.978	Didymella	0.964	Didymella_exigua	0.964
FJ839608	Fungi	0.864	Ascomycota	0.864	Dothideomycetes	0.864	Pleosporales	0.864	Pleosporaceae	0.864	Alternaria	0.851	Alternaria_metachromatica	0.423
FJ415477	Fungi	0.658	Ascomycota	0.658	Dothideomycetes	0.658	Mycosphaerellales	0.658	Teratosphaeriaceae	0.658	Catenulostroma	0.581	Catenulostroma_protearum	0.417
AF270786	Fungi	0.151	Basidiomycota	0.085	Agaricomycetes	0.068	Agaricales	0.034	unclassified_Agaricales	0.034
MK192803	Fungi	0.169	Ascomycota	0.090	Saccharomycetes	0.065	Saccharomycetales	0.065	Trichomonascaceae	0.015	Sugiyamaella	0.011	Sugiyamaella_bullrunensis	0.011
FJ196922	Fungi	0.169	Basidiomycota	0.127	Agaricomycetes	0.115	Cantharellales	0.044	Hydnaceae	0.042	Sistotrema	0.042	Sistotrema_eximum	0.028
MT310603	Fungi	0.369	Ascomycota	0.363	Sordariomycetes	0.213	Microascales	0.189	Microascales_fam_Incertae_sedis_Bisporostilbella	0.181	Bisporostilbella	0.181	Bisporostilbella_fusca	0.181
MT310604	Fungi	0.422	Ascomycota	0.422	Dothideomycetes	0.417	Pleosporales	0.417	Leptosphaeriaceae	0.252	Leptosphaeria	0.231	Leptosphaeria_veronicae	0.109
MT310605	Fungi	0.510	Ascomycota	0.510	Dothideomycetes	0.510	Pleosporales	0.510	Leptosphaeriaceae	0.455	Sphaerellopsis	0.200	Sphaerellopsis_filum	0.146
MT310606	Fungi	0.300	Ascomycota	0.294	Dothideomycetes	0.258	Pleosporales	0.250	Lophiostomataceae	0.133	Lophiostoma	0.133	Lophiostoma_multiseptatum	0.133
MT659671	Fungi	0.205	Ascomycota	0.180	Orbiliomycetes	0.023	Orbiliales	0.023	Orbiliaceae	0.023	Orbilia	0.021	Orbilia_blumenaviensis	0.021
MT310607	Fungi	0.433	Ascomycota	0.433	Dothideomycetes	0.421	Pleosporales	0.417	Lophiostomataceae	0.405	Lophiostoma	0.405	Lophiostoma_multiseptatum	0.405
MH860886	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Clavicipitaceae	1.0	Subuliphorum	1.0	Subuliphorum_camptosporum	1.0
KY635847	Fungi	0.486	Ascomycota	0.486	Eurotiomycetes	0.481	Eurotiales	0.473	Aspergillaceae	0.361	Monascus	0.267	Monascus_purpureus	0.267
KF729995	Fungi	0.671	Ascomycota	0.671	Sordariomycetes	0.671	Hypocreales	0.671	Hypocreaceae	0.665	Trichoderma	0.665	Trichoderma_sinuosum	0.226
UDB033701	Fungi	0.165	Basidiomycota	0.162	Agaricomycetes	0.154	Polyporales	0.067	Polyporales_fam_Incertae_sedis_Sarcoporia	0.020	Sarcoporia	0.020	Sarcoporia_polyspora	0.020
MW671537	Fungi	0.199	Mucoromycota	0.120	Mucoromycetes	0.120	Mucorales	0.120	Cunninghamellaceae	0.115	Absidia	0.115	Absidia_glauca	0.111
EU107256	Fungi	0.207	Ascomycota	0.149	Leotiomycetes	0.051	Helotiales	0.044	Helotiaceae	0.019	Dimorphospora	0.019	Dimorphospora_foliicola	0.019
MH379930	Fungi	0.194	Basidiomycota	0.155	Agaricomycetes	0.122	Cantharellales	0.068	Hydnaceae	0.050	Sistotrema	0.050	Sistotrema_eximum	0.027
AF228316	Fungi	0.167	Ascomycota	0.126	Sordariomycetes	0.057	Glomerellales	0.013	Plectosphaerellaceae	0.013	Brunneomyces	0.013	Brunneomyces_brunnescens	0.013
KF729999	Fungi	0.952	Ascomycota	0.952	Sordariomycetes	0.952	Hypocreales	0.952	Hypocreaceae	0.952	Trichoderma	0.952	Trichoderma_spirale	0.543
EF568003	Fungi	0.812	Ascomycota	0.812	Saccharomycetes	0.812	Saccharomycetales	0.812	Debaryomycetaceae	0.802	Meyerozyma	0.781	Meyerozyma_smithsonii	0.703
AY241587	Fungi	0.883	Ascomycota	0.883	Sordariomycetes	0.883	Hypocreales	0.883	Hypocreaceae	0.883	Trichoderma	0.883	Trichoderma_spirale	0.663
AF228317	Fungi	0.168	Ascomycota	0.129	Leotiomycetes	0.026	Helotiales	0.026	Drepanopezizaceae	0.017	Drepanopeziza	0.017	Drepanopeziza_salicis	0.017
AF228319	Fungi	0.173	Ascomycota	0.149	Leotiomycetes	0.039	Helotiales	0.039	Drepanopezizaceae	0.022	Drepanopeziza	0.022	Drepanopeziza_salicis	0.016
MH392195	Fungi	0.179	Basidiomycota	0.125	Agaricomycetes	0.111	Polyporales	0.042	Laetiporaceae	0.019	Laetiporus	0.019	Laetiporus_portentosus	0.019
KC017362	Fungi	0.283	Basidiomycota	0.274	Agaricomycetes	0.269	Agaricales	0.242	Cortinariaceae	0.052	Calonarius	0.052	Calonarius_piceae	0.052
JQ279561	Fungi	0.352	Basidiomycota	0.348	Agaricomycetes	0.338	Hymenochaetales	0.330	Hymenochaetaceae	0.330	Hymenochaete	0.330	Hymenochaete_microcycla	0.157
EF452449	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Pleosporaceae	1.0	Stemphylium	1.0	Stemphylium_vesicarium	1.0
JQ279564	Fungi	0.373	Basidiomycota	0.373	Agaricomycetes	0.362	Hymenochaetales	0.355	Hymenochaetaceae	0.355	Hymenochaete	0.355	Hymenochaete_nanospora	0.152
GQ869498	Fungi	0.503	Basidiomycota	0.503	Agaricomycetes	0.503	Agaricales	0.503	Hymenogastraceae	0.458	Hebeloma	0.408	Hebeloma_brunneifolium	0.266
AY720709	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Prosopidicolaceae	1.0	Prosopidicola	1.0	Prosopidicola_mexicana	1.0
EU343861	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Debaryomycetaceae	1.0	Schwanniomyces	1.0	Schwanniomyces_yamadae	0.788
JQ279566	Fungi	0.516	Basidiomycota	0.516	Agaricomycetes	0.516	Hymenochaetales	0.516	Hymenochaetaceae	0.516	Hymenochaete	0.516	Hymenochaete_nanospora	0.393
EU913721	Fungi	0.971	Ascomycota	0.971	Sordariomycetes	0.971	Ophiostomatales	0.971	Ophiostomataceae	0.971	Ophiostoma	0.971	Ophiostoma_colliferum	0.971
EU343862	Fungi	0.964	Ascomycota	0.964	Saccharomycetes	0.964	Saccharomycetales	0.964	Saccharomycetales_fam_Incertae_sedis_Hyphopichia	0.964	Hyphopichia	0.964	Hyphopichia_heimii	0.500
OK491122	Fungi	0.240	Ascomycota	0.230	Sordariomycetes	0.158	Sporidesmiales	0.035	Sporidesmiaceae	0.035	Sporidesmium	0.035	Sporidesmium_lignicola	0.035
KR233482	Fungi	0.427	Basidiomycota	0.427	Agaricomycetes	0.427	Agaricales	0.427	Agaricaceae	0.404	Chlorophyllum	0.204	Chlorophyllum_hortense	0.204
AF491583	Fungi	0.359	Ascomycota	0.357	Pezizomycetes	0.346	Pezizales	0.346	Pezizaceae	0.346	Peziza	0.324	Peziza_echinospora	0.324
JQ279568	Fungi	0.397	Basidiomycota	0.395	Agaricomycetes	0.395	Hymenochaetales	0.381	Hymenochaetaceae	0.381	Hymenochaete	0.381	Hymenochaete_nanospora	0.241
MH836338	Fungi	0.175	Basidiomycota	0.164	Agaricomycetes	0.115	Hymenochaetales	0.044	Hymenochaetaceae	0.042	Phellinus	0.021	Phellinus_robiniae	0.021
EF669713	Fungi	0.593	Ascomycota	0.593	Eurotiomycetes	0.593	Eurotiales	0.593	Aspergillaceae	0.573	Pseudohamigera	0.077	Pseudohamigera_striata	0.077
UDB002254	Fungi	0.178	Basidiomycota	0.169	Agaricomycetes	0.115	Cantharellales	0.059	Hydnaceae	0.052	Sistotrema	0.052	Sistotrema_eximum	0.039
OK159880	Fungi	0.257	Basidiomycota	0.250	Agaricomycetes	0.244	Agaricales	0.206	Cortinariaceae	0.122	Calonarius	0.122	Calonarius_piceae	0.122
OK159881	Fungi	0.251	Basidiomycota	0.237	Agaricomycetes	0.235	Agaricales	0.224	Cortinariaceae	0.081	Calonarius	0.081	Calonarius_piceae	0.081
OK159882	Fungi	0.309	Basidiomycota	0.304	Agaricomycetes	0.304	Agaricales	0.295	Cortinariaceae	0.129	Calonarius	0.129	Calonarius_piceae	0.129
UDB002256	Fungi	0.158	Basidiomycota	0.118	Agaricomycetes	0.104	Boletales	0.037	Boletaceae	0.025	Boletus	0.025	Boletus_reticulatus	0.023
FM878020	Fungi	0.837	Basidiomycota	0.837	Agaricomycetes	0.837	Agaricales	0.837	Psathyrellaceae	0.837	Coprinopsis	0.837	Coprinopsis_pseudomarcescibilis	0.837
OK159884	Fungi	0.263	Basidiomycota	0.261	Agaricomycetes	0.258	Agaricales	0.241	Cortinariaceae	0.113	Calonarius	0.113	Calonarius_piceae	0.113
AF282083	Fungi	0.234	Ascomycota	0.189	Dothideomycetes	0.061	Mycosphaerellales	0.037	Teratosphaeriaceae	0.024	Apenidiella	0.017	Apenidiella_strumelloidea	0.017
KC898444	Fungi	0.190	Basidiomycota	0.130	Agaricomycetes	0.106	Agaricales	0.065	Entolomataceae	0.015	Entoloma	0.015	Entoloma_juncinum	0.012
OK159885	Fungi	0.295	Basidiomycota	0.290	Agaricomycetes	0.280	Agaricales	0.280	Cortinariaceae	0.135	Calonarius	0.135	Calonarius_piceae	0.135
MH758218	Fungi	0.153	Ascomycota	0.080	Saccharomycetes	0.038	Saccharomycetales	0.038	Saccharomycetaceae	0.018	Torulaspora	0.011	unclassified_Torulaspora	0.011
EU343869	Fungi	0.385	Ascomycota	0.362	Saccharomycetes	0.358	Saccharomycetales	0.358	Debaryomycetaceae	0.140	Yamadazyma	0.112	Yamadazyma_scolyti	0.056
OK159886	Fungi	0.309	Basidiomycota	0.306	Agaricomycetes	0.306	Agaricales	0.290	Cortinariaceae	0.145	Calonarius	0.145	Calonarius_piceae	0.145
KT155835	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Onygenales	1.0	Arthrodermataceae	1.0	Paraphyton	1.0	Paraphyton_cookei	1.0
KT951335	Fungi	0.483	Basidiomycota	0.483	Agaricomycetes	0.483	Agaricales	0.483	Agaricaceae	0.479	Agaricus	0.479	Agaricus_stevensii	0.168
KT314184	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Massarinaceae	0.907	Stagonospora	0.907	Stagonospora_pseudovitensis	0.907
KT951336	Fungi	0.569	Basidiomycota	0.569	Agaricomycetes	0.569	Agaricales	0.569	Agaricaceae	0.569	Agaricus	0.569	Agaricus_eburneocanus	0.195
KT186372	Fungi	0.159	Basidiomycota	0.043	Agaricomycetes	0.038	Russulales	0.013	Peniophoraceae	0.013	Vararia	0.010	unclassified_Vararia	0.010
MG192320	Fungi	0.235	Ascomycota	0.224	Sordariomycetes	0.172	Amphisphaeriales	0.053	Apiosporaceae	0.026	Nigrospora	0.026	Nigrospora_zimmermanii	0.018
MH596849	Fungi	0.338	Basidiomycota	0.332	Agaricomycetes	0.330	Russulales	0.310	Stereaceae	0.294	Xylobolus	0.180	Xylobolus_illudens	0.105
KP744450	Fungi	0.510	Ascomycota	0.503	Dothideomycetes	0.503	Pleosporales	0.498	Phaeosphaeriaceae	0.455	Neosetophoma	0.335	Neosetophoma_rosigena	0.244
GU591634	Fungi	0.401	Basidiomycota	0.401	Agaricomycetes	0.401	Agaricales	0.396	Hymenogastraceae	0.302	Hebeloma	0.282	Hebeloma_angustisporium	0.193
KC898448	Fungi	0.187	Basidiomycota	0.121	Agaricomycetes	0.106	Agaricales	0.069	Agaricaceae	0.023	Agaricus	0.023	Agaricus_eburneocanus	0.017
FJ160264	Fungi	0.725	Ascomycota	0.725	Eurotiomycetes	0.725	Eurotiales	0.725	Trichocomaceae	0.725	Talaromyces	0.708	Talaromyces_erythromellis	0.689
OK159889	Fungi	0.335	Basidiomycota	0.330	Agaricomycetes	0.326	Agaricales	0.301	Cortinariaceae	0.171	Calonarius	0.171	Calonarius_piceae	0.171
KT951338	Fungi	0.616	Basidiomycota	0.616	Agaricomycetes	0.616	Agaricales	0.616	Agaricaceae	0.616	Agaricus	0.616	Agaricus_gastronevadensis	0.166
FJ888524	Fungi	0.983	Ascomycota	0.983	Saccharomycetes	0.983	Saccharomycetales	0.983	Saccharomycetaceae	0.983	Torulaspora	0.983	Torulaspora_quercuum	0.983
KP744452	Fungi	0.514	Ascomycota	0.514	Dothideomycetes	0.514	Pleosporales	0.514	Lentitheciaceae	0.222	Lentithecium	0.222	Lentithecium_aquaticum	0.222
KY101732	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Phaffomycetaceae	1.0	Barnettozyma	1.0	Barnettozyma_pratensis	1.0
KT951339	Fungi	0.532	Basidiomycota	0.532	Agaricomycetes	0.532	Agaricales	0.532	Agaricaceae	0.487	Agaricus	0.487	Agaricus_gastronevadensis	0.175
FJ160266	Fungi	0.722	Ascomycota	0.722	Eurotiomycetes	0.705	Eurotiales	0.705	Trichocomaceae	0.689	Talaromyces	0.689	Talaromyces_coalescens	0.378
AF482853	Fungi	0.575	Basidiomycota	0.575	Agaricomycetes	0.575	Agaricales	0.575	Agaricaceae	0.531	Macrolepiota	0.477	Macrolepiota_procera	0.477
MH554016	Fungi	0.943	Ascomycota	0.943	Sordariomycetes	0.943	Amphisphaeriales	0.943	Sporocadaceae	0.943	Sarcostroma	0.889	Sarcostroma_paragrevilleae	0.782
KP744454	Fungi	0.298	Ascomycota	0.295	Dothideomycetes	0.265	Pleosporales	0.255	Pleosporaceae	0.088	Pleospora	0.088	Pleospora_iqbalii	0.088
UDB011440	Fungi	0.243	Basidiomycota	0.232	Agaricomycetes	0.232	Agaricales	0.225	Omphalotaceae	0.209	Rhodocollybia	0.096	Rhodocollybia_maculata	0.096
FJ888526	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Kazachstania	1.0	Kazachstania_pseudohumilis	1.0
FM876790	Fungi	0.155	Mucoromycota	0.024	Mucoromycetes	0.024	Mucorales	0.024	Mucoraceae	0.020	Mucor	0.014	Mucor_ardhlaengiktus	0.012
MZ509541	Fungi	0.514	Ascomycota	0.514	Sordariomycetes	0.508	Hypocreales	0.508	Nectriaceae	0.456	Fusarium	0.306	Fusarium_caeruleum	0.076
KY249611	Fungi	0.264	Ascomycota	0.264	Leotiomycetes	0.080	Helotiales	0.054	Helotiaceae	0.032	Scytalidium	0.032	Scytalidium_circinatum	0.028
KP744456	Fungi	0.285	Ascomycota	0.285	Dothideomycetes	0.252	Pleosporales	0.230	Pleosporaceae	0.069	Pleospora	0.069	Pleospora_iqbalii	0.069
FM876791	Fungi	0.159	Ascomycota	0.097	Saccharomycetes	0.060	Saccharomycetales	0.060	Trichomonascaceae	0.026	Zygoascus	0.021	Zygoascus_hellenicus	0.013
KP744457	Fungi	0.588	Ascomycota	0.588	Sordariomycetes	0.588	Pleurotheciales	0.582	Pleurotheciaceae	0.582	Phaeoisaria	0.582	Phaeoisaria_fasciculata	0.582
KP744458	Fungi	0.838	Ascomycota	0.838	Dothideomycetes	0.838	Pleosporales	0.838	Phaeosphaeriaceae	0.838	Phaeosphaeria	0.838	Phaeosphaeria_oryzae	0.838
UDB011444	Fungi	0.791	Basidiomycota	0.791	Agaricomycetes	0.791	Boletales	0.791	Suillaceae	0.791	Suillus	0.791	Suillus_flavidus	0.791
DQ974692	Fungi	0.239	Basidiomycota	0.148	Agaricomycetes	0.134	Agaricales	0.096	Amanitaceae	0.022	Amanita	0.022	Amanita_franchetii	0.022
KP744459	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Leptosphaeriaceae	1.0	Plenodomus	1.0	Plenodomus_agnitus	0.985
AF454421	Fungi	0.200	Basidiomycota	0.170	Agaricomycetes	0.160	Russulales	0.119	Stereaceae	0.068	Megalocystidium	0.020	Megalocystidium_olens	0.020
FM876794	Fungi	0.126	Ascomycota	0.070	Dothideomycetes	0.021	Mycosphaerellales	0.011	unclassified_Mycosphaerellales	0.011
UDB011446	Fungi	0.159	Basidiomycota	0.154	Agaricomycetes	0.123	Boletales	0.045	Boletaceae	0.036	Boletus	0.036	Boletus_reticulatus	0.034
KT959100	Fungi	0.289	Basidiomycota	0.274	Agaricomycetes	0.271	Boletales	0.261	Boletaceae	0.185	Boletus	0.185	Boletus_paluster	0.185
MN215402	Fungi	0.211	Basidiomycota	0.209	Agaricomycetes	0.184	Russulales	0.058	Russulaceae	0.054	Lactarius	0.054	Lactarius_ciliatus	0.044
AF291274	Fungi	0.568	Basidiomycota	0.568	Agaricomycetes	0.568	Auriculariales	0.568	Auriculariaceae	0.568	Exidia	0.568	Exidia_thuretiana	0.464
AF291277	Fungi	0.719	Basidiomycota	0.719	Agaricomycetes	0.719	Auriculariales	0.719	Auriculariaceae	0.719	Exidia	0.719	Exidia_thuretiana	0.628
MZ159616	Fungi	0.335	Basidiomycota	0.335	Agaricomycetes	0.335	Agaricales	0.320	Hymenogastraceae	0.186	Psilocybe	0.174	Psilocybe_tampanensis	0.054
DQ303028	Fungi	0.568	Ascomycota	0.568	Dothideomycetes	0.568	Mycosphaerellales	0.564	Mycosphaerellaceae	0.564	Zasmidium	0.564	Zasmidium_cerophilum	0.319
AF291279	Fungi	0.418	Basidiomycota	0.416	Agaricomycetes	0.413	Auriculariales	0.408	Auriculariaceae	0.408	Exidia	0.408	Exidia_thuretiana	0.338
KT893781	Fungi	0.195	Ascomycota	0.182	Sordariomycetes	0.107	Ophiostomatales	0.032	Ophiostomataceae	0.032	Leptographium	0.010	Leptographium_lundbergii	0.010
MG828921	Fungi	0.589	Ascomycota	0.589	Dothideomycetes	0.559	Pleosporales	0.559	Didymellaceae	0.488	Neoascochyta	0.437	Neoascochyta_europaea	0.348
MG828922	Fungi	0.521	Ascomycota	0.521	Dothideomycetes	0.521	Pleosporales	0.521	Roussoellaceae	0.350	Roussoella	0.350	Roussoella_verrucispora	0.196
HQ654093	Fungi	0.816	Basidiomycota	0.816	Agaricomycetes	0.816	Polyporales	0.816	Polyporaceae	0.741	Perenniporia	0.461	Perenniporia_ellisiana	0.419
MG828924	Fungi	0.798	Ascomycota	0.798	Dothideomycetes	0.798	Pleosporales	0.798	Lophiostomataceae	0.798	Lophiostoma	0.798	Lophiostoma_multiseptatum	0.798
KT037528	Fungi	0.674	Ascomycota	0.674	Dothideomycetes	0.674	Mycosphaerellales	0.674	Mycosphaerellaceae	0.674	Pseudopericoniella	0.254	Pseudopericoniella_levispora	0.254
MG828927	Fungi	0.626	Ascomycota	0.626	Dothideomycetes	0.626	Pleosporales	0.626	Phaeosphaeriaceae	0.515	Neosetophoma	0.495	Neosetophoma_phragmitis	0.307
MH854719	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Cordycipitaceae	1.0	Cordyceps	1.0	Cordyceps_javanica	0.890
MG828928	Fungi	0.828	Ascomycota	0.828	Dothideomycetes	0.828	Pleosporales	0.828	Phaeosphaeriaceae	0.808	Neosetophoma	0.787	Neosetophoma_rosigena	0.590
AB038046	Fungi	0.998	Basidiomycota	0.998	Spiculogloeomycetes	0.998	Spiculogloeales	0.998	Spiculogloeaceae	0.998	Phyllozyma	0.998	Phyllozyma_dimennae	0.998
MG828929	Fungi	0.777	Ascomycota	0.777	Dothideomycetes	0.777	Pleosporales	0.777	Massarinaceae	0.488	Stagonospora	0.488	Stagonospora_pseudovitensis	0.488
LC146730	Fungi	0.197	Ascomycota	0.163	Orbiliomycetes	0.052	Orbiliales	0.052	Orbiliaceae	0.052	Orbilia	0.042	Orbilia_sinensis	0.022
MF893105	Fungi	0.224	Ascomycota	0.199	Leotiomycetes	0.045	Helotiales	0.045	Drepanopezizaceae	0.033	Drepanopeziza	0.033	Drepanopeziza_salicis	0.030
AB038048	Fungi	1.0	Basidiomycota	1.0	Spiculogloeomycetes	1.0	Spiculogloeales	1.0	Spiculogloeaceae	1.0	Phyllozyma	1.0	Phyllozyma_novozealandica	1.0
LC146731	Fungi	0.184	Ascomycota	0.155	Orbiliomycetes	0.075	Orbiliales	0.075	Orbiliaceae	0.075	Orbilia	0.067	Orbilia_coccinella	0.035
MK487753	Fungi	0.315	Ascomycota	0.295	Dothideomycetes	0.230	Muyocopronales	0.224	Muyocopronaceae	0.224	Arxiella	0.195	Arxiella_terrestris	0.195
MG976447	Fungi	0.565	Ascomycota	0.565	Sordariomycetes	0.560	Diaporthales	0.554	Tubakiaceae	0.479	Paratubakia	0.300	Paratubakia_subglobosa	0.300
MK356374	Fungi	0.521	Ascomycota	0.521	Dothideomycetes	0.516	Pleosporales	0.516	Phaeosphaeriaceae	0.494	Septoriella	0.188	Septoriella_dactylidis	0.160
MK244692	Fungi	0.175	Basidiomycota	0.127	Agaricomycetes	0.117	Russulales	0.060	Russulaceae	0.035	Lactarius	0.035	Lactarius_subdulcis	0.027
MK487756	Fungi	0.372	Ascomycota	0.368	Dothideomycetes	0.272	Muyocopronales	0.268	Muyocopronaceae	0.268	Arxiella	0.238	Arxiella_terrestris	0.238
MK487758	Fungi	0.446	Ascomycota	0.446	Sordariomycetes	0.443	Magnaporthales	0.437	Magnaporthaceae	0.437	Gaeumannomyces	0.268	Gaeumannomyces_radicicola	0.268
UDB011902	Fungi	0.622	Basidiomycota	0.622	Agaricomycetes	0.622	Agaricales	0.622	Strophariaceae	0.545	Pholiota	0.545	Pholiota_lenta	0.396
UDB017983	Fungi	0.201	Basidiomycota	0.180	Agaricomycetes	0.171	Russulales	0.071	Russulaceae	0.049	Lactarius	0.049	Lactarius_ciliatus	0.030
MK491274	Fungi	0.320	Basidiomycota	0.320	Agaricomycetes	0.320	Agaricales	0.284	Psathyrellaceae	0.248	Coprinopsis	0.230	Coprinopsis_calospora	0.063
KX964438	Fungi	0.257	Basidiomycota	0.255	Agaricomycetes	0.246	Agaricales	0.215	Physalacriaceae	0.095	Flammulina	0.048	Flammulina_stratosa	0.048
KF766212	Fungi	0.952	Ascomycota	0.952	Dothideomycetes	0.952	Botryosphaeriales	0.952	Phyllostictaceae	0.952	Phyllosticta	0.952	Phyllosticta_beaumarisii	0.952
MG012031	Fungi	0.283	Ascomycota	0.272	Dothideomycetes	0.240	Tubeufiales	0.235	Tubeufiaceae	0.229	Neohelicosporium	0.154	Neohelicosporium_hyalosporum	0.154
KY747526	Fungi	0.178	Ascomycota	0.176	Dothideomycetes	0.070	Hysteriales	0.039	Hysteriaceae	0.039	Rhytidhysteron	0.036	Rhytidhysteron_hysterinum	0.036
UDB024526	Fungi	0.152	Basidiomycota	0.112	Agaricomycetes	0.096	Boletales	0.033	unclassified_Boletales	0.033
AM263332	Fungi	0.225	Ascomycota	0.206	Sareomycetes	0.095	Sareales	0.095	Sareaceae	0.095	Sarea	0.095	Sarea_resinae	0.095
MH862126	Fungi	0.359	Ascomycota	0.359	Sordariomycetes	0.350	Ophiostomatales	0.346	Ophiostomataceae	0.346	Ophiostoma	0.247	Ophiostoma_neglectum	0.247
HM572527	Fungi	0.454	Basidiomycota	0.454	Agaricomycetes	0.450	Agaricales	0.446	Lyophyllaceae	0.251	Fibulochlamys	0.251	Fibulochlamys_chilensis	0.251
FJ839616	Fungi	0.963	Ascomycota	0.963	Dothideomycetes	0.963	Pleosporales	0.963	Pleosporaceae	0.963	Alternaria	0.963	Alternaria_obclavata	0.547
MT310610	Fungi	0.864	Ascomycota	0.864	Dothideomycetes	0.864	Pleosporales	0.864	Lophiostomataceae	0.864	Lophiostoma	0.864	Lophiostoma_multiseptatum	0.864
