ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	order	Prob_order	family	Prob_family	genus	Prob_genus	species	Prob_species
AB699629	Fungi	0.277	Basidiomycota	0.274	Agaricomycetes	0.267	Agaricales	0.217	Tricholomataceae	0.073	Tricholoma	0.073	Tricholoma_olivaceotinctum	0.073
KF303651	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Penicillium	0.960	Penicillium_marthae-christenseniae	0.552
DQ494682	Fungi	0.246	Basidiomycota	0.204	Agaricomycetes	0.184	Agaricales	0.140	Marasmiaceae	0.030	Crinipellis	0.015	Crinipellis_scabella	0.015
JQ279544	Fungi	0.413	Basidiomycota	0.407	Agaricomycetes	0.407	Hymenochaetales	0.401	Hymenochaetaceae	0.401	Hymenochaete	0.401	Hymenochaete_nanospora	0.117
UDB016630	Fungi	0.168	Basidiomycota	0.130	Agaricomycetes	0.105	Agaricales	0.043	unclassified_Agaricales	0.043
KX306775	Fungi	0.516	Ascomycota	0.516	Dothideomycetes	0.513	Pleosporales	0.513	Phaeosphaeriaceae	0.483	Phaeosphaeria	0.201	Phaeosphaeria_occulta	0.197
JQ279547	Fungi	0.433	Basidiomycota	0.428	Agaricomycetes	0.428	Hymenochaetales	0.421	Hymenochaetaceae	0.421	Hymenochaete	0.421	Hymenochaete_microcycla	0.185
UDB016634	Fungi	0.183	Basidiomycota	0.134	Agaricomycetes	0.125	Gloeophyllales	0.034	Gloeophyllaceae	0.034	Gloeophyllum	0.033	Gloeophyllum_sepiarium	0.018
MH508590	Fungi	0.205	Basidiomycota	0.115	Agaricomycetes	0.087	Polyporales	0.021	Polyporaceae	0.016	unclassified_Polyporaceae	0.016
JQ279549	Fungi	0.352	Basidiomycota	0.344	Agaricomycetes	0.344	Hymenochaetales	0.336	Hymenochaetaceae	0.336	Hymenochaete	0.332	Hymenochaete_nanospora	0.194
AY861673	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Trichomonascaceae	1.0	Starmerella	1.0	Starmerella_cellae	0.983
DQ494688	Fungi	0.213	Basidiomycota	0.210	Agaricomycetes	0.210	Corticiales	0.025	Corticiaceae	0.025	Waitea	0.019	Waitea_arvalis	0.019
UDB016636	Fungi	0.405	Basidiomycota	0.405	Agaricomycetes	0.405	Agaricales	0.405	Strophariaceae	0.324	Hypholoma	0.169	Hypholoma_lateritium	0.169
KU128707	Fungi	0.417	Ascomycota	0.393	Saccharomycetes	0.389	Saccharomycetales	0.389	Saccharomycetales_fam_Incertae_sedis_Candida	0.371	Candida	0.371	Candida_verbasci	0.227
MG986486	Fungi	0.796	Ascomycota	0.796	Saccharomycetes	0.796	Saccharomycetales	0.796	Saccharomycodaceae	0.796	Hanseniaspora	0.796	Hanseniaspora_valbyensis	0.745
KU128708	Fungi	0.563	Ascomycota	0.563	Saccharomycetes	0.563	Saccharomycetales	0.563	Saccharomycetales_fam_Incertae_sedis_Candida	0.563	Candida	0.563	Candida_theae	0.433
KF291048	Fungi	0.228	Basidiomycota	0.194	Agaricomycetes	0.186	Polyporales	0.051	Phanerochaetaceae	0.012	Phanerochaete	0.012	Phanerochaete_rhodella	0.012
MG986487	Fungi	0.773	Ascomycota	0.773	Saccharomycetes	0.773	Saccharomycetales	0.773	Trichomonascaceae	0.773	Blastobotrys	0.773	Blastobotrys_malaysiensis	0.428
MW775328	Fungi	0.343	Basidiomycota	0.334	Agaricomycetes	0.334	Agaricales	0.323	Agaricaceae	0.311	Agaricus	0.265	Agaricus_sylvaticus	0.082
KU128709	Fungi	0.328	Ascomycota	0.307	Saccharomycetes	0.294	Saccharomycetales	0.294	Saccharomycetales_fam_Incertae_sedis_Candida	0.263	Candida	0.263	Candida_metapsilosis	0.098
MG986488	Fungi	0.798	Ascomycota	0.798	Saccharomycetes	0.798	Saccharomycetales	0.798	Saccharomycopsidaceae	0.798	Saccharomycopsis	0.798	Saccharomycopsis_javanensis	0.435
EU343849	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Trichomonascaceae	1.0	Groenewaldozyma	1.0	Groenewaldozyma_salmanticensis	1.0
JQ429160	Fungi	0.932	Ascomycota	0.932	Sordariomycetes	0.932	Pleurotheciales	0.932	Pleurotheciaceae	0.932	Pleurotheciella	0.932	Pleurotheciella_submersa	0.932
MG986489	Fungi	0.954	Ascomycota	0.954	Saccharomycetes	0.954	Saccharomycetales	0.954	Pichiaceae	0.954	Ogataea	0.954	Ogataea_methanolica	0.954
KX512306	Fungi	0.232	Basidiomycota	0.232	Agaricomycetes	0.223	Polyporales	0.162	Phanerochaetaceae	0.117	Phanerochaete	0.105	Phanerochaete_rhodella	0.105
MH795812	Fungi	0.249	Ascomycota	0.246	Sordariomycetes	0.196	Hypocreales	0.032	Ophiocordycipitaceae	0.018	Harposporium	0.018	Harposporium_cylindrosporum	0.015
MN977788	Fungi	0.828	Ascomycota	0.828	Sordariomycetes	0.828	Hypocreales	0.828	Hypocreaceae	0.828	Trichoderma	0.828	Trichoderma_novae-zelandiae	0.501
KX965732	Fungi	0.283	Ascomycota	0.256	Dothideomycetes	0.196	Pleosporales	0.184	Periconiaceae	0.070	Periconia	0.070	Periconia_circinata	0.065
AF282068	Fungi	0.214	Ascomycota	0.172	Dothideomycetes	0.085	Pleosporales	0.057	Massariaceae	0.046	Massaria	0.046	Massaria_mediterranea	0.027
MW805865	Fungi	0.400	Basidiomycota	0.398	Agaricomycetes	0.398	Corticiales	0.384	Corticiaceae	0.384	Erythricium	0.384	Erythricium_aurantiacum	0.384
JQ967253	Fungi	0.148	Basidiomycota	0.121	Agaricomycetes	0.100	Polyporales	0.045	Polyporaceae	0.028	Pyrofomes	0.019	Pyrofomes_demidoffii	0.019
KP744433	Fungi	0.255	Ascomycota	0.227	Sordariomycetes	0.192	Xylariales	0.086	Xylariaceae	0.025	Coniolariella	0.015	Coniolariella_hispanica	0.015
JQ967254	Fungi	0.150	Basidiomycota	0.143	Agaricomycetes	0.118	Boletales	0.020	Boletaceae	0.012	Boletus	0.012	Boletus_reticulatus	0.012
FJ904634	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Hypocreaceae	1.0	Hypomyces	1.0	Hypomyces_perniciosus	1.0
KX965735	Fungi	0.558	Ascomycota	0.558	Dothideomycetes	0.551	Pleosporales	0.542	Massarinaceae	0.276	Stagonospora	0.253	Stagonospora_trichophoricola	0.253
KP744435	Fungi	0.211	Ascomycota	0.155	Dothideomycetes	0.106	Pleosporales	0.100	Pleomassariaceae	0.033	Prosthemium	0.027	Prosthemium_intermedium	0.021
MW805868	Fungi	0.753	Basidiomycota	0.753	Agaricomycetes	0.753	Corticiales	0.753	Corticiaceae	0.753	Corticium	0.753	Corticium_roseum	0.753
KP744436	Fungi	0.980	Ascomycota	0.980	Dothideomycetes	0.980	Pleosporales	0.980	Camarosporiaceae	0.980	Camarosporium	0.980	Camarosporium_aureum	0.980
KX965737	Fungi	0.414	Ascomycota	0.414	Dothideomycetes	0.410	Pleosporales	0.404	Phaeosphaeriaceae	0.098	Setophoma	0.060	Setophoma_terrestris	0.060
MK474659	Fungi	0.447	Basidiomycota	0.444	Microbotryomycetes	0.440	Microbotryales	0.432	Microbotryaceae	0.432	Microbotryum	0.432	Microbotryum_vinosum	0.432
UDB011423	Fungi	0.194	Basidiomycota	0.147	Agaricomycetes	0.134	Russulales	0.032	Peniophoraceae	0.032	Peniophora	0.026	Peniophora_versiformis	0.015
KP744437	Fungi	0.249	Ascomycota	0.235	Eurotiomycetes	0.200	Chaetothyriales	0.200	Herpotrichiellaceae	0.111	Fonsecaea	0.036	Fonsecaea_multimorphosa	0.036
KF261379	Fungi	0.256	Basidiomycota	0.161	Agaricomycetes	0.131	Agaricales	0.088	Omphalotaceae	0.045	Mycetinis	0.034	Mycetinis_scorodonius	0.034
KP744438	Fungi	0.505	Ascomycota	0.505	Sordariomycetes	0.491	Xylariales	0.487	Diatrypaceae	0.482	Diatrypella	0.344	Diatrypella_favacea	0.339
FR870263	Fungi	0.700	Ascomycota	0.700	Sordariomycetes	0.700	Fuscosporellales	0.700	Fuscosporellaceae	0.700	Bactrodesmiastrum	0.700	Bactrodesmiastrum_obovatum	0.700
GU171370	Fungi	1.0	Ascomycota	1.0	Orbiliomycetes	1.0	Orbiliales	1.0	Orbiliaceae	1.0	Orbilia	1.0	Orbilia_scaphoides	1.0
JQ967259	Fungi	0.161	Basidiomycota	0.133	Agaricomycetes	0.119	Boletales	0.029	Boletaceae	0.013	Boletus	0.013	Boletus_reticulatus	0.013
FR870264	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Fuscosporellales	1.0	Fuscosporellaceae	1.0	Bactrodesmiastrum	1.0	Bactrodesmiastrum_obovatum	1.0
UDB011425	Fungi	0.274	Basidiomycota	0.274	Agaricomycetes	0.274	Hymenochaetales	0.021	Schizoporaceae	0.021	Xylodon	0.021	Xylodon_radula	0.021
AB080490	Fungi	0.182	Ascomycota	0.164	Leotiomycetes	0.047	Helotiales	0.047	Drepanopezizaceae	0.018	Blumeriella	0.016	Blumeriella_jaapii	0.016
AY870865	Fungi	0.181	Ascomycota	0.168	Leotiomycetes	0.051	Helotiales	0.051	Dermateaceae	0.013	Pezicula	0.013	Pezicula_ericae	0.010
MH863428	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Botryosphaeriales	1.0	Botryosphaeriaceae	1.0	Cophinforma	0.986	Cophinforma_atrovirens	0.986
KT161983	Fungi	0.271	Ascomycota	0.251	Sareomycetes	0.020	Sareales	0.020	Sareaceae	0.020	Sarea	0.020	Sarea_resinae	0.020
KC139085	Fungi	0.243	Basidiomycota	0.219	Agaricomycetes	0.215	Agaricales	0.200	Agaricales_fam_Incertae_sedis_Clitocybe	0.037	Clitocybe	0.037	Clitocybe_gibba	0.030
DQ303006	Fungi	0.267	Ascomycota	0.248	Dothideomycetes	0.207	Mycosphaerellales	0.176	Teratosphaeriaceae	0.114	Pseudoteratosphaeria	0.078	Pseudoteratosphaeria_ohnowa	0.078
EU598204	Fungi	0.984	Basidiomycota	0.984	Agaricomycetes	0.984	Agaricales	0.984	Physalacriaceae	0.984	Mucidula	0.984	Mucidula_mucida	0.984
KU866656	Fungi	0.706	Ascomycota	0.706	Eurotiomycetes	0.706	Eurotiales	0.706	Trichocomaceae	0.513	Talaromyces	0.513	Talaromyces_marneffei	0.381
UDB015311	Fungi	0.855	Basidiomycota	0.855	Agaricomycetes	0.855	Agaricales	0.855	Agaricales_fam_Incertae_sedis_Lepista	0.643	Lepista	0.643	Lepista_irina	0.621
MK585003	Fungi	0.756	Ascomycota	0.756	Leotiomycetes	0.499	Helotiales	0.499	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	0.416	Rhexocercosporidium	0.416	Rhexocercosporidium_panacis	0.416
DQ303008	Fungi	0.428	Ascomycota	0.428	Dothideomycetes	0.422	Mycosphaerellales	0.405	Teratosphaeriaceae	0.312	Penidiella	0.167	Penidiella_columbiana	0.167
UDB015313	Fungi	0.195	Basidiomycota	0.141	Agaricomycetes	0.136	Agaricales	0.059	Psathyrellaceae	0.032	Psathyrella	0.029	Psathyrella_fatua	0.029
MW042228	Fungi	1.0	Mortierellomycota	1.0	Mortierellomycetes	1.0	Mortierellales	1.0	Mortierellaceae	1.0	Linnemannia	0.976	Linnemannia_nimbosa	0.976
MK585004	Fungi	0.168	Ascomycota	0.122	Leotiomycetes	0.061	Helotiales	0.061	Ploettnerulaceae	0.021	Pyrenopeziza	0.021	Pyrenopeziza_revincta	0.021
KJ609500	Fungi	0.690	Basidiomycota	0.690	Agaricomycetes	0.690	Agaricales	0.690	Agaricaceae	0.690	Agaricus	0.690	Agaricus_daliensis	0.376
AY077469	Fungi	0.306	Basidiomycota	0.296	Agaricomycetes	0.294	Boletales	0.277	Boletaceae	0.096	Boletus	0.096	Boletus_paluster	0.096
AY084009	Fungi	0.987	Ascomycota	0.987	Sordariomycetes	0.987	Diaporthales	0.987	Cryphonectriaceae	0.987	Celoporthe	0.889	Celoporthe_eucalypti	0.889
MG828903	Fungi	0.317	Ascomycota	0.301	Dothideomycetes	0.297	Dothideomycetes_ord_Incertae_sedis_Monodictys	0.085	Dothideomycetes_fam_Incertae_sedis_Monodictys	0.085	Monodictys	0.085	Monodictys_putredinis	0.085
MG828904	Fungi	0.619	Ascomycota	0.619	Dothideomycetes	0.615	Pleosporales	0.615	Phaeosphaeriaceae	0.535	Phaeosphaeria	0.535	Phaeosphaeria_graminis	0.535
KC572035	Fungi	0.337	Basidiomycota	0.337	Agaricomycetes	0.337	Polyporales	0.311	Polyporaceae	0.197	Coriolopsis	0.040	Coriolopsis_gallica	0.040
MG828905	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Lentitheciaceae	1.0	Keissleriella	1.0	Keissleriella_rosacearum	1.0
OK339612	Fungi	0.855	Ascomycota	0.855	Eurotiomycetes	0.855	Eurotiales	0.855	Trichocomaceae	0.855	Talaromyces	0.855	Talaromyces_minioluteus	0.783
MG873484	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Cytosporaceae	0.974	Cytospora	0.974	Cytospora_rhizophorae	0.856
MH221063	Fungi	0.175	Ascomycota	0.140	Leotiomycetes	0.021	Helotiales	0.016	Hydrocinaceae	0.014	Hydrocina	0.014	Hydrocina_chaetocladia	0.014
KY661618	Fungi	0.186	Basidiomycota	0.047	Tremellomycetes	0.019	Tremellales	0.019	Rhynchogastremaceae	0.012	Rhynchogastrema	0.012	Rhynchogastrema_tunnelae	0.012
MG828908	Fungi	0.805	Ascomycota	0.805	Dothideomycetes	0.805	Pleosporales	0.805	Lophiostomataceae	0.805	Lophiostoma	0.805	Lophiostoma_multiseptatum	0.805
KF932958	Fungi	0.857	Ascomycota	0.857	Eurotiomycetes	0.857	Eurotiales	0.857	Aspergillaceae	0.857	Penicillium	0.603	Penicillium_yugoslavicum	0.148
KM269196	Fungi	0.167	Basidiomycota	0.166	Agaricomycetes	0.129	Boletales	0.028	Boletaceae	0.017	Boletus	0.017	Boletus_reticulatus	0.017
KX964410	Fungi	0.246	Basidiomycota	0.229	Agaricomycetes	0.223	Agaricales	0.212	Nidulariaceae	0.051	Cyathus	0.035	Cyathus_striatus	0.035
MG828909	Fungi	0.618	Ascomycota	0.618	Dothideomycetes	0.618	Pleosporales	0.618	Pleomassariaceae	0.296	Prosthemium	0.283	Prosthemium_stellare	0.283
MW364284	Fungi	0.508	Ascomycota	0.508	Dothideomycetes	0.503	Dothideales	0.487	Saccotheciaceae	0.487	Aureobasidium	0.377	Aureobasidium_pullulans	0.377
KX964411	Fungi	0.242	Basidiomycota	0.177	Agaricomycetes	0.170	Agaricales	0.149	Cortinariaceae	0.036	Calonarius	0.036	Calonarius_piceae	0.036
MK732525	Fungi	0.226	Basidiomycota	0.141	Agaricomycetes	0.119	Agaricales	0.039	Psathyrellaceae	0.013	Psathyrella	0.013	Psathyrella_fatua	0.013
AY344065	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Debaryomycetaceae	1.0	Kurtzmaniella	1.0	Kurtzmaniella_fragi	1.0
MK487735	Fungi	0.563	Ascomycota	0.563	Dothideomycetes	0.557	Muyocopronales	0.557	Muyocopronaceae	0.557	Muyocopron	0.557	Muyocopron_geniculatum	0.333
OK339619	Fungi	0.794	Ascomycota	0.794	Eurotiomycetes	0.794	Eurotiales	0.794	Trichocomaceae	0.794	Talaromyces	0.794	Talaromyces_minioluteus	0.656
MK487736	Fungi	0.522	Ascomycota	0.522	Dothideomycetes	0.517	Muyocopronales	0.517	Muyocopronaceae	0.517	Muyocopron	0.517	Muyocopron_geniculatum	0.356
AF190007	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Filobasidiales	1.0	Filobasidiaceae	1.0	Filobasidium	1.0	Filobasidium_chernovii	1.0
JN392173	Fungi	0.187	Ascomycota	0.144	Pezizomycetes	0.062	Pezizales	0.062	Pyronemataceae	0.049	Tricharina	0.045	Tricharina_groenlandica	0.026
MK487737	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Muyocopronales	1.0	Muyocopronaceae	1.0	Muyocopron	1.0	Muyocopron_geniculatum	1.0
MG825895	Fungi	0.418	Basidiomycota	0.418	Agaricomycetes	0.418	Agaricales	0.414	Psathyrellaceae	0.391	Psathyrella	0.347	Psathyrella_oboensis	0.143
KF732632	Fungi	0.351	Basidiomycota	0.351	Agaricomycetes	0.348	Agaricales	0.332	Cortinariaceae	0.182	Calonarius	0.182	Calonarius_piceae	0.182
UDB017963	Fungi	0.501	Basidiomycota	0.501	Agaricomycetes	0.501	Agaricales	0.501	Strophariaceae	0.479	Hypholoma	0.241	Hypholoma_lateritium	0.241
MK487738	Fungi	0.645	Ascomycota	0.645	Dothideomycetes	0.645	Muyocopronales	0.645	Muyocopronaceae	0.645	Muyocopron	0.645	Muyocopron_coloratum	0.343
KX964418	Fungi	0.243	Basidiomycota	0.232	Agaricomycetes	0.226	Agaricales	0.208	Cortinariaceae	0.031	Calonarius	0.031	Calonarius_piceae	0.031
KF732634	Fungi	0.333	Basidiomycota	0.333	Agaricomycetes	0.333	Agaricales	0.312	Cortinariaceae	0.138	Calonarius	0.138	Calonarius_piceae	0.138
JX536127	Fungi	0.438	Basidiomycota	0.434	Agaricomycetes	0.434	Agaricales	0.434	Omphalotaceae	0.434	Gymnopus	0.434	Gymnopus_junquilleus	0.419
KX753671	Fungi	0.197	Basidiomycota	0.158	Agaricomycetes	0.118	Geastrales	0.053	Geastraceae	0.053	Geastrum	0.051	Geastrum_argentinum	0.051
KY440363	Fungi	0.420	Basidiomycota	0.420	Agaricomycetes	0.416	Russulales	0.416	Russulaceae	0.416	Lactarius	0.416	Lactarius_ciliatus	0.391
ON118388	Fungi	0.153	Basidiomycota	0.084	Ustilaginomycetes	0.010	Ustilaginales	0.010	Ustilaginaceae	0.010	Sporisorium	0.010	Sporisorium_scitamineum	0.010
KT290265	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Glomerellales	1.0	Glomerellaceae	1.0	Colletotrichum	1.0	Colletotrichum_fusiforme	0.942
JQ435790	Fungi	0.467	Ascomycota	0.467	Leotiomycetes	0.455	Helotiales	0.455	Tricladiaceae	0.452	Mycofalcella	0.452	Mycofalcella_iqbalii	0.452
HM056220	Fungi	0.289	Ascomycota	0.271	Pezizomycetes	0.257	Pezizales	0.257	Pezizaceae	0.254	Chromelosporium	0.239	Chromelosporium_macrospermum	0.239
KY752815	Fungi	0.580	Ascomycota	0.580	Dothideomycetes	0.565	Cladosporiales	0.547	Cladosporiaceae	0.547	Cladosporium	0.182	Cladosporium_herbarum	0.182
KT290266	Fungi	0.895	Ascomycota	0.895	Sordariomycetes	0.895	Glomerellales	0.895	Glomerellaceae	0.895	Colletotrichum	0.895	Colletotrichum_fusiforme	0.485
KM216393	Fungi	0.942	Ascomycota	0.942	Leotiomycetes	0.942	Helotiales	0.942	Helotiaceae	0.942	Gremmenia	0.942	Gremmenia_infestans	0.942
KY861477	Fungi	0.142	Basidiomycota	0.093	Agaricomycetes	0.079	Boletales	0.015	Rhizopogonaceae	0.012	Rhizopogon	0.012	Rhizopogon_roseolus	0.012
HM056223	Fungi	0.253	Ascomycota	0.219	Pezizomycetes	0.192	Pezizales	0.192	Pezizaceae	0.192	Chromelosporium	0.174	Chromelosporium_macrospermum	0.174
JQ435794	Fungi	0.335	Ascomycota	0.331	Leotiomycetes	0.180	Helotiales	0.180	Tricladiaceae	0.180	Mycofalcella	0.180	Mycofalcella_iqbalii	0.180
AB369268	Fungi	0.485	Ascomycota	0.485	Dothideomycetes	0.469	Pleosporales	0.469	Lophiostomataceae	0.448	Lophiostoma	0.448	Lophiostoma_multiseptatum	0.448
EF626961	Fungi	0.462	Ascomycota	0.462	Eurotiomycetes	0.448	Eurotiales	0.443	Aspergillaceae	0.410	Aspergillus	0.185	Aspergillus_fumigatus	0.053
UDB039776	Fungi	0.262	Basidiomycota	0.255	Agaricomycetes	0.255	Hymenochaetales	0.031	Rickenellaceae	0.028	Peniophorella	0.028	Peniophorella_pubera	0.025
FM206432	Fungi	0.209	Ascomycota	0.179	Pezizomycetes	0.117	Pezizales	0.117	Pyronemataceae	0.110	Tricharina	0.084	Tricharina_hiemalis	0.053
KC503964	Fungi	0.127	Ascomycota	0.081	Sordariomycetes	0.025	Hypocreales	0.012	unclassified_Hypocreales	0.012
KX372292	Fungi	0.783	Ascomycota	0.783	Dothideomycetes	0.783	Myriangiales	0.783	Elsinoaceae	0.783	Elsinoe	0.783	Elsinoe_ichnocarpi	0.245
JQ279551	Fungi	0.515	Basidiomycota	0.515	Agaricomycetes	0.515	Hymenochaetales	0.512	Hymenochaetaceae	0.512	Hymenochaete	0.512	Hymenochaete_nanospora	0.264
MN275689	Fungi	0.153	Ascomycota	0.062	Pezizomycetes	0.011	Pezizales	0.011	unclassified_Pezizales	0.011
MF588965	Fungi	0.194	Basidiomycota	0.099	Agaricomycetes	0.071	Agaricales	0.033	Cyphellaceae	0.010	Chondrostereum	0.010	Chondrostereum_purpureum	0.010
KC880148	Fungi	0.935	Ascomycota	0.935	Sordariomycetes	0.935	Diaporthales	0.935	Cytosporaceae	0.923	Cytospora	0.923	Cytospora_ailanthicola	0.609
JQ279554	Fungi	0.466	Basidiomycota	0.459	Agaricomycetes	0.459	Hymenochaetales	0.459	Hymenochaetaceae	0.459	Hymenochaete	0.459	Hymenochaete_microcycla	0.213
MH971220	Fungi	0.790	Ascomycota	0.790	Dothideomycetes	0.790	Botryosphaeriales	0.790	Phyllostictaceae	0.790	Phyllosticta	0.790	Phyllosticta_beaumarisii	0.231
KU128711	Fungi	0.585	Ascomycota	0.585	Saccharomycetes	0.585	Saccharomycetales	0.585	Trichomonascaceae	0.585	Wickerhamiella	0.585	Wickerhamiella_spandovensis	0.569
JQ279555	Fungi	0.502	Basidiomycota	0.502	Agaricomycetes	0.502	Hymenochaetales	0.502	Hymenochaetaceae	0.502	Hymenochaete	0.502	Hymenochaete_microcycla	0.363
UDB002241	Fungi	0.358	Basidiomycota	0.358	Agaricomycetes	0.352	Agaricales	0.345	Cortinariaceae	0.304	Calonarius	0.304	Calonarius_piceae	0.304
HQ846992	Fungi	0.811	Basidiomycota	0.811	Agaricomycetes	0.811	Agaricales	0.811	Psathyrellaceae	0.811	Coprinellus	0.340	Coprinellus_eurysporus	0.340
MG986490	Fungi	0.236	Ascomycota	0.209	Saccharomycetes	0.150	Saccharomycetales	0.150	Saccharomycetales_fam_Incertae_sedis_Candida	0.068	Candida	0.068	Candida_pseudolambica	0.065
KF291051	Fungi	0.198	Basidiomycota	0.151	Agaricomycetes	0.144	Agaricales	0.111	Tricholomataceae	0.020	Tricholoma	0.020	Tricholoma_olivaceotinctum	0.020
AJ319078	Fungi	0.987	Ascomycota	0.987	Leotiomycetes	0.987	Helotiales	0.987	Discinellaceae	0.987	Pezoloma	0.987	Pezoloma_ericae	0.987
KU128713	Fungi	0.199	Ascomycota	0.121	Saccharomycetes	0.066	Saccharomycetales	0.066	Saccharomycodaceae	0.018	Saccharomycodes	0.018	Saccharomycodes_ludwigii	0.018
KC017358	Fungi	0.285	Basidiomycota	0.273	Agaricomycetes	0.262	Agaricales	0.255	Cortinariaceae	0.099	Calonarius	0.099	Calonarius_piceae	0.099
KF303665	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Penicillium	0.959	Penicillium_marthae-christenseniae	0.371
KU128714	Fungi	0.346	Ascomycota	0.342	Saccharomycetes	0.336	Saccharomycetales	0.336	Debaryomycetaceae	0.229	Scheffersomyces	0.150	Scheffersomyces_illinoinensis	0.059
MT876575	Fungi	0.259	Ascomycota	0.259	Sordariomycetes	0.216	Sporidesmiales	0.025	Sporidesmiaceae	0.025	Sporidesmium	0.025	Sporidesmium_lignicola	0.025
EU913713	Fungi	0.333	Ascomycota	0.333	Sordariomycetes	0.328	Ophiostomatales	0.313	Ophiostomataceae	0.313	Ophiostoma	0.247	Ophiostoma_neglectum	0.247
MH971224	Fungi	0.322	Ascomycota	0.322	Sordariomycetes	0.316	Amphisphaeriales	0.211	Apiosporaceae	0.049	Nigrospora	0.034	Nigrospora_oryzae	0.034
KU128715	Fungi	0.244	Ascomycota	0.207	Saccharomycetes	0.184	Saccharomycetales	0.184	Trichomonascaceae	0.162	Starmerella	0.162	Starmerella_davenportii	0.076
OK335279	Fungi	0.220	Ascomycota	0.177	Eurotiomycetes	0.062	Chaetothyriales	0.042	Herpotrichiellaceae	0.040	Exophiala	0.037	Exophiala_salmonis	0.037
MH971225	Fungi	0.269	Ascomycota	0.261	Sordariomycetes	0.239	Xylariales	0.091	Xylariales_fam_Incertae_sedis_Cryptostroma	0.033	Cryptostroma	0.033	Cryptostroma_corticale	0.033
KU128716	Fungi	0.352	Ascomycota	0.332	Saccharomycetes	0.286	Saccharomycetales	0.286	Trichomonascaceae	0.286	Starmerella	0.286	Starmerella_riodocensis	0.089
MT229829	Fungi	0.201	Ascomycota	0.149	Pezizomycotina_cls_Incertae_sedis_Paraphaeoisaria	0.026	Pezizomycotina_ord_Incertae_sedis_Paraphaeoisaria	0.026	Pezizomycotina_fam_Incertae_sedis_Paraphaeoisaria	0.026	Paraphaeoisaria	0.026	Paraphaeoisaria_alabamensis	0.026
AF491576	Fungi	0.302	Ascomycota	0.275	Pezizomycetes	0.254	Pezizales	0.254	Pezizaceae	0.254	Peziza	0.234	Peziza_echinospora	0.227
KF303668	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Penicillium	1.0	Penicillium_marthae-christenseniae	0.645
KF291057	Fungi	0.232	Basidiomycota	0.232	Agaricomycetes	0.210	Agaricales	0.156	Agaricales_fam_Incertae_sedis_Omphalina	0.037	Omphalina	0.037	Omphalina_pyxidata	0.026
KU128718	Fungi	0.234	Ascomycota	0.174	Saccharomycetes	0.117	Saccharomycetales	0.117	Trichomonascaceae	0.098	Starmerella	0.098	Starmerella_davenportii	0.038
AB220062	Fungi	0.806	Ascomycota	0.798	Leotiomycetes	0.798	Helotiales	0.798	Sclerotiniaceae	0.798	Monilinia	0.798	Monilinia_ssiori	0.798
KU128719	Fungi	0.212	Ascomycota	0.134	Saccharomycetes	0.097	Saccharomycetales	0.097	Trichomonascaceae	0.056	Starmerella	0.056	Starmerella_sirachaensis	0.044
KR011352	Fungi	0.690	Ascomycota	0.690	Sordariomycetes	0.690	Amphisphaeriales	0.675	Apiosporaceae	0.633	Apiospora	0.633	Apiospora_pseudospegazzinii	0.633
OK159874	Fungi	0.270	Basidiomycota	0.248	Agaricomycetes	0.245	Agaricales	0.229	Cortinariaceae	0.039	Calonarius	0.039	Calonarius_piceae	0.039
OK159875	Fungi	0.320	Basidiomycota	0.303	Agaricomycetes	0.303	Agaricales	0.286	Cortinariaceae	0.156	Calonarius	0.156	Calonarius_piceae	0.156
KC253960	Fungi	0.874	Ascomycota	0.874	Eurotiomycetes	0.874	Eurotiales	0.874	Aspergillaceae	0.874	Aspergillus	0.874	Aspergillus_flavus	0.874
OK159876	Fungi	0.312	Basidiomycota	0.306	Agaricomycetes	0.304	Agaricales	0.296	Cortinariaceae	0.135	Calonarius	0.135	Calonarius_piceae	0.135
AF282076	Fungi	0.229	Ascomycota	0.195	Dothideomycetes	0.064	Pleosporales	0.032	Massariaceae	0.021	Massaria	0.021	Massaria_conspurcata	0.018
