ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GBCOU3127-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7218	0.7218	0.7218	0.7218	0.7218
FBCOB963-10	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	unk	unk	1	1	0.733	0.7287	0.7287	0.7287	0.7287
FBCOA177-10	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	0.9798	0.9798	0.9798	0.9644999999999999	0.9644999999999999
FBLMZ197-12	Insecta	Hemiptera	Miridae	Bryocorinae	unk	unk	unk	1	1	1	0.7789	0.7789	0.7789	0.7789
FBCOG968-12	Insecta	Coleoptera	Melyridae	unk	unk	unk	unk	1	1	0.8715	0.8715	0.8715	0.8715	0.8715
FBCON454-13	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.6515	0.6515	0.6515	0.6515
GCOL8449-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	0.6347	0.4471	0.4471
FBCON703-13	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.8188000000000001	0.8188000000000001	0.8188000000000001	0.8188000000000001	0.8188000000000001
FBCOK431-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	0.9936	0.9936	0.9936	0.9936
GBCOL672-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	unk	unk	unk	1	1	1	0.6724999999999999	0.3619	0.3619	0.3619
FBCOD1229-11	Insecta	Coleoptera	Scarabaeidae	unk	unk	unk	unk	1	1	1	0.8414	0.8414	0.8414	0.8414
FBCOG242-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Quedius	unk	1	1	1	1	1	0.9977	0.9977
FBCOP903-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Xantholinini	unk	unk	1	1	1	1	0.8258000000000001	0.8258000000000001	0.8258000000000001
FBCOB710-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.7953999999999999	0.7953999999999999	0.7953999999999999	0.7953999999999999
FBCOP166-13	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.5738000000000001	0.5738000000000001	0.5738000000000001	0.5738000000000001
GBCOB567-12	Insecta	unk	unk	unk	unk	unk	unk	1	0.2328	0.2328	0.2328	0.2328	0.2328	0.2328
FBCOO817-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.902	0.902	0.902	0.902	0.902
FBCOB688-10	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.6523	0.6523	0.6523	0.6523	0.6523
GMGMQ3726-18	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.5762	0.5762	0.5762	0.5762
FBCOG221-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	unk	unk	1	1	0.9231	0.8154	0.8154	0.8154	0.8154
FBCOJ757-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.4913	0.4913	0.4913	0.4913	0.4913
GCOL6554-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Othiini	unk	unk	1	1	1	1	0.4121	0.4121	0.4121
FBCOH465-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	unk	1	1	0.5921	0.44530000000000003	0.44530000000000003	0.44530000000000003	0.44530000000000003
FBCOB437-10	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.998	0.998	0.998	0.998	0.998
FBCOB837-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.7953999999999999	0.7953999999999999	0.7953999999999999	0.7953999999999999
GCOL9518-16	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	unk	1	1	0.8047000000000001	0.4512	0.4512	0.4512	0.4512
FBCOB808-10	Insecta	Coleoptera	Histeridae	unk	unk	unk	unk	1	0.6058	0.5832999999999999	0.2917	0.2917	0.2917	0.2917
FBCON451-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	unk	1	1	0.7956	0.3207	0.3207	0.3207	0.3207
GBCOU3747-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	0.8602000000000001	0.7021999999999999	0.7007	0.7007	0.7007
FBCOA216-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.7363999999999999	0.7363999999999999	0.7363999999999999	0.7363999999999999
FBCOP250-13	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.998	0.998	0.998	0.998	0.998
FBCOD552-11	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	unk	1	1	0.8047000000000001	0.4512	0.4512	0.4512	0.4512
GCOL13482-16	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.6771999999999999	0.6771999999999999	0.6771999999999999	0.6771999999999999
FBCON755-13	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.8188000000000001	0.8188000000000001	0.8188000000000001	0.8188000000000001	0.8188000000000001
FBCOO117-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	0.888	0.888	0.7539	0.7539
GCOL12840-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	1	0.8788000000000001	0.8788000000000001	0.8788000000000001
FBCOA072-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	unk	1	1	1	1	0.5781000000000001	0.5781000000000001	0.5781000000000001
GBCOL907-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	0.9744999999999999	0.9722	0.9722	0.9722
FBCOQ270-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	1	0.6920999999999999	0.6920999999999999	0.6920999999999999
FBCOP184-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	0.9788	0.974	0.974	0.974
GBCOU2206-13	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.8931	0.8195	0.8195	0.8195	0.8195
GCOL5662-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	1	0.9101	0.9101	0.9101
GBCL15909-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.584	0.584	0.584	0.584	0.584
GBCOU822-13	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.3091	0.27890000000000004	0.27890000000000004	0.27890000000000004	0.27890000000000004
FBCOJ588-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	unk	1	1	1	1	0.6661999999999999	0.6661999999999999	0.6661999999999999
GCOL5641-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	1	0.9464	0.9464	0.9464
FBCOB840-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.5894999999999999	0.5894999999999999	0.5894999999999999	0.5894999999999999
FBCOG1089-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	1	0.5669000000000001	0.5669000000000001	0.5669000000000001
FBCOP175-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	0.9788	0.974	0.974	0.974
GCOL6308-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8600000000000001	0.8600000000000001	0.8600000000000001	0.8600000000000001	0.8600000000000001
FBCOE286-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8888	0.8888	0.8888	0.8888	0.8888
GCOL4667-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5946	0.5946	0.5946	0.5946	0.5946
FBCOG1063-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	unk	unk	unk	1	1	1	1	0.6344	0.6344	0.6344
GBCL15250-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5644	0.5644	0.5644	0.5644	0.5644
GBCOB617-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	unk	1	1	1	0.923	0.923	0.923	0.923
EUCAR1339-15	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8136000000000001	0.8136000000000001	0.8136000000000001	0.8136000000000001	0.8136000000000001
EUCAR498-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8496000000000001	0.8496000000000001	0.8496000000000001	0.8496000000000001	0.8496000000000001
FBCOA911-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	0.5238	0.2836	0.2836	0.2836	0.2836
GBCL15126-13	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	0.8349000000000001	0.5488000000000001	0.5488000000000001	0.5488000000000001	0.5488000000000001
FBCOB181-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.9741	0.9741	0.9741	0.9741
FBCOG274-12	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.7857999999999999	0.7857999999999999	0.7857999999999999	0.7857999999999999	0.7857999999999999
GBCOE492-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	unk	1	1	0.8027000000000001	0.3219	0.3219	0.3219	0.3219
FBCOC408-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9023	0.9023	0.9023	0.9023	0.9023
FBCOO446-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Quedius	unk	1	1	1	1	1	0.9569000000000001	0.9569000000000001
GCOL13157-16	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	0.884	0.6559	0.6559	0.6559	0.6559
GMGRD3651-13	Insecta	Coleoptera	Histeridae	unk	unk	unk	unk	1	1	0.8027000000000001	0.5833999999999999	0.5833999999999999	0.5833999999999999	0.5833999999999999
FBCOD1064-11	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Quedius	unk	1	1	1	1	1	0.9035	0.9035
GBCOB409-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	unk	unk	1	1	1	0.961	0.961	0.961	0.961
GBCOU3368-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.9232	0.9232
GCOL4290-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.697	0.697	0.697	0.697	0.697
FBCOO093-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8013	0.8013
FBCOP452-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8965	0.8965
GBCOL588-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	unk	unk	1	1	1	0.8648000000000001	0.8648000000000001	0.8648000000000001	0.8648000000000001
FBCOG774-12	Insecta	Coleoptera	Scirtidae	Scirtinae	dummy_Scirtinae	unk	unk	1	1	0.9991	0.9991	0.9991	0.9991	0.9991
FBCOG201-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	unk	unk	1	1	1	0.9988	0.9988	0.9988	0.9988
FBCOQ063-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.7615	0.7615
GBCOU538-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	0.7898	0.7898	0.7898	0.6116	0.6116
GBCOG115-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	0.9425	0.9425	0.8325	0.8325
GBCOU3404-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.9201	0.9201
GBCOL875-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.9216000000000001	0.9216000000000001
GBCOU1729-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8603000000000001	0.8603000000000001
GCOL12091-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.916	0.916
GCOL334-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	Prosternini	unk	unk	1	1	1	1	1	0.9113	0.9113
FBCOJ521-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Xantholinini	unk	unk	1	1	1	1	0.9806	0.9806	0.9806
FBCOP320-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.9443	0.9443
FBCOA859-10	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.5542	0.5542	0.5542	0.5542
GBCOB394-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8864	0.8864
FBCOB899-10	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8327000000000001	0.8327000000000001
FBCOP785-13	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.4968	0.4968	0.4968	0.4968
GCOL9695-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8603000000000001	0.8603000000000001
GCOL8009-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6311	0.6311	0.6311	0.6311	0.6311
FBCOJ800-13	Insecta	Coleoptera	Dytiscidae	unk	unk	unk	unk	1	1	0.6921999999999999	0.6921999999999999	0.6921999999999999	0.6921999999999999	0.6921999999999999
GCOL10984-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8752000000000001	0.8752000000000001
FBNE051-11	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	0.9464	0.8882	0.8882	0.8882	0.8882	0.8882
FBCOK353-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8971	0.8971
GMGRE3147-13	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	0.8062	0.3334	0.3334	0.3334	0.3334
GBCOU1488-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Ocypus	unk	1	1	1	1	1	0.7026	0.7026
GCOL12613-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8673000000000001	0.8673000000000001
GCOL12614-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.8673000000000001	0.8673000000000001
FBCOI052-12	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.9540000000000001	0.9540000000000001	0.9540000000000001	0.9540000000000001	0.9540000000000001
FBCON895-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.6864999999999999	0.6864999999999999
GBCOF471-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.6864999999999999	0.6864999999999999
GCOL5443-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5568000000000001	0.5568000000000001	0.5568000000000001	0.5568000000000001	0.5568000000000001
GCOL12083-16	Insecta	Coleoptera	Dermestidae	unk	unk	unk	unk	1	1	0.9461	0.9461	0.9461	0.9461	0.9461
FBCOE162-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	unk	unk	1	1	1	1	1	0.6172	0.6172
FBCOO472-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	unk	unk	1	1	1	0.933	0.933	0.933	0.933
GBCOG591-13	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.998	0.998	0.998	0.998	0.998
FBCOE825-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6002	0.6002	0.6002	0.6002	0.6002
GMGMR1616-18	Insecta	Diptera	Platypezidae	unk	unk	unk	unk	1	1	0.8728000000000001	0.8728000000000001	0.8728000000000001	0.8728000000000001	0.8728000000000001
FBCOB504-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8443	0.8443	0.8443	0.8443	0.8443
GOMYR132-17	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.7467	0.7467	0.7467	0.7467	0.7467
GBCOL773-12	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	0.8395	0.7545	0.7545	0.7545	0.7545
GMGME1040-14	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.8336000000000001	0.8336000000000001	0.8336000000000001	0.8336000000000001	0.8336000000000001
BCFOR763-15	Insecta	Coleoptera	Dermestidae	unk	unk	unk	unk	1	1	0.9988	0.9988	0.9988	0.9988	0.9988
GCOL11584-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.47980000000000006	0.47980000000000006	0.47980000000000006	0.47980000000000006	0.47980000000000006
GBCOU2018-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6628	0.6628	0.6628	0.6628	0.6628
GCOL8619-16	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.998	0.998	0.998	0.998	0.998
GCOL9023-16	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	unk	1	1	1	0.9034	0.9034	0.9034	0.9034
FBCOE081-11	Insecta	Coleoptera	Staphylinidae	unk	unk	unk	unk	1	1	1	0.48840000000000006	0.48840000000000006	0.48840000000000006	0.48840000000000006
FBCOC787-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.771	0.771	0.771	0.771	0.771
FBCOO761-13	Insecta	Coleoptera	Carabidae	unk	unk	unk	unk	1	1	0.5408000000000001	0.5408000000000001	0.5408000000000001	0.5408000000000001	0.5408000000000001
FBCOH249-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.8971	0.8971	0.8971	0.8971	0.8971
GBCL4128-09	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6657	0.6657	0.6657	0.6657	0.6657
FBCOB692-10	Insecta	Coleoptera	Ptiliidae	Ptiliinae	unk	unk	unk	1	1	0.5197	0.5197	0.5197	0.5197	0.5197
GBCOL614-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
FBCOI180-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
GBCOE880-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
FBCOB944-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
FBCOP481-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.5224	0.5224	0.5224	0.5224
GBCOE700-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
GBCOD032-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.3872	0.3872	0.3872	0.3872	0.3872
GBCOC945-12	Insecta	Coleoptera	Staphylinidae	Scydmaeninae	unk	unk	unk	1	1	1	0.9923	0.9923	0.9923	0.9923
FBCOD405-11	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7864999999999999	0.7864999999999999	0.7864999999999999	0.7864999999999999	0.7864999999999999
GBCOU2074-13	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
FBCOB943-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
FBCOA502-10	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.9974	0.9974	0.9974	0.9974
GBCOU1861-13	Insecta	Coleoptera	Nitidulidae	Nitidulinae	dummy_Nitidulinae	unk	unk	1	1	0.9773	0.769	0.769	0.769	0.769
GCOL9365-16	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.9411	0.9411	0.9411	0.9411	0.9411
GBCOB395-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7149	0.7149	0.7149	0.7149	0.7149
GBCL4138-09	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.5909	0.5909	0.5909	0.5909	0.5909
GBCOD249-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6904999999999999	0.6904999999999999	0.6904999999999999	0.6904999999999999	0.6904999999999999
FBCOG1218-12	Insecta	Coleoptera	Coccinellidae	Coccinellinae	unk	unk	unk	1	1	0.6749999999999999	0.6749999999999999	0.6563	0.6563	0.6563
GBCOC552-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7609	0.7609	0.7609	0.7609	0.7609
GCOL4331-16	Insecta	Coleoptera	Cerambycidae	unk	unk	unk	unk	1	1	0.8368000000000001	0.6442	0.6442	0.6442	0.6442
FBCOC580-10	Insecta	Coleoptera	Anthicidae	unk	unk	unk	unk	1	1	0.7364999999999999	0.7364999999999999	0.7364999999999999	0.7364999999999999	0.7364999999999999
FBCON694-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.9767	0.9767	0.9767	0.9767	0.9767
GCOL8614-16	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.5283	0.5283	0.5283	0.5283	0.5283
GBCOB052-12	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.5417000000000001	0.5417000000000001	0.5417000000000001	0.5417000000000001	0.5417000000000001
FBCOO298-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.589	0.589	0.589	0.589	0.589
FBCOK174-13	Insecta	Coleoptera	Cerambycidae	unk	unk	unk	unk	1	1	1	0.5798000000000001	0.5798000000000001	0.5798000000000001	0.5798000000000001
FBCOB1004-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6445	0.6445	0.6445	0.6445	0.6445
FBCOC098-10	Insecta	Coleoptera	Nitidulidae	unk	unk	unk	unk	1	1	0.9864999999999999	0.5972999999999999	0.5972999999999999	0.5972999999999999	0.5972999999999999
FBCOI800-12	Insecta	Coleoptera	Leiodidae	unk	unk	unk	unk	1	1	0.998	0.998	0.998	0.998	0.998
FBCOG948-12	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	unk	unk	1	1	1	0.9411	0.9411	0.9411	0.9411
CSP030-09	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.9851	0.5706000000000001	0.5706000000000001	0.5706000000000001	0.5706000000000001
GBCOB626-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7346	0.7346	0.7346	0.7346	0.7346
GCOL1356-16	Insecta	Coleoptera	Cerambycidae	unk	unk	unk	unk	1	1	0.7939999999999999	0.6052	0.6052	0.6052	0.6052
FBCOG523-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5457000000000001	0.5457000000000001	0.5457000000000001	0.5457000000000001	0.5457000000000001
FBCOJ310-12	Insecta	Coleoptera	Dermestidae	unk	unk	unk	unk	1	1	0.8431000000000001	0.8431000000000001	0.8431000000000001	0.8431000000000001	0.8431000000000001
GBCOC096-12	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.885	0.885	0.885	0.885	0.885
FBCOJ642-12	Insecta	Coleoptera	Cimberididae	dummy_Cimberididae	dummy_Cimberididae	Cimberis	Cimberis_attelaboides	1	1	0.9997	0.9997	0.9997	0.9997	0.9997
GBCOF654-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7071999999999999	0.7071999999999999	0.7071999999999999	0.7071999999999999	0.7071999999999999
GBCOF891-13	Insecta	Coleoptera	Heteroceridae	Heterocerinae	dummy_Heterocerinae	unk	unk	1	1	0.6266	0.6266	0.6266	0.6266	0.6266
GBCOD647-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9259000000000001	0.9259000000000001	0.9259000000000001	0.9259000000000001	0.9259000000000001
GBCOG007-13	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	unk	unk	1	1	1	0.9986	0.9986	0.9986	0.9986
GCOL9315-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.4232	0.4232	0.4232	0.4232	0.4232
GCOL2670-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	0.9999	0.9514	0.7253999999999999	0.7253999999999999
GCOL7482-16	Insecta	Coleoptera	Tenebrionidae	unk	unk	unk	unk	1	1	1	0.9580000000000001	0.9580000000000001	0.9580000000000001	0.9580000000000001
GCOL4040-16	Insecta	Coleoptera	Meloidae	Meloinae	Meloini	Meloe	unk	1	1	0.538	0.538	0.538	0.538	0.538
FBCOG1201-12	Insecta	Coleoptera	Ptinidae	unk	unk	unk	unk	1	1	0.8199000000000001	0.8199000000000001	0.8199000000000001	0.8199000000000001	0.8199000000000001
FBAQU475-10	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5644	0.5644	0.5644	0.5644	0.5644
FBCOJ374-12	Insecta	Coleoptera	Attelabidae	Rhynchitinae	unk	unk	unk	1	1	0.8442000000000001	0.8442000000000001	0.8442000000000001	0.8442000000000001	0.8442000000000001
FBCON777-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.40780000000000005	0.40780000000000005	0.40780000000000005	0.40780000000000005	0.40780000000000005
FBCOG500-12	Insecta	Coleoptera	Chrysomelidae	unk	unk	unk	unk	1	1	0.5292	0.5292	0.5292	0.5292	0.5292
GBCOF856-13	Insecta	Coleoptera	Tenebrionidae	unk	unk	unk	unk	1	1	0.9971	0.5791000000000001	0.5791000000000001	0.5791000000000001	0.5791000000000001
GCOL10720-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.3638	0.3638	0.3638	0.3638	0.3638
GBCL4144-09	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	unk	unk	1	1	0.9444	0.9444	0.9444	0.9444	0.9444
GCOL2662-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Chaetocnema	unk	1	1	1	1	1	0.6465	0.6465
FBCOK330-13	Insecta	Coleoptera	Tenebrionidae	unk	unk	unk	unk	1	1	1	0.8767000000000001	0.8767000000000001	0.8767000000000001	0.8767000000000001
GCOL237-16	Insecta	Coleoptera	Tenebrionidae	Diaperinae	unk	unk	unk	1	1	1	0.9977	0.9977	0.9977	0.9977
FBCOE792-12	Insecta	Coleoptera	Tenebrionidae	unk	unk	unk	unk	1	1	1	0.8653000000000001	0.8653000000000001	0.8653000000000001	0.8653000000000001
FBCOO820-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6809999999999999	0.6809999999999999	0.6809999999999999	0.6809999999999999	0.6809999999999999
FBCOA934-10	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	0.6908	0.6908	0.6908	0.5005	0.5005
GCOL4433-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5401	0.5401	0.5401	0.5401	0.5401
