ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GBCOU3265-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	unk	1	1	1	1	1	0.8462000000000001	0.8462000000000001
FBCOP366-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	unk	1	1	1	1	1	0.5660000000000001	0.5660000000000001
GBCOD800-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	unk	1	1	1	1	1	0.6534	0.6534
FBCOP683-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	unk	1	1	1	1	1	0.8073	0.8073
GBCOB577-12	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Apion	unk	1	1	1	1	1	0.6412	0.6412
FBCOQ121-13	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Apion	unk	1	1	1	1	1	0.9996	0.9996
GBCL27461-19	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Apion	unk	1	1	1	1	1	0.9996	0.9996
FBCOB635-10	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	Protapion	unk	1	1	1	1	1	0.5558000000000001	0.5558000000000001
GCOL8054-16	Insecta	Coleoptera	Brentidae	Apioninae	Apionini	unk	unk	1	1	1	1	1	0.7323999999999999	0.7323999999999999
GBCOU2083-13	Insecta	Coleoptera	Brentidae	Nanophyinae	Nanophyini	Nanophyes	unk	1	1	1	0.7204999999999999	0.7204999999999999	0.7204999999999999	0.7204999999999999
FBCOO443-13	Insecta	Coleoptera	Laemophloeidae	dummy_Laemophloeidae	dummy_Laemophloeidae	unk	unk	1	1	0.7542	0.7542	0.7542	0.7542	0.7542
GBCOL338-12	Insecta	Coleoptera	Phalacridae	Phalacrinae	dummy_Phalacrinae	Olibrus	unk	1	1	1	1	1	0.9989	0.9989
GCOL517-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.9978	0.9978	0.9978	0.9978	0.9978
FBCOG251-12	Insecta	Coleoptera	Latridiidae	Corticariinae	dummy_Corticariinae	unk	unk	1	1	1	0.9994999999999999	0.9994999999999999	0.9455	0.9455
GBCOU3142-13	Insecta	Coleoptera	Latridiidae	Latridiinae	dummy_Latridiinae	unk	unk	1	1	1	1	1	0.8928	0.8928
FBCOK529-13	Insecta	Coleoptera	Melyridae	Dasytinae	Dasytini	unk	unk	1	1	1	0.5671	0.5671	0.5671	0.5671
GCOL6733-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	0.999	0.999	0.999	0.999
GBCOU1311-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	0.999	0.999	0.999	0.999
FBCOQ135-13	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	0.8144	0.8144	0.8144	0.8144
GMGMK1514-14	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	0.7887	0.7887	0.7887	0.7887
GCOL7460-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	Aplocnemini	Aplocnemus	unk	1	1	0.6861999999999999	0.6861999999999999	0.6861999999999999	0.6861999999999999	0.6861999999999999
FBCOO004-13	Insecta	Coleoptera	Anthribidae	Anthribinae	unk	unk	unk	1	1	1	1	0.9697	0.9697	0.9697
GCOL5296-16	Insecta	Coleoptera	Chrysomelidae	Donaciinae	dummy_Donaciinae	Donacia	Donacia_aquatica	1	1	1	1	1	1	0.9851
GCOL7188-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	Chrysolina	unk	1	1	1	1	1	0.9623999999999999	0.7192
GBCOU3547-13	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	unk	unk	1	1	1	0.9492	0.9492	0.9479000000000001	0.9479000000000001
FBCON353-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.7071	0.7071
GCOL2525-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9354
GCOL2586-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.7229
FBCOK053-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	Longitarsus_brunneus	1	1	1	1	1	1	0.9997
GCOL2429-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Longitarsus	unk	1	1	1	1	1	1	0.9887
GCOL13207-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Aphthona	unk	1	1	1	1	1	0.5006	0.5006
FBCOQ223-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.755	0.755
GBCOU2845-13	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	1	1	1	1	0.6834999999999999
FBCOD1173-11	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Psylliodes	unk	1	1	1	1	1	0.518	0.518
GCOL2420-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	unk	unk	1	1	1	1	1	0.5357000000000001	0.5357000000000001
GCOL5268-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.5894999999999999
GCOL5241-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.8701000000000001
GCOL2721-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Phyllotreta	unk	1	1	1	1	1	1	0.7958999999999999
GBCOC551-12	Insecta	Coleoptera	Erotylidae	Erotylinae	unk	unk	unk	1	1	0.9701	0.9189	0.8097000000000001	0.8097000000000001	0.8097000000000001
GCOL6591-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	dummy_Chrysomelinae	unk	unk	1	1	1	0.9756	0.9756	0.6913999999999999	0.6913999999999999
FBCOE448-12	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassidini	Cassida	Cassida_sanguinosa	1	1	1	1	1	1	0.9996
GCOL6064-16	Insecta	Coleoptera	Erotylidae	Erotylinae	Tritomini	unk	unk	1	1	1	0.9944999999999999	0.9556000000000001	0.7978	0.7978
GBCOU1542-13	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Clytrini	Smaragdina	unk	1	1	1	1	1	0.9996	0.9996
GBCOU2519-13	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalini	Cryptocephalus	Cryptocephalus_octopunctatus	1	1	1	1	1	1	0.637
GBCOU1659-13	Insecta	Coleoptera	Chrysomelidae	Criocerinae	dummy_Criocerinae	unk	unk	1	1	1	1	1	0.7127	0.7127
GCOL8457-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Alticini	Neocrepidodera	unk	1	1	1	1	1	0.751	0.751
GMGRD1524-13	Insecta	Coleoptera	Sphindidae	Sphindinae	dummy_Sphindinae	unk	unk	1	1	0.8832	0.8832	0.8832	0.8832	0.8832
GBCOG577-13	Insecta	Coleoptera	Sphindidae	Sphindinae	dummy_Sphindinae	unk	unk	1	1	0.8953	0.8953	0.8953	0.8953	0.8953
BSOIL273-18	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Smittia	Smittia_paranudipennis	1	0.9702999999999999	0.9411	0.9411	0.9411	0.8899	0.6596000000000001
GBCOU531-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	Callidiini	unk	unk	1	1	1	1	1	0.9422	0.9422
GCOL3822-16	Insecta	Coleoptera	Tenebrionidae	Tenebrioninae	unk	unk	unk	1	1	0.5242	0.5242	0.4406	0.4406	0.4406
GBCOU536-13	Insecta	Coleoptera	Cerambycidae	Cerambycinae	Callidiini	unk	unk	1	1	1	1	1	0.5152	0.5152
FBCOO746-13	Insecta	Coleoptera	Cerambycidae	Spondylidinae	Asemini	unk	unk	1	1	1	1	1	0.627	0.627
GBCOU1033-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	unk	unk	1	1	1	1	1	0.5217	0.5217
GBCOU2234-13	Insecta	Coleoptera	Cerambycidae	Lepturinae	Lepturini	unk	unk	1	1	1	1	1	0.5	0.5
GBCOU2367-13	Insecta	Coleoptera	Kateretidae	dummy_Kateretidae	dummy_Kateretidae	unk	unk	1	1	0.6794999999999999	0.6794999999999999	0.6794999999999999	0.6794999999999999	0.6794999999999999
FBCOJ059-12	Insecta	Coleoptera	Nitidulidae	Epuraeinae	dummy_Epuraeinae	Epuraea	Epuraea_deubeli	1	1	1	1	1	1	0.9958
GCOL6778-16	Insecta	Coleoptera	Nitidulidae	Nitidulinae	dummy_Nitidulinae	Nitidula	unk	1	1	1	1	1	0.9987	0.9987
FBCOG1056-12	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	unk	unk	1	1	1	1	1	0.9661	0.9661
GBCOD596-13	Insecta	Coleoptera	Nitidulidae	Meligethinae	dummy_Meligethinae	unk	unk	1	1	1	1	1	0.9034	0.9034
GBCOB152-12	Insecta	Coleoptera	Melandryidae	Melandryinae	unk	unk	unk	1	1	1	1	0.7162999999999999	0.7162999999999999	0.7162999999999999
FBCOK007-13	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.7552	0.7552	0.7552	0.7552	0.7552
CSP042-09	Insecta	Coleoptera	Dermestidae	Megatominae	unk	unk	unk	1	1	1	0.9606	0.8774000000000001	0.8774000000000001	0.8774000000000001
GBCOE702-13	Insecta	Coleoptera	Ptinidae	unk	unk	unk	unk	1	1	1	0.7959999999999999	0.7959999999999999	0.7959999999999999	0.7959999999999999
GBCOD859-13	Insecta	Coleoptera	Ptinidae	Eucradinae	Hedobiini	Ptinomorphus	Ptinomorphus_imperialis	1	1	1	0.994	0.994	0.994	0.994
FBCOO110-13	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobiini	Ernobius	unk	1	1	1	1	1	1	0.9711
FBCOA905-10	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobiini	Ernobius	unk	1	1	1	1	1	1	0.9077000000000001
TBGMI030-21	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.731	0.731	0.731	0.731	0.731
TBGMI032-21	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5428000000000001	0.5428000000000001	0.5428000000000001	0.5428000000000001	0.5428000000000001
TBGMI055-21	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.5606000000000001	0.5606000000000001	0.5606000000000001	0.5606000000000001	0.5606000000000001
TBGMI008-21	Insecta	Coleoptera	Scarabaeidae	unk	unk	unk	unk	1	1	0.5269	0.3767	0.3767	0.3767	0.3767
TBGMI043-21	Insecta	Coleoptera	Scarabaeidae	unk	unk	unk	unk	1	1	0.8768000000000001	0.48980000000000007	0.48980000000000007	0.48980000000000007	0.48980000000000007
GCOL13020-16	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Cis	unk	1	1	1	1	1	1	1
GBCOG603-13	Insecta	Coleoptera	Ciidae	Ciinae	dummy_Ciinae	Cis	Cis_micans	1	1	1	1	1	1	0.9997
FBCOO805-13	Insecta	Coleoptera	Erotylidae	unk	unk	unk	unk	1	1	0.7378	0.39530000000000004	0.39530000000000004	0.39530000000000004	0.39530000000000004
GCOL13261-16	Insecta	Coleoptera	Erotylidae	Erotylinae	Dacnini	Dacne	Dacne_bipustulata	1	1	1	1	0.6305	0.6305	0.6305
GBCOU2282-13	Insecta	Coleoptera	Carabidae	unk	unk	unk	unk	1	1	1	0.544	0.544	0.544	0.544
GBCOU1795-13	Insecta	Coleoptera	Carabidae	Carabinae	unk	unk	unk	1	1	1	0.8320000000000001	0.8320000000000001	0.8320000000000001	0.8320000000000001
GCOL017-16	Insecta	Coleoptera	Carabidae	Cicindelinae	Cicindelini	Cicindela	unk	1	1	1	0.8936000000000001	0.8936000000000001	0.8936000000000001	0.8936000000000001
FBCOG1515-12	Insecta	Coleoptera	Carabidae	unk	unk	unk	unk	1	1	1	0.5	0.5	0.5	0.5
FBCOG1466-12	Insecta	Coleoptera	Carabidae	Harpalinae	Platynini	unk	unk	1	1	1	1	0.894	0.894	0.894
EUCAR861-11	Insecta	Coleoptera	Carabidae	Harpalinae	Zabrini	Amara	unk	1	1	1	1	0.5037	0.5037	0.5037
FBCOD141-11	Insecta	Coleoptera	Carabidae	Harpalinae	Zabrini	Amara	unk	1	1	1	1	0.997	0.997	0.997
GBMIX893-14	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	unk	1	1	1	1	0.8567000000000001	0.8567000000000001	0.8567000000000001
GBMIX894-14	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	unk	1	1	1	1	0.8567000000000001	0.8567000000000001	0.8567000000000001
GCOL2204-16	Insecta	Coleoptera	Carabidae	Harpalinae	Pterostichini	unk	unk	1	1	1	1	0.8712000000000001	0.8712000000000001	0.8712000000000001
GBCOU3748-13	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	unk	1	1	1	1	0.7457	0.7457	0.7457
GCOL2225-16	Insecta	Coleoptera	Carabidae	Harpalinae	Sphodrini	unk	unk	1	1	1	1	0.7383	0.7383	0.7383
FBCOH180-12	Insecta	Coleoptera	Carabidae	Harpalinae	unk	unk	unk	1	1	1	1	0.8440000000000001	0.8440000000000001	0.8440000000000001
GCOL7366-16	Insecta	Coleoptera	Carabidae	Trechinae	Bembidiini	Asaphidion	unk	1	1	1	1	1	0.9992	0.9992
FBCOD213-11	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	dummy_Haliplidae	unk	unk	1	1	0.6436000000000001	0.6436000000000001	0.6436000000000001	0.6436000000000001	0.6436000000000001
FBAQU859-10	Insecta	Coleoptera	Dytiscidae	Agabinae	Agabini	Agabus	unk	1	1	1	1	1	0.9988	0.9988
FBCOP077-13	Insecta	Coleoptera	Dytiscidae	Hydroporinae	Bidessini	unk	unk	1	1	1	1	0.8539000000000001	0.8539000000000001	0.8539000000000001
ZSMDB080-16	Insecta	Coleoptera	Dytiscidae	Colymbetinae	Colymbetini	unk	unk	1	1	1	0.9993	0.9993	0.9993	0.9993
FBCOH104-12	Insecta	Coleoptera	Dytiscidae	unk	unk	unk	unk	1	1	1	0.8397000000000001	0.8397000000000001	0.8397000000000001	0.8397000000000001
FBCOK856-13	Insecta	Coleoptera	Haliplidae	dummy_Haliplidae	dummy_Haliplidae	unk	unk	1	1	0.48630000000000007	0.48630000000000007	0.48630000000000007	0.48630000000000007	0.48630000000000007
FBCOD1087-11	Insecta	Coleoptera	Carabidae	Nebriinae	Nebriini	unk	unk	1	1	1	1	0.8105	0.8105	0.8105
FBCOP613-13	Insecta	Coleoptera	Eucinetidae	dummy_Eucinetidae	dummy_Eucinetidae	unk	unk	1	1	0.9997	0.9997	0.9997	0.9997	0.9997
GCOL13398-16	Insecta	Coleoptera	Buprestidae	unk	unk	unk	unk	1	1	1	0.7283	0.7283	0.7283	0.7283
GBCOU1313-13	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	unk	unk	1	1	1	1	0.7533	0.7533	0.7533
GCOL863-16	Insecta	Coleoptera	Hydrophilidae	Hydrophilinae	unk	unk	unk	1	1	1	0.8598000000000001	0.491	0.491	0.491
FBCOB771-10	Insecta	Coleoptera	Scarabaeidae	Cetoniinae	unk	unk	unk	1	1	1	0.5667000000000001	0.5667000000000001	0.5667000000000001	0.5667000000000001
GCOL7825-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	unk	unk	1	1	1	1	1	0.5	0.5
FBCOG1087-12	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Teuchestes	Teuchestes_fossor	1	1	1	1	1	0.9997	0.9997
FBCOP493-13	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Nimbus	Nimbus_contaminatus	1	1	1	1	1	0.9798	0.9798
FBCOB476-10	Insecta	Coleoptera	Buprestidae	unk	unk	unk	unk	1	1	1	0.5386000000000001	0.5386000000000001	0.5386000000000001	0.5386000000000001
GCOL4567-16	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	unk	unk	1	1	1	1	0.8078000000000001	0.8078000000000001	0.8078000000000001
FBCOC073-10	Insecta	Coleoptera	Buprestidae	Buprestinae	Buprestini	Buprestis	unk	1	1	1	1	0.9998	0.9998	0.9998
GCOL3465-16	Insecta	Coleoptera	Buprestidae	Buprestinae	unk	unk	unk	1	1	1	0.9814999999999999	0.9273	0.9273	0.9273
GBCOU534-13	Insecta	Coleoptera	Buprestidae	Chrysochroinae	unk	unk	unk	1	1	1	0.5723	0.5723	0.5723	0.5723
FBCON016-13	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	unk	unk	1	1	1	1	1	0.9587000000000001	0.9587000000000001
GCOL12647-16	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	unk	unk	1	1	1	1	1	0.7918999999999999	0.7918999999999999
FBCOG870-12	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	Choleva	unk	1	1	1	1	1	0.9996	0.9996
GCOL13198-16	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	unk	unk	1	1	1	1	0.9999	0.47980000000000006	0.47980000000000006
GCOL9380-16	Insecta	Coleoptera	Leiodidae	Cholevinae	Cholevini	unk	unk	1	1	1	1	1	0.8760000000000001	0.8760000000000001
FBCOF506-12	Insecta	Coleoptera	Leiodidae	Cholevinae	unk	unk	unk	1	1	1	0.9641	0.7839999999999999	0.7839999999999999	0.7839999999999999
GCOL12166-16	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	0.7069	0.5987	0.5987	0.5987
GCOL3901-16	Insecta	Coleoptera	Silphidae	Silphinae	dummy_Silphinae	Aclypea	Aclypea_opaca	1	1	1	1	1	0.553	0.553
FBCOO038-13	Insecta	Coleoptera	Silphidae	Silphinae	dummy_Silphinae	Thanatophilus	unk	1	1	1	1	1	0.5127	0.5127
GCOL4265-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleocharini	Aleochara	unk	1	1	1	1	0.6687	0.6687	0.6687
GBCOG641-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Aleocharini	Aleochara	unk	1	1	1	1	0.6687	0.6687	0.6687
GCOL12384-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	unk	1	1	1	1	1	0.8196000000000001	0.8196000000000001
FBCOI819-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	Dinarda	Dinarda_dentata	1	1	1	1	1	0.9515	0.9515
FBCOC929-10	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Oxypodini	unk	unk	1	1	1	1	1	0.8048000000000001	0.8048000000000001
GBCOF493-13	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	unk	unk	1	1	1	1	0.5503	0.5503	0.5503
FBCOG1034-12	Insecta	Coleoptera	Staphylinidae	Aleocharinae	Athetini	Atheta	Atheta_nigripes	1	1	1	1	1	1	0.8376000000000001
GCOL9030-16	Insecta	Coleoptera	Staphylinidae	Pselaphinae	unk	unk	unk	1	1	1	1	0.9094	0.9094	0.9094
FBCOI476-12	Insecta	Coleoptera	Staphylinidae	Pselaphinae	Pselaphini	Pselaphus	Pselaphus_heisei	1	1	1	1	0.9997	0.9997	0.9997
GCOL2087-16	Insecta	Coleoptera	Staphylinidae	Steninae	dummy_Steninae	Stenus	unk	1	1	1	1	1	1	1
FBCOA679-10	Insecta	Coleoptera	Staphylinidae	Micropeplinae	dummy_Micropeplinae	Arrhenopeplus	Arrhenopeplus_tesserula	1	1	1	0.8886000000000001	0.8886000000000001	0.8886000000000001	0.8886000000000001
GCOL11022-16	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	Astenus	unk	1	1	1	1	1	0.9994	0.9994
FBCOA872-10	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	unk	unk	1	1	1	1	1	0.6929	0.6929
FBCOJ837-13	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	unk	unk	1	1	1	1	1	0.8043	0.8043
FBCOF306-12	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	Rugilus	unk	1	1	1	1	1	0.6298	0.6298
GCOL9043-16	Insecta	Coleoptera	Staphylinidae	Paederinae	Lathrobiini	Lathrobium	unk	1	1	1	1	1	0.8857	0.8857
FBCOA375-10	Insecta	Coleoptera	Staphylinidae	Paederinae	Paederini	unk	unk	1	1	1	1	0.6642999999999999	0.6642999999999999	0.6642999999999999
GCOL8474-16	Insecta	Coleoptera	Staphylinidae	Mycetoporinae	dummy_Mycetoporinae	unk	unk	1	1	1	1	1	0.9	0.9
GCOL4992-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Blediini	Bledius	Bledius_gallicus	1	1	1	1	1	1	0.6107
FBCON651-13	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Blediini	Bledius	unk	1	1	1	1	1	1	0.7611
GCOL7591-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	unk	1	1	1	1	0.9662	0.6726	0.6726
GCOL2979-16	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	unk	1	1	1	1	0.9776	0.8204	0.8204
FBCOB881-10	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	unk	1	1	1	1	1	0.4571	0.4571
GBCOL925-12	Insecta	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	unk	unk	1	1	1	1	1	0.5262	0.5262
FBCOP088-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Philonthus	unk	1	1	1	1	1	1	0.5678000000000001
FBCOE592-12	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Quedius	unk	1	1	1	1	1	0.5053	0.496
GBCOU3150-13	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Bisnius	unk	1	1	1	1	1	0.7736000000000001	0.7736000000000001
GCOL2048-16	Insecta	Coleoptera	Staphylinidae	Staphylininae	Staphylinini	Quedius	unk	1	1	1	1	1	1	0.7562
FBCOB447-10	Insecta	Coleoptera	Staphylinidae	Staphylininae	Xantholinini	unk	unk	1	1	1	1	0.9906	0.9906	0.9906
FBCON723-13	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omaliini	unk	unk	1	1	1	1	1	0.8411000000000001	0.8411000000000001
FBCOQ068-13	Insecta	Coleoptera	Ptinidae	unk	unk	unk	unk	1	1	1	0.713	0.713	0.713	0.713
GCOL2873-16	Insecta	Coleoptera	Staphylinidae	Omaliinae	Omaliini	unk	unk	1	1	1	1	1	0.6952999999999999	0.6952999999999999
GCOL7218-16	Insecta	Coleoptera	Staphylinidae	Tachyporinae	unk	unk	unk	1	1	1	0.9899	0.5539000000000001	0.5539000000000001	0.5539000000000001
GCOL10538-16	Insecta	Coleoptera	Staphylinidae	Tachyporinae	Tachyporini	unk	unk	1	1	0.9733999999999999	0.9733999999999999	0.9733999999999999	0.7333	0.7333
GCOL8259-16	Insecta	Coleoptera	unk	unk	unk	unk	unk	1	1	0.6689999999999999	0.6689999999999999	0.6689999999999999	0.6689999999999999	0.6689999999999999
GCOL6128-16	Insecta	Coleoptera	Melyridae	Malachiinae	Malachiini	unk	unk	1	1	1	0.8164	0.8164	0.8164	0.8164
FBNE006-11	Insecta	Neuroptera	unk	unk	unk	unk	unk	1	1	0.9009	0.9009	0.9009	0.9009	0.9009
FBNE153-13	Insecta	Neuroptera	unk	unk	unk	unk	unk	1	1	0.5	0.5	0.5	0.5	0.5
FBNE124-13	Insecta	Neuroptera	unk	unk	unk	unk	unk	1	1	0.9327000000000001	0.9327000000000001	0.9327000000000001	0.9327000000000001	0.9327000000000001
FBNE201-13	Insecta	Neuroptera	Hemerobiidae	unk	unk	unk	unk	1	1	0.9984	0.9984	0.9984	0.9984	0.9984
GBMWU016-15	Insecta	Neuroptera	unk	unk	unk	unk	unk	1	1	0.7411	0.7411	0.7411	0.7411	0.7411
FBNE233-13	Insecta	Neuroptera	unk	unk	unk	unk	unk	1	1	0.5497000000000001	0.5497000000000001	0.5497000000000001	0.5497000000000001	0.5497000000000001
FBNE151-13	Insecta	Neuroptera	Chrysopidae	Chrysopinae	unk	unk	unk	1	1	0.8629000000000001	0.8629000000000001	0.8629000000000001	0.8629000000000001	0.8629000000000001
FBNE282-13	Insecta	Neuroptera	Coniopterygidae	Coniopteryginae	unk	unk	unk	1	1	0.982	0.982	0.982	0.982	0.982
GCRU401-18	Insecta	unk	unk	unk	unk	unk	unk	1	0.8293	0.8293	0.8293	0.8293	0.8293	0.8293
GCRU364-18	Insecta	Ephemeroptera	Baetidae	Baetinae	dummy_Baetinae	unk	unk	1	1	0.981	0.981	0.981	0.9046000000000001	0.9046000000000001
GBODO043-18	Insecta	Odonata	Aeshnidae	Aeshninae	dummy_Aeshninae	Aeshna	unk	1	1	0.9996	0.9996	0.9996	0.9996	0.9996
GBEPT915-14	Insecta	Odonata	unk	unk	unk	unk	unk	1	0.9911	0.6352	0.6352	0.6352	0.6352	0.6352
GBORT991-15	Insecta	Orthoptera	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus_caerulans	1	0.5511	0.5511	0.5511	0.5511	0.5511	0.5511
FBORT100-09	Insecta	unk	unk	unk	unk	unk	unk	1	0.6727	0.6727	0.6727	0.6727	0.6727	0.6727
FBORT328-10	Insecta	unk	unk	unk	unk	unk	unk	1	0.6239	0.6239	0.6239	0.6239	0.6239	0.6239
TBGMI063-21	Insecta	unk	unk	unk	unk	unk	unk	1	0.8225	0.8225	0.8225	0.8225	0.8225	0.8225
EUBUG900-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	Gonianotini	unk	unk	1	1	1	1	0.9991	0.9991	0.9991
FBHET301-12	Insecta	Hemiptera	Rhopalidae	Rhopalinae	unk	unk	unk	1	1	0.5734	0.5734	0.5734	0.5734	0.5734
EUBUG1189-12	Insecta	Trichoptera	unk	unk	unk	unk	unk	1	0.9888	0.9888	0.9888	0.9888	0.9888	0.9888
FBHET234-11	Insecta	Hemiptera	Miridae	Phylinae	unk	unk	unk	1	1	1	1	0.6732999999999999	0.6732999999999999	0.6732999999999999
FBHET614-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Adelphocoris	unk	1	1	1	1	1	0.8977	0.8977
FBHET190-11	Insecta	Hemiptera	Miridae	Mirinae	Mirini	unk	unk	1	1	1	1	1	0.7284999999999999	0.7284999999999999
FBHET518-12	Insecta	Hemiptera	Miridae	Orthotylinae	Orthotylini	Orthotylus	unk	1	1	1	1	1	0.997	0.997
EUBUG524-11	Insecta	Hemiptera	Reduviidae	Emesinae	Ploiariolini	Empicoris	unk	1	1	1	0.9997	0.9997	0.9997	0.9997
BCEAB076-16	Insecta	Hemiptera	Corixidae	Corixinae	Corixini	unk	unk	1	1	1	1	1	0.8311000000000001	0.8311000000000001
BCEAB527-17	Insecta	Hemiptera	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
GBMYR067-13	Arachnida	unk	unk	unk	unk	unk	unk	0.8998	0.5212	0.5212	0.5212	0.5212	0.5212	0.5212
FBHET699-12	Insecta	Hemiptera	Tingidae	Tinginae	Tingini	unk	unk	1	1	1	1	1	0.7458	0.7458
GMGMF1576-14	Insecta	Diptera	Heleomyzidae	Heleomyzinae	unk	unk	unk	1	1	1	0.7940999999999999	0.7940999999999999	0.7940999999999999	0.7940999999999999
