ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	order	Prob_order	family	Prob_family	genus	Prob_genus	species	Prob_species
UDB011425	Fungi	1.0	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.88	Agaricales_fam_Incertae_sedis_Lepista	0.11	Lepista	0.11	Lepista_densifolia	0.11
AB080490	Fungi	1.0	Ascomycota	0.87	Leotiomycetes	0.34	Helotiales	0.33	Discinellaceae	0.06	Pseudopezicula	0.06	Pseudopezicula_tracheiphila	0.06
AY870865	Fungi	1.0	Ascomycota	0.92	Dothideomycetes	0.31	Mycosphaerellales	0.11	Teratosphaeriaceae	0.09	Apenidiella	0.05	Apenidiella_strumelloidea	0.05
MH863428	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Botryosphaeriales	1.0	Botryosphaeriaceae	1.0	Cophinforma	0.96	Cophinforma_atrovirens	0.96
KT161983	Fungi	1.0	Ascomycota	0.92	Eurotiomycetes	0.19	Arachnomycetales	0.09	Arachnomycetaceae	0.09	Arachnomyces	0.09	Arachnomyces_pilosus	0.09
KC139085	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	0.94	Agaricales	0.92	Agaricales_fam_Incertae_sedis_Ripartites	0.09	Ripartites	0.09	Ripartites_tricholoma	0.09
DQ303006	Fungi	1.0	Ascomycota	0.98	Dothideomycetes	0.82	Mycosphaerellales	0.73	Teratosphaeriaceae	0.47	Pseudoteratosphaeria	0.34	Pseudoteratosphaeria_ohnowa	0.34
EU598204	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Physalacriaceae	1.0	Mucidula	1.0	Mucidula_mucida	1.0
KU866656	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Trichocomaceae	0.74	Talaromyces	0.74	Talaromyces_marneffei	0.63
UDB015311	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Agaricales_fam_Incertae_sedis_Lepista	0.81	Lepista	0.81	Lepista_irina	0.81
MK585003	Fungi	1.0	Ascomycota	1.0	Leotiomycetes	0.98	Helotiales	0.98	Helotiales_fam_Incertae_sedis_Rhexocercosporidium	0.93	Rhexocercosporidium	0.93	Rhexocercosporidium_panacis	0.93
DQ303008	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Mycosphaerellales	0.95	Teratosphaeriaceae	0.85	Penidiella	0.52	Penidiella_columbiana	0.52
UDB015313	Fungi	1.0	Basidiomycota	0.67	Agaricomycetes	0.63	Agaricales	0.25	Psathyrellaceae	0.02	Psathyrella	0.02	Psathyrella_fatua	0.02
MW042228	Fungi	1.0	Mortierellomycota	1.0	Mortierellomycetes	1.0	Mortierellales	1.0	Mortierellaceae	1.0	Linnemannia	1.0	Linnemannia_nimbosa	1.0
MK585004	Fungi	1.0	Ascomycota	0.66	Eurotiomycetes	0.08	Chaetothyriales	0.07	Herpotrichiellaceae	0.07	Phialophora	0.05	Phialophora_foetens	0.05
KJ609500	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Agaricaceae	1.0	Agaricus	1.0	Agaricus_daliensis	0.73
AY077469	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Boletales	1.0	Boletaceae	0.54	Boletus	0.54	Boletus_paluster	0.54
AY084009	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Cryphonectriaceae	1.0	Celoporthe	0.84	Celoporthe_eucalypti	0.84
MG828903	Fungi	1.0	Ascomycota	0.99	Dothideomycetes	0.98	Dothideomycetes_ord_Incertae_sedis_Monodictys	0.48	Dothideomycetes_fam_Incertae_sedis_Monodictys	0.48	Monodictys	0.48	Monodictys_putredinis	0.48
MG828904	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Phaeosphaeriaceae	0.93	Phaeosphaeria	0.93	Phaeosphaeria_graminis	0.93
KC572035	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Polyporales	0.81	Polyporaceae	0.54	Dichomitus	0.14	Dichomitus_squalens	0.14
MG828905	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Lentitheciaceae	1.0	Keissleriella	1.0	Keissleriella_rosacearum	1.0
OK339612	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Trichocomaceae	1.0	Talaromyces	1.0	Talaromyces_minioluteus	1.0
MG873484	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Cytosporaceae	1.0	Cytospora	1.0	Cytospora_rhizophorae	1.0
MH221063	Fungi	1.0	Ascomycota	0.78	Orbiliomycetes	0.23	Orbiliales	0.23	Orbiliaceae	0.23	Orbilia	0.17	Orbilia_sinensis	0.04
KY661618	Fungi	1.0	Ascomycota	0.58	Eurotiomycetes	0.04	Chaetothyriales	0.03	Herpotrichiellaceae	0.02	Brycekendrickomyces	0.0	Brycekendrickomyces_acaciae	0.0
MG828908	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Lophiostomataceae	1.0	Lophiostoma	1.0	Lophiostoma_multiseptatum	1.0
KF932958	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	0.99	Penicillium	0.69	Penicillium_yugoslavicum	0.18
KM269196	Fungi	1.0	Basidiomycota	0.9	Agaricomycetes	0.76	Agaricales	0.36	Strophariaceae	0.12	Stropharia	0.12	Stropharia_rugosoannulata	0.12
KX964410	Fungi	1.0	Basidiomycota	0.95	Agaricomycetes	0.92	Agaricales	0.84	Physalacriaceae	0.29	Desarmillaria	0.14	Desarmillaria_ectypa	0.14
MG828909	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Pleomassariaceae	0.44	Prosthemium	0.42	Prosthemium_stellare	0.39
MW364284	Fungi	1.0	Ascomycota	0.99	Dothideomycetes	0.98	Dothideales	0.89	Saccotheciaceae	0.86	Selenophoma	0.43	Selenophoma_linicola	0.38
KX964411	Fungi	1.0	Basidiomycota	0.94	Agaricomycetes	0.92	Agaricales	0.86	Cortinariaceae	0.19	Calonarius	0.19	Calonarius_piceae	0.19
MK732525	Fungi	1.0	Basidiomycota	0.79	Agaricomycetes	0.6	Agaricales	0.23	Omphalotaceae	0.12	Marasmiellus	0.07	Marasmiellus_candidus	0.07
AY344065	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Debaryomycetaceae	1.0	Kurtzmaniella	1.0	Kurtzmaniella_fragi	1.0
MK487735	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Muyocopronales	1.0	Muyocopronaceae	1.0	Muyocopron	1.0	Muyocopron_geniculatum	0.68
OK339619	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Trichocomaceae	1.0	Talaromyces	1.0	Talaromyces_minioluteus	0.99
MK487736	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Muyocopronales	1.0	Muyocopronaceae	1.0	Muyocopron	1.0	Muyocopron_geniculatum	0.78
AF190007	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Filobasidiales	1.0	Filobasidiaceae	1.0	Filobasidium	1.0	Filobasidium_chernovii	1.0
JN392173	Fungi	1.0	Ascomycota	0.84	Pezizomycetes	0.18	Pezizales	0.18	Pyronemataceae	0.16	Tricharina	0.08	Tricharina_groenlandica	0.04
MK487737	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Muyocopronales	1.0	Muyocopronaceae	1.0	Muyocopron	1.0	Muyocopron_geniculatum	1.0
MG825895	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Psathyrellaceae	0.98	Psathyrella	0.94	Psathyrella_oboensis	0.38
KF732632	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	0.99	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
UDB017963	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Strophariaceae	0.95	Hypholoma	0.58	Hypholoma_lateritium	0.58
MK487738	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Muyocopronales	1.0	Muyocopronaceae	1.0	Muyocopron	1.0	Muyocopron_coloratum	0.44
KX964418	Fungi	1.0	Basidiomycota	0.95	Agaricomycetes	0.94	Agaricales	0.87	Cortinariaceae	0.26	Calonarius	0.26	Calonarius_piceae	0.26
KF732634	Fungi	1.0	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.97	Cortinariaceae	0.51	Calonarius	0.51	Calonarius_piceae	0.51
JX536127	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Omphalotaceae	1.0	Gymnopus	1.0	Gymnopus_junquilleus	1.0
KX753671	Fungi	1.0	Basidiomycota	0.88	Agaricomycetes	0.74	Geastrales	0.27	Geastraceae	0.27	Geastrum	0.24	Geastrum_argentinum	0.24
KY440363	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Russulales	1.0	Russulaceae	1.0	Lactarius	1.0	Lactarius_ciliatus	0.99
ON118388	Fungi	1.0	Basidiomycota	0.55	Agaricomycetes	0.39	Russulales	0.16	Xenasmataceae	0.09	Xenasmatella	0.09	Xenasmatella_ailaoshanensis	0.07
KT290265	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Glomerellales	1.0	Glomerellaceae	1.0	Colletotrichum	1.0	Colletotrichum_fusiforme	1.0
JQ435790	Fungi	1.0	Ascomycota	1.0	Leotiomycetes	1.0	Helotiales	1.0	Tricladiaceae	1.0	Mycofalcella	1.0	Mycofalcella_iqbalii	1.0
HM056220	Fungi	1.0	Ascomycota	0.92	Pezizomycetes	0.82	Pezizales	0.82	Pezizaceae	0.82	Chromelosporium	0.8	Chromelosporium_macrospermum	0.8
KY752815	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	0.91	Cladosporiales	0.83	Cladosporiaceae	0.83	Toxicocladosporium	0.78	Toxicocladosporium_irritans	0.29
KT290266	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Glomerellales	1.0	Glomerellaceae	1.0	Colletotrichum	1.0	Colletotrichum_fusiforme	0.68
KM216393	Fungi	1.0	Ascomycota	1.0	Leotiomycetes	1.0	Helotiales	1.0	Helotiaceae	1.0	Gremmenia	1.0	Gremmenia_infestans	1.0
KY861477	Fungi	1.0	Basidiomycota	0.55	Agaricomycetes	0.32	Agaricales	0.17	Typhulaceae	0.07	Typhula	0.07	Typhula_sclerotioides	0.07
HM056223	Fungi	1.0	Ascomycota	0.86	Pezizomycetes	0.72	Pezizales	0.72	Pezizaceae	0.72	Chromelosporium	0.67	Chromelosporium_macrospermum	0.67
JQ435794	Fungi	1.0	Ascomycota	0.95	Leotiomycetes	0.69	Helotiales	0.69	Tricladiaceae	0.69	Mycofalcella	0.69	Mycofalcella_iqbalii	0.69
AB369268	Fungi	1.0	Ascomycota	0.98	Dothideomycetes	0.97	Pleosporales	0.97	Lophiostomataceae	0.89	Lophiostoma	0.89	Lophiostoma_multiseptatum	0.89
EF626961	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	0.99	Eurotiales	0.99	Aspergillaceae	0.92	Penicillium	0.73	Penicillium_sanguifluum	0.26
UDB039776	Fungi	1.0	Basidiomycota	0.97	Agaricomycetes	0.95	Gloeophyllales	0.1	Gloeophyllaceae	0.1	Chaetodermella	0.06	Chaetodermella_luna	0.06
FM206432	Fungi	1.0	Ascomycota	0.89	Pezizomycetes	0.64	Pezizales	0.64	Pyronemataceae	0.61	Tricharina	0.54	Tricharina_hiemalis	0.34
KC503964	Fungi	1.0	Basidiomycota	0.38	Agaricomycetes	0.21	Agaricales	0.13	Physalacriaceae	0.05	Strobilurus	0.05	Strobilurus_stephanocystis	0.05
KX372292	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Myriangiales	1.0	Elsinoaceae	1.0	Elsinoe	1.0	Elsinoe_ichnocarpi	0.3
JQ279551	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Hymenochaetales	1.0	Hymenochaetaceae	1.0	Hymenochaete	1.0	Hymenochaete_nanospora	0.51
MN275689	Fungi	1.0	Basidiomycota	0.67	Agaricomycetes	0.57	Hymenochaetales	0.15	Hymenochaetaceae	0.15	Phellinus	0.14	Phellinus_overholtsii	0.07
MF588965	Fungi	1.0	Basidiomycota	0.74	Agaricomycetes	0.6	Russulales	0.08	Russulales_fam_Incertae_sedis_Dichopleuropus	0.04	Dichopleuropus	0.04	Dichopleuropus_spathulatus	0.04
KC880148	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Cytosporaceae	1.0	Cytospora	1.0	Cytospora_ailanthicola	0.96
JQ279554	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Hymenochaetales	1.0	Hymenochaetaceae	1.0	Hymenochaete	1.0	Hymenochaete_microcycla	0.5
MH971220	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Botryosphaeriales	1.0	Phyllostictaceae	1.0	Phyllosticta	0.99	Phyllosticta_citriasiatica	0.47
KU128711	Fungi	1.0	Ascomycota	0.97	Saccharomycetes	0.96	Saccharomycetales	0.96	Trichomonascaceae	0.95	Wickerhamiella	0.95	Wickerhamiella_spandovensis	0.95
JQ279555	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Hymenochaetales	1.0	Hymenochaetaceae	1.0	Hymenochaete	1.0	Hymenochaete_microcycla	0.86
UDB002241	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Cortinariaceae	0.97	Calonarius	0.97	Calonarius_piceae	0.97
HQ846992	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Psathyrellaceae	1.0	Coprinellus	0.97	Coprinellus_eurysporus	0.97
MG986490	Fungi	1.0	Ascomycota	0.67	Sordariomycetes	0.29	Hypocreales	0.05	Hypocreaceae	0.02	Trichoderma	0.01	Trichoderma_calamagrostidis	0.01
KF291051	Fungi	1.0	Basidiomycota	0.8	Agaricomycetes	0.77	Agaricales	0.7	Tricholomataceae	0.15	Tricholoma	0.15	Tricholoma_olivaceotinctum	0.15
AJ319078	Fungi	1.0	Ascomycota	1.0	Leotiomycetes	1.0	Helotiales	1.0	Discinellaceae	1.0	Pezoloma	1.0	Pezoloma_ericae	1.0
KU128713	Fungi	1.0	Ascomycota	0.47	Saccharomycetes	0.35	Saccharomycetales	0.35	Trichomonascaceae	0.22	Wickerhamiella	0.13	Wickerhamiella_hasegawae	0.11
KC017358	Fungi	1.0	Basidiomycota	0.97	Agaricomycetes	0.95	Agaricales	0.92	Cortinariaceae	0.57	Calonarius	0.57	Calonarius_piceae	0.57
KF303665	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Penicillium	0.98	Penicillium_marthae-christenseniae	0.97
KU128714	Fungi	1.0	Ascomycota	0.96	Saccharomycetes	0.96	Saccharomycetales	0.96	Debaryomycetaceae	0.43	Scheffersomyces	0.24	Scheffersomyces_amazonensis	0.19
MT876575	Fungi	1.0	Ascomycota	0.99	Sordariomycetes	0.84	Sporidesmiales	0.18	Sporidesmiaceae	0.18	Sporidesmium	0.18	Sporidesmium_lignicola	0.18
EU913713	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Ophiostomatales	1.0	Ophiostomataceae	1.0	Ophiostoma	0.5	Ophiostoma_neglectum	0.5
MH971224	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	0.98	Amphisphaeriales	0.68	Sporocadaceae	0.41	Seiridium	0.2	Seiridium_papillatum	0.2
KU128715	Fungi	1.0	Ascomycota	0.53	Pezizomycotina_cls_Incertae_sedis_Paraphaeoisaria	0.06	Pezizomycotina_ord_Incertae_sedis_Paraphaeoisaria	0.06	Pezizomycotina_fam_Incertae_sedis_Paraphaeoisaria	0.06	Paraphaeoisaria	0.06	Paraphaeoisaria_alabamensis	0.06
OK335279	Fungi	1.0	Ascomycota	0.88	Eurotiomycetes	0.38	Chaetothyriales	0.32	Herpotrichiellaceae	0.32	Exophiala	0.29	Exophiala_salmonis	0.29
MH971225	Fungi	1.0	Ascomycota	0.98	Sordariomycetes	0.98	Xylariales	0.44	Xylariaceae	0.24	Pidoplitchkoviella	0.23	Pidoplitchkoviella_terricola	0.23
KU128716	Fungi	1.0	Ascomycota	0.93	Saccharomycetes	0.91	Saccharomycetales	0.91	Trichomonascaceae	0.9	Starmerella	0.9	Starmerella_riodocensis	0.22
MT229829	Fungi	1.0	Ascomycota	0.76	Pezizomycotina_cls_Incertae_sedis_Paraphaeoisaria	0.03	Pezizomycotina_ord_Incertae_sedis_Paraphaeoisaria	0.03	Pezizomycotina_fam_Incertae_sedis_Paraphaeoisaria	0.03	Paraphaeoisaria	0.03	Paraphaeoisaria_alabamensis	0.03
AF491576	Fungi	1.0	Ascomycota	0.97	Pezizomycetes	0.95	Pezizales	0.95	Pezizaceae	0.94	Peziza	0.92	Peziza_echinospora	0.92
KF303668	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Penicillium	1.0	Penicillium_marthae-christenseniae	1.0
KF291057	Fungi	1.0	Basidiomycota	0.99	Agaricomycetes	0.97	Agaricales	0.81	Agaricales_fam_Incertae_sedis_Omphalina	0.27	Omphalina	0.27	Omphalina_pyxidata	0.27
KU128718	Fungi	1.0	Ascomycota	0.77	Saccharomycetes	0.57	Saccharomycetales	0.57	Trichomonascaceae	0.38	Starmerella	0.36	Starmerella_stellata	0.17
AB220062	Fungi	1.0	Ascomycota	0.86	Leotiomycetes	0.86	Helotiales	0.86	Sclerotiniaceae	0.86	Monilinia	0.86	Monilinia_ssiori	0.86
KU128719	Fungi	1.0	Ascomycota	0.63	Saccharomycetes	0.47	Saccharomycetales	0.47	Trichomonascaceae	0.29	Starmerella	0.28	Starmerella_sirachaensis	0.12
KR011352	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Amphisphaeriales	0.95	Apiosporaceae	0.9	Apiospora	0.9	Apiospora_pseudospegazzinii	0.9
OK159874	Fungi	1.0	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.92	Agaricales_fam_Incertae_sedis_Lepista	0.31	Lepista	0.31	Lepista_densifolia	0.31
OK159875	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	0.99	Cortinariaceae	0.67	Calonarius	0.67	Calonarius_piceae	0.67
KC253960	Fungi	1.0	Ascomycota	1.0	Eurotiomycetes	1.0	Eurotiales	1.0	Aspergillaceae	1.0	Aspergillus	1.0	Aspergillus_flavus	1.0
OK159876	Fungi	1.0	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.97	Cortinariaceae	0.63	Calonarius	0.63	Calonarius_piceae	0.63
AF282076	Fungi	1.0	Ascomycota	0.96	Leotiomycetes	0.33	Leotiales	0.12	Tympanidaceae	0.12	Tympanis	0.12	Tympanis_pseudotsugae	0.12
OK159878	Fungi	1.0	Basidiomycota	0.97	Agaricomycetes	0.96	Agaricales	0.92	Cortinariaceae	0.3	Calonarius	0.3	Calonarius_piceae	0.3
KP744440	Fungi	1.0	Ascomycota	0.99	Dothideomycetes	0.8	Pleosporales	0.72	Tetraplosphaeriaceae	0.5	Quadricrura	0.24	Quadricrura_bicornis	0.11
MH554003	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Amphisphaeriales	1.0	Sporocadaceae	1.0	Seimatosporium	1.0	Seimatosporium_pistaciae	1.0
AF482841	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Agaricaceae	1.0	Macrolepiota	1.0	Macrolepiota_procera	1.0
AF282078	Fungi	1.0	Ascomycota	0.93	Dothideomycetes	0.42	Pleosporales	0.16	Massariaceae	0.12	Massaria	0.12	Massaria_conspurcata	0.12
MF322773	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	0.93	Mycosphaerellales	0.88	Teratosphaeriaceae	0.81	Teratosphaeria	0.72	Teratosphaeria_velox	0.55
OK159879	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	0.99	Agaricales	0.96	Cortinariaceae	0.67	Calonarius	0.67	Calonarius_piceae	0.67
KX349530	Fungi	1.0	Ascomycota	0.87	Leotiomycetes	0.38	Leotiales	0.21	Tympanidaceae	0.21	Tympanis	0.21	Tympanis_pseudotsugae	0.18
JQ967262	Fungi	1.0	Basidiomycota	0.92	Agaricomycetes	0.75	Boletales	0.3	Boletaceae	0.25	Boletus	0.25	Boletus_reticulatus	0.24
KP744442	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Russulales	1.0	Russulaceae	1.0	Lactarius	1.0	Lactarius_ciliatus	0.76
JQ256426	Fungi	1.0	Ascomycota	0.92	Sordariomycetes	0.19	Diaporthales	0.06	Diaporthaceae	0.03	Diaporthe	0.03	Diaporthe_caulivora	0.03
UDB011430	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Strophariaceae	1.0	Pholiota	1.0	Pholiota_lenta	1.0
FM878019	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Psathyrellaceae	0.99	Coprinopsis	0.99	Coprinopsis_calospora	0.32
DQ313526	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Gnomoniaceae	1.0	Apiognomonia	0.94	Apiognomonia_errabunda	0.94
MW805877	Fungi	1.0	Basidiomycota	0.95	Agaricomycetes	0.91	Corticiales	0.4	Corticiaceae	0.4	Corticium	0.12	Corticium_roseum	0.08
MT935450	Fungi	1.0	Basidiomycota	0.97	Agaricomycetes	0.94	Agaricales	0.82	Physalacriaceae	0.16	Desarmillaria	0.08	Desarmillaria_ectypa	0.08
JQ954645	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Diaporthales	1.0	Diaporthaceae	1.0	Diaporthe	0.78	Diaporthe_lusitanicae	0.59
JX623902	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Polyporales	1.0	Irpicaceae	0.83	Ceriporia	0.74	Ceriporia_excelsa	0.73
AF482846	Fungi	1.0	Basidiomycota	0.95	Agaricomycetes	0.94	Agaricales	0.79	Agaricaceae	0.53	Agaricus	0.3	Agaricus_fiardii	0.13
KP744446	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	1.0	Pleosporales	1.0	Leptosphaeriaceae	1.0	Leptosphaeria	1.0	Leptosphaeria_ebuli	0.72
UDB011432	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Pseudoclitocybaceae	1.0	Pseudoclitocybe	1.0	Pseudoclitocybe_cyathiformis	1.0
KY105601	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Saccharomycetaceae	1.0	Tetrapisispora	1.0	Tetrapisispora_arboricola	1.0
KX354830	Fungi	1.0	Basidiomycota	0.41	Agaricomycetes	0.39	Polyporales	0.21	Podoscyphaceae	0.14	Podoscypha	0.14	Podoscypha_involuta	0.14
JN790616	Fungi	1.0	Basidiomycota	1.0	Tremellomycetes	1.0	Tremellales	1.0	Rhynchogastremaceae	1.0	Rhynchogastrema	1.0	Rhynchogastrema_glucofermentans	1.0
KP744447	Fungi	1.0	Ascomycota	1.0	Dothideomycetes	0.89	Tubeufiales	0.23	Tubeufiaceae	0.23	Helicoma	0.23	Helicoma_isiola	0.23
JQ967267	Fungi	1.0	Basidiomycota	0.83	Agaricomycetes	0.73	Boletales	0.31	Boletaceae	0.28	Boletus	0.28	Boletus_reticulatus	0.25
KY101728	Fungi	1.0	Ascomycota	1.0	Saccharomycetes	1.0	Saccharomycetales	1.0	Phaffomycetaceae	1.0	Barnettozyma	1.0	Barnettozyma_hawaiiensis	1.0
UDB011434	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Omphalotaceae	0.96	Mycetinis	0.49	Mycetinis_alliaceus	0.47
MN437515	Fungi	1.0	Ascomycota	0.88	Dothideomycetes	0.28	Myriangiales	0.18	Elsinoaceae	0.18	Elsinoe	0.18	Elsinoe_pitangae	0.09
KP744448	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	0.98	Hypocreales	0.86	Stachybotryaceae	0.2	Peethambara	0.18	Peethambara_sundara	0.18
UDB011435	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Boletales	1.0	Suillaceae	1.0	Suillus	1.0	Suillus_quiescens	1.0
AF482849	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Agaricaceae	1.0	Leucoagaricus	0.38	Leucoagaricus_cinerascens	0.26
AF454411	Fungi	1.0	Basidiomycota	0.94	Agaricomycetes	0.92	Russulales	0.43	Stereaceae	0.21	Gloeocystidiellum	0.16	Gloeocystidiellum_leucoxanthum	0.16
KP744449	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	0.96	Magnaporthales	0.9	Magnaporthaceae	0.89	Gaeumannomyces	0.32	Gaeumannomyces_radicicola	0.32
AY318745	Fungi	1.0	Basidiomycota	0.65	Agaricomycetes	0.59	Agaricales	0.16	Nidulariaceae	0.02	Cyathus	0.02	Cyathus_asiaticus	0.02
MH018560	Fungi	1.0	Ascomycota	0.63	Leotiomycetes	0.07	Helotiales	0.07	Helotiaceae	0.02	Dimorphospora	0.01	Dimorphospora_foliicola	0.01
AB604002	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	1.0	Cordycipitaceae	1.0	Simplicillium	1.0	Simplicillium_cylindrosporum	0.54
JN592493	Fungi	1.0	Basidiomycota	0.91	Agaricomycetes	0.83	Hymenochaetales	0.72	Hymenochaetaceae	0.72	Phellinus	0.52	Phellinus_fragrans	0.38
MH018561	Fungi	1.0	Ascomycota	0.67	Sordariomycetes	0.16	Coniochaetales	0.05	Cordanaceae	0.05	Cordana	0.05	Cordana_bisbyi	0.04
AB604003	Fungi	1.0	Ascomycota	1.0	Sordariomycetes	1.0	Hypocreales	0.99	Cordycipitaceae	0.99	Simplicillium	0.99	Simplicillium_obclavatum	0.88
UDB011439	Fungi	1.0	Basidiomycota	1.0	Agaricomycetes	1.0	Agaricales	1.0	Mycenaceae	1.0	Panellus	1.0	Panellus_mitis	1.0
FM876788	Fungi	1.0	Mucoromycota	0.1	Mucoromycetes	0.09	Mucorales	0.09	Mucoraceae	0.06	Mucor	0.05	Mucor_prayagensis	0.02
JN592495	Fungi	1.0	Basidiomycota	0.97	Agaricomycetes	0.95	Polyporales	0.6	Polyporales_fam_Incertae_sedis_Mycoleptodonoides	0.29	Mycoleptodonoides	0.29	Mycoleptodonoides_sharmae	0.29
KJ152752	Fungi	1.0	Ascomycota	0.77	Saccharomycetes	0.69	Saccharomycetales	0.69	Trichomonascaceae	0.53	Wickerhamiella	0.52	Wickerhamiella_spandovensis	0.39
JN592496	Fungi	1.0	Basidiomycota	0.98	Agaricomycetes	0.98	Polyporales	0.82	Meruliaceae	0.24	Phlebia	0.21	Phlebia_leptospermi	0.19
AF454417	Fungi	1.0	Basidiomycota	0.86	Agaricomycetes	0.84	Russulales	0.38	Auriscalpiaceae	0.23	Lentinellus	0.23	Lentinellus_castoreus	0.23
