ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
ODOPE542-11	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Crambus	Crambus_lathoniellus	1	1	1	1	1	1	0.9997
ODOPE212-11	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Platytes	Platytes_alpinella	1	1	1	1	1	1	1
GWORL645-09	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Pediasia	Pediasia_fascelinella	1	1	1	1	1	1	0.9999
FBLMW418-10	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Catoptria	Catoptria_permutatellus	1	1	1	1	1	1	1
ODOPE812-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Udea	Udea_decrepitalis	1	1	1	1	1	1	1
FBLMS074-09	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Nomophila	Nomophila_noctuella	1	1	1	1	1	1	1
FBLMU865-09	Insecta	Lepidoptera	Crambidae	Glaphyriinae	dummy_Glaphyriinae	Evergestis	Evergestis_forficalis	1	1	1	1	1	1	1
RDNMH543-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Anania	Anania_coronata	1	1	1	1	1	1	1
FBLMT742-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Sitochroa	Sitochroa_verticalis	1	1	1	1	1	1	1
FBLMT831-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Ostrinia	Ostrinia_nubilalis	1	1	1	1	1	1	0.9588000000000001
FBLMU640-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Paratalanta	Paratalanta_pandalis	1	1	1	1	1	1	1
FBLMS191-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Pyrausta	Pyrausta_cingulata	1	1	1	1	1	1	0.9787
FBLMS017-09	Insecta	Lepidoptera	Crambidae	Odontiinae	dummy_Odontiinae	Metaxmeste	Metaxmeste_schrankiana	1	1	1	1	1	1	1
FBLMS014-09	Insecta	Lepidoptera	Crambidae	Acentropinae	dummy_Acentropinae	Cataclysta	Cataclysta_lemnata	1	1	1	1	1	1	1
FBLMZ289-12	Insecta	Lepidoptera	Oecophoridae	Oecophorinae	dummy_Oecophorinae	Hofmannophila	Hofmannophila_pseudospretella	1	1	1	1	1	1	1
GBLAF375-14	Insecta	Lepidoptera	Erebidae	Arctiinae	Lithosiini	Eilema	Eilema_griseola	1	1	1	1	1	1	0.917
GBLAB698-13	Insecta	Lepidoptera	Erebidae	Erebinae	Ophiusini	Minucia	Minucia_lunaris	1	1	1	1	0.9994	0.9994	0.9994
GBLAD254-14	Insecta	Lepidoptera	Erebidae	Erebinae	Euclidiini	Euclidia	Euclidia_glyphica	1	1	1	1	1	1	1
GWORK244-09	Insecta	Lepidoptera	Erebidae	Boletobiinae	Phytometrini	Phytometra	Phytometra_viridaria	1	1	1	1	1	1	1
GBLAF423-14	Insecta	Lepidoptera	Erebidae	Toxocampinae	dummy_Toxocampinae	Lygephila	Lygephila_pastinum	1	1	1	1	1	1	0.9999
GWORO772-09	Insecta	Lepidoptera	Erebidae	Lymantriinae	Orgyiini	Calliteara	Calliteara_abietis	1	1	1	1	1	1	1
ODOPE698-11	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Gluphisia	Gluphisia_crenata	1	1	1	1	1	1	1
GBLAF251-14	Insecta	Lepidoptera	Notodontidae	Ptilodontinae	dummy_Ptilodontinae	Ptilodon	Ptilodon_capucina	1	1	1	1	1	1	1
GBLAA1094-15	Insecta	Lepidoptera	Notodontidae	Heterocampinae	dummy_Heterocampinae	Stauropus	Stauropus_fagi	1	1	1	1	1	1	1
GWORA2545-09	Insecta	Lepidoptera	Sphingidae	Sphinginae	Sphingini	Sphinx	Sphinx_ligustri	1	1	1	1	1	0.9996	0.9996
GWORK334-09	Insecta	Lepidoptera	Sphingidae	Smerinthinae	Smerinthini	Smerinthus	Smerinthus_ocellata	1	1	1	1	1	1	1
FBLMV667-09	Insecta	Lepidoptera	Lycaenidae	Theclinae	Eumaeini	Satyrium	Satyrium_w-album	1	1	1	1	1	1	0.9997
FBLMT330-09	Insecta	Lepidoptera	Cossidae	Zeuzerinae	dummy_Zeuzerinae	Zeuzera	Zeuzera_pyrina	1	1	1	1	1	0.9997	0.9997
ODOPE670-11	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	unk	1	1	1	1	1	1	1
ODOPE677-11	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	unk	1	1	1	1	1	1	0.9886
AMTPC123-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Lethini	Lasiommata	Lasiommata_petropolitana	1	1	1	1	1	1	1
FBLMX203-11	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Melitaeini	Euphydryas	Euphydryas_aurinia	1	1	1	1	1	1	0.9998
GWORA2512-09	Insecta	Lepidoptera	Nymphalidae	Apaturinae	dummy_Apaturinae	Apatura	Apatura_iris	1	1	1	1	1	1	1
GWORA2515-09	Insecta	Lepidoptera	Nymphalidae	Apaturinae	dummy_Apaturinae	Apatura	Apatura_ilia	1	1	1	1	1	1	0.8639000000000001
GWOTL182-13	Insecta	Lepidoptera	Nymphalidae	unk	unk	unk	unk	1	1	1	0.5536000000000001	0.5536000000000001	0.5536000000000001	0.5536000000000001
FGMLH385-16	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Gelechia	Gelechia_nigra	1	1	1	1	1	1	0.9999
FGMLC021-13	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Sophronia	Sophronia_semicostella	1	1	1	1	1	1	0.9611999999999999
ODOPE065-11	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	Metzneria	Metzneria_aprilella	1	1	1	1	1	1	1
FGMLB412-13	Insecta	Lepidoptera	Gelechiidae	Anacampsinae	Anacampsini	Aproaerema	unk	1	1	1	1	1	1	0.8302
FBLMT484-09	Insecta	Lepidoptera	Gelechiidae	Anacampsinae	Anacampsini	Anacampsis	Anacampsis_blattariella	1	1	1	1	1	1	1
FBLMW569-10	Insecta	Lepidoptera	Gelechiidae	Anacampsinae	Anacampsini	Anacampsis	unk	1	1	1	1	1	1	0.9034
FBLMX106-11	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	Zygaenini	Zygaena	unk	1	1	1	0.6938	0.6938	0.6938	0.6888
ODOPE721-11	Insecta	Lepidoptera	unk	unk	unk	unk	unk	1	1	0.6457	0.6457	0.6457	0.6457	0.6457
FBLMW858-10	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	dummy_Lithocolletinae	Phyllonorycter	unk	1	1	1	1	1	1	0.5236000000000001
FGMLK118-17	Insecta	Lepidoptera	Gracillariidae	Ornixolinae	dummy_Ornixolinae	Parectopa	Parectopa_ononidis	1	1	1	1	1	1	1
FGMLK623-17	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Caloptilia	Caloptilia_hemidactylella	1	1	1	1	1	1	1
FGMLD793-13	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Aspilapteryx	Aspilapteryx_tringipennella	1	1	1	1	1	1	1
TIPSY045-08	Insecta	Lepidoptera	Psychidae	Oiketicinae	dummy_Oiketicinae	unk	unk	1	1	1	1	1	1	1
FBLMT373-09	Insecta	Lepidoptera	Adelidae	Nematopogoninae	dummy_Nematopogoninae	Nematopogon	Nematopogon_schwarziellus	1	1	1	1	1	1	1
GMGMK917-14	Insecta	Lepidoptera	Glyphipterigidae	Acrolepiinae	dummy_Acrolepiinae	Digitivalva	Digitivalva_reticulella	1	1	1	1	1	0.6847	0.6847
FBLMU026-09	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_glabratella	1	1	1	1	1	1	1
FBLMZ581-12	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_glaucinella	1	1	1	1	1	1	0.9769
ODOPE435-11	Insecta	Lepidoptera	Tineidae	Nemapogoninae	dummy_Nemapogoninae	Nemapogon	Nemapogon_granella	1	1	1	1	1	1	0.9998
FGMLA717-12	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Ectoedemia	Ectoedemia_intimella	1	1	1	1	1	1	1
ODOPE164-11	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Ectoedemia	Ectoedemia_subbimaculella	1	1	1	1	1	1	0.9988
FGMLG111-15	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Fomoria	Fomoria_septembrella	1	1	1	1	1	1	1
FBLMZ497-12	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	dummy_Hepialidae	Hepialus	Hepialus_humuli	1	1	1	1	1	1	1
FBLMZ595-12	Insecta	Lepidoptera	Micropterigidae	dummy_Micropterigidae	dummy_Micropterigidae	Micropterix	unk	1	1	1	1	1	1	0.993
GMGMP4103-18	Insecta	Lepidoptera	Micropterigidae	dummy_Micropterigidae	dummy_Micropterigidae	Micropterix	unk	1	0.7622	0.5282	0.5282	0.5282	0.5282	0.5282
GBMWH074-15	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	0.5434	0.4611	0.4611	0.4611	0.4611	0.4611
FBSYB1698-12	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	0.9596000000000001	0.9595	0.9595	0.9595	0.9595	0.9595
BNSB012-21	Insecta	Diptera	Limoniidae	Limnophilinae	dummy_Limnophilinae	Pilaria	Pilaria_meridiana	1	1	1	1	1	1	0.5369
EUBUG1236-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Charagochilus	Charagochilus_gyllenhalii	1	1	1	1	1	1	1
FBHET190-11	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Calocoris	unk	1	1	1	1	1	0.8231	0.4934
FBHET614-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Adelphocoris	Adelphocoris_quadripunctatus	1	1	1	1	1	1	0.891
EUBUG565-11	Insecta	Hemiptera	Miridae	Phylinae	Phylini	Europiella	Europiella_artemisiae	1	1	1	1	1	0.5368	0.5368
GMGMA263-14	Insecta	Hemiptera	Miridae	Orthotylinae	Orthotylini	Orthotylus	unk	1	1	1	1	1	0.5431	0.5204
FBHET699-12	Insecta	Hemiptera	Tingidae	Tinginae	Tingini	unk	unk	1	1	1	1	1	0.8580000000000001	0.8580000000000001
FBHET068-11	Insecta	Hemiptera	Hydrometridae	Hydrometrinae	dummy_Hydrometrinae	Hydrometra	Hydrometra_gracilenta	1	1	1	1	1	1	1
FBHET1093-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	Megalonotini	Megalonotus	unk	1	1	1	1	1	0.9999	0.8610000000000001
FBAQU1516-13	Insecta	Hemiptera	Gerridae	Gerrinae	Gerrini	Gerris	unk	1	1	0.9719	0.9719	0.9719	0.9719	0.9719
ZMBN315-16	Insecta	Hemiptera	Microphysidae	dummy_Microphysidae	dummy_Microphysidae	Myrmedobia	Myrmedobia_distinguenda	1	1	1	1	1	1	0.7722
FBAQU210-09	Insecta	Hemiptera	Corixidae	Corixinae	Corixini	Sigara	Sigara_fossarum	1	1	1	1	1	1	1
FBAQU773-10	Insecta	Ephemeroptera	Baetidae	Baetinae	dummy_Baetinae	unk	unk	1	1	1	1	1	0.7438	0.7438
GBEPT364-14	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.9307000000000001	0.9307000000000001	0.9307000000000001	0.9307000000000001	0.9307000000000001
TBGMI029-21	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.7349	0.7349	0.7349	0.7349	0.7349
GBCMI2970-19	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.6224	0.6224	0.6224	0.6224	0.6224
BGSF223-15	Insecta	Plecoptera	unk	unk	unk	unk	unk	1	0.8019000000000001	0.7588	0.7588	0.7588	0.7588	0.7588
FBAQU1364-13	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.5951	0.5951	0.5951	0.5951	0.5951
GBBSP1321-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Gonatium	Gonatium_paradoxum	1	1	1	1	1	1	0.9996
GBBSP655-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.9532	0.9532
SMNKA262-16	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	unk	unk	1	1	1	1	1	0.6402	0.6402
FBARB532-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Kaestneria	Kaestneria_pullata	1	1	1	1	1	1	0.9579000000000001
SMNKA238-16	Arachnida	Araneae	Araneidae	dummy_Araneidae	dummy_Araneidae	Araniella	Araniella_proxima	1	1	1	1	1	0.5168	0.5168
SMNKA030-16	Arachnida	Araneae	unk	unk	unk	unk	unk	1	1	0.9208000000000001	0.9208000000000001	0.9208000000000001	0.9208000000000001	0.9208000000000001
SMNKA313-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	unk	unk	1	1	1	1	1	0.7227	0.7227
SMNKA171-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	unk	unk	1	1	1	1	1	0.6475	0.6475
SMNKA177-16	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	unk	unk	1	1	1	1	1	0.6475	0.6475
SMNKA218-16	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	dummy_Lycosidae	Pardosa	Pardosa_schenkeli	1	1	1	1	1	1	0.6944999999999999
GBBSP119-15	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	dummy_Lycosidae	Hygrolycosa	Hygrolycosa_rubrofasciata	1	1	1	1	1	1	1
GBBSP005-15	Arachnida	Araneae	Thomisidae	dummy_Thomisidae	dummy_Thomisidae	Ozyptila	unk	1	1	1	1	1	1	0.9322
SMNSA072-16	Arachnida	Araneae	Thomisidae	dummy_Thomisidae	dummy_Thomisidae	Xysticus	Xysticus_erraticus	1	1	1	1	1	1	1
FBARB621-12	Arachnida	Araneae	Clubionidae	dummy_Clubionidae	dummy_Clubionidae	Clubiona	Clubiona_subsultans	1	1	1	1	1	1	1
GBBSP2099-16	Arachnida	Araneae	Hahniidae	dummy_Hahniidae	dummy_Hahniidae	unk	unk	1	1	1	1	1	0.6747	0.6747
GBBSP589-15	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Parasteatoda	Parasteatoda_simulans	1	1	1	1	1	1	0.9953
MYFAB067-10	Arachnida	unk	unk	unk	unk	unk	unk	1	0.6610999999999999	0.6610999999999999	0.6610999999999999	0.6610999999999999	0.6610999999999999	0.6610999999999999
MYFAB483-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	unk	unk	1	0.6465	0.6465	0.6465	0.6465	0.6465	0.6465
BNSB048-21	Arachnida	unk	unk	unk	unk	unk	unk	0.981	0.8688000000000001	0.8688000000000001	0.8688000000000001	0.8688000000000001	0.8688000000000001	0.8688000000000001
MYFAB059-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	unk	unk	1	0.5322	0.5322	0.5322	0.5322	0.5322	0.5322
SMNSA228-16	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	unk	unk	1	0.7518	0.7518	0.7518	0.7518	0.748	0.748
GACAC2877-19	Arachnida	unk	unk	unk	unk	unk	unk	1	0.7846	0.7846	0.7846	0.7846	0.7846	0.7846
SMNSA168-16	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	unk	unk	1	0.7663	0.7663	0.7663	0.7663	0.7663	0.7663
GBMND88342-21	Arachnida	unk	unk	unk	unk	unk	unk	1	0.7832999999999999	0.7832999999999999	0.7832999999999999	0.7832999999999999	0.7832999999999999	0.7832999999999999
MYFAB430-11	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	unk	unk	1	0.7342	0.7342	0.7342	0.7342	0.7342	0.7342
TBGMI188-21	Arachnida	Sarcoptiformes	Tenuialidae	dummy_Tenuialidae	dummy_Tenuialidae	Hafenrefferia	Hafenrefferia_gilvipes	1	1	1	1	1	1	1
TBGMI156-21	Arachnida	Sarcoptiformes	Eremaeidae	dummy_Eremaeidae	dummy_Eremaeidae	Eueremaeus	Eueremaeus_silvestris	1	1	0.8212	0.8212	0.8212	0.8212	0.8212
TBGMI178-21	Arachnida	Sarcoptiformes	Phenopelopidae	dummy_Phenopelopidae	dummy_Phenopelopidae	Eupelops	unk	1	1	1	1	1	1	0.8518000000000001
TBGMI198-22	Arachnida	Sarcoptiformes	Carabodidae	dummy_Carabodidae	dummy_Carabodidae	unk	unk	1	1	1	1	1	0.6507000000000001	0.6507000000000001
GMGMV5084-20	Arachnida	unk	unk	unk	unk	unk	unk	1	0.6691999999999999	0.6691999999999999	0.6691999999999999	0.6691999999999999	0.6691999999999999	0.6691999999999999
MYFAB157-10	Arachnida	Opiliones	Phalangiidae	Oligolophinae	dummy_Oligolophinae	unk	unk	1	0.5182	0.5182	0.5182	0.5182	0.5182	0.5182
GBODO045-18	Insecta	Odonata	Aeshnidae	Aeshninae	dummy_Aeshninae	Aeshna	Aeshna_subarctica	1	1	1	1	1	1	0.9994
GBODO009-18	Insecta	Odonata	Aeshnidae	Aeshninae	dummy_Aeshninae	Aeshna	Aeshna_juncea	1	1	1	1	1	1	0.8311000000000001
GBODO146-18	Insecta	Odonata	Libellulidae	unk	unk	unk	unk	1	1	0.8815	0.747	0.747	0.747	0.747
GBEPT915-14	Insecta	Odonata	Libellulidae	unk	unk	unk	unk	1	1	0.8815	0.747	0.747	0.747	0.747
FBORT131-09	Insecta	Psocodea	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
GBCMI2354-13	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.7152	0.7152	0.7152	0.7152	0.7152
FBNE006-11	Insecta	Neuroptera	Chrysopidae	Chrysopinae	Ankylopterygini	Chrysopidia	Chrysopidia_ciliata	1	1	1	1	1	1	1
FBNE282-13	Insecta	Neuroptera	Coniopterygidae	Coniopteryginae	unk	unk	unk	1	1	1	1	0.6158	0.6158	0.6158
TBGMI021-21	Insecta	Neuroptera	Coniopterygidae	Coniopteryginae	unk	unk	unk	1	1	0.5694	0.5694	0.5694	0.5694	0.5694
GBCOU1198-13	Insecta	Plecoptera	Perlodidae	Isoperlinae	dummy_Isoperlinae	Isoperla	unk	1	1	1	1	1	1	0.8086000000000001
GBORT1009-15	Insecta	Plecoptera	Nemouridae	Nemourinae	dummy_Nemourinae	unk	unk	1	1	0.8224	0.301	0.301	0.29880000000000007	0.29880000000000007
NOEPT140-12	Insecta	Plecoptera	Capniidae	dummy_Capniidae	dummy_Capniidae	Capnia	unk	1	1	1	1	1	0.7126	0.7126
NOEPT228-13	Insecta	Plecoptera	Capniidae	dummy_Capniidae	dummy_Capniidae	unk	unk	1	1	0.9906	0.9906	0.9906	0.7502	0.7502
FBAQU760-10	Insecta	Plecoptera	Taeniopterygidae	unk	unk	unk	unk	1	1	1	0.5164	0.5164	0.5164	0.5164
GBMIX1677-15	Insecta	Plecoptera	Taeniopterygidae	unk	unk	unk	unk	1	1	1	0.5112	0.5112	0.5112	0.5112
GBMNC69856-20	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	1	0.7232999999999999	0.7232999999999999	0.7232999999999999	0.7232999999999999	0.7232999999999999
GBMIX3312-16	Insecta	Orthoptera	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus_caerulans	1	0.5095	0.5095	0.5095	0.5095	0.5095	0.5095
FBORT100-09	Insecta	unk	unk	unk	unk	unk	unk	1	0.5922	0.5922	0.5922	0.5922	0.5922	0.5922
FBORT230-09	Insecta	Orthoptera	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus_caerulans	1	0.5227	0.5227	0.5227	0.5227	0.5227	0.5227
GOMYR045-16	Insecta	Ephemeroptera	unk	unk	unk	unk	unk	1	0.7533	0.47080000000000005	0.47080000000000005	0.47080000000000005	0.47080000000000005	0.47080000000000005
SCINO624-15	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	Lycoriella	unk	1	1	1	1	1	1	0.5134
SCINO752-15	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	Lycoriella	Lycoriella_acutostylia	1	1	1	1	1	1	1
SCINO480-15	Insecta	Diptera	Sciaridae	dummy_Sciaridae	dummy_Sciaridae	Bradysia	Bradysia_trivittata	1	1	1	1	1	1	0.5062
GBDTA10391-21	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	unk	1	1	1	0.5385	0.5385	0.5385	0.5385
GBDTA10324-21	Insecta	Diptera	Cecidomyiidae	Winnertziinae	Winnertziini	Winnertzia	Winnertzia_graduata	1	1	1	0.6357	0.6357	0.6357	0.6357
GMGMP7418-18	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	unk	1	1	1	0.7830999999999999	0.7830999999999999	0.7830999999999999	0.7830999999999999
MJBRC076-17	Insecta	Diptera	Cecidomyiidae	Porricondylinae	unk	unk	unk	1	1	1	1	0.6868	0.6868	0.6868
GBDTA9998-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	unk	unk	1	1	1	1	1	0.8832	0.8832
GBDTA10286-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	unk	unk	1	1	1	1	1	0.9832	0.9832
GBDTA10122-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	unk	unk	1	1	1	1	1	0.9927	0.9927
GBDTA9889-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	unk	unk	1	1	1	1	1	0.9911	0.9911
GBDTA10052-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	unk	unk	1	1	1	1	1	0.996	0.996
GBDTA10094-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	Porricondylini	unk	unk	1	1	1	1	0.8372	0.8372	0.8372
MJBRC160-17	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	unk	1	1	1	1	0.7476	0.7476	0.7476
GMGRD2564-13	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	unk	1	1	1	1	0.7319	0.7319	0.7319
GBDTA10789-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	unk	1	1	1	1	0.8944	0.8944	0.8505
GMGRB1330-13	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	unk	1	1	1	1	1	1	0.8362
MJBRC015-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	unk	1	1	1	1	1	1	0.5
GBDTA10749-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	Aprionus_betulae	1	1	1	1	1	1	0.9997
GBDTA10781-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	unk	1	1	1	1	0.9841	0.9841	0.9564
GMGRG3827-13	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	unk	1	1	1	1	0.9987	0.9987	0.9987
GBDTA10242-21	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	unk	1	1	1	1	0.9386000000000001	0.9386000000000001	0.9386000000000001
GBDTA10252-21	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	unk	1	1	0.6631999999999999	0.5408000000000001	0.5408000000000001	0.5408000000000001	0.5408000000000001
GBDP21566-19	Insecta	Diptera	Pipunculidae	Chalarinae	dummy_Chalarinae	Chalarus	Chalarus_spurius	1	1	1	1	1	1	0.614
GMGMQ2275-18	Insecta	Diptera	Chloropidae	Chloropinae	Meromyzini	Meromyza	unk	1	1	1	1	1	1	0.7199
GMGRC828-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Mycetophila	Mycetophila_attonsa	1	1	1	1	1	1	0.7496
GMGRB1890-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Dynatosoma	Dynatosoma_dihaeta	1	1	1	1	1	1	1
GMGRH606-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Phronia	Phronia_siebeckii	1	1	1	1	1	1	0.9792
GMGRH414-13	Insecta	Diptera	Mycetophilidae	Mycomyinae	dummy_Mycomyinae	Neoempheria	Neoempheria_pictipennis	1	1	1	1	1	0.9998	0.9998
GMGRA1087-13	Insecta	Diptera	Psychodidae	Psychodinae	Pericomaini	unk	unk	1	1	1	1	1	0.48780000000000007	0.48780000000000007
GDIP22203-23	Insecta	Diptera	Psychodidae	Psychodinae	Pericomaini	Pneumia	unk	1	1	1	1	0.9999	0.5485	0.4746
AMTPD676-15	Insecta	Diptera	Keroplatidae	Keroplatinae	Orfeliini	Orfelia	Orfelia_lugubris	1	1	1	1	1	1	1
MIDGE1012-13	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Parakiefferiella	Parakiefferiella_scandica	1	1	1	1	1	1	1
GMGMU5451-20	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Pseudosmittia	Pseudosmittia_mathildae	1	1	1	1	1	1	1
GMGRA1226-13	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Metriocnemus	Metriocnemus_caudigus	1	1	1	1	1	1	0.9335
GMGRB1636-13	Insecta	Diptera	Chironomidae	Orthocladiinae	dummy_Orthocladiinae	Pseudorthocladius	Pseudorthocladius_pilosipennis	1	1	1	1	1	1	1
GDIP3560-22	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Rheotanytarsus	Rheotanytarsus_photophilus	1	1	1	1	1	1	0.7364999999999999
MIDGE135-06	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Micropsectra	Micropsectra_roseiventris	1	1	1	1	1	1	0.72
POLBA085-15	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	Polypedilum_bicrenatum	1	1	1	1	1	1	1
GMGMP3107-18	Insecta	Diptera	Chironomidae	Tanypodinae	Pentaneurini	Thienemannimyia	unk	1	1	1	1	1	1	1
GMGRD120-13	Insecta	Diptera	Hybotidae	Ocydromiinae	dummy_Ocydromiinae	Ocydromia	Ocydromia_melanopleura	1	1	1	1	1	1	0.9994999999999999
GMGMJ759-14	Insecta	Diptera	Stratiomyidae	Sarginae	dummy_Sarginae	unk	unk	1	1	1	0.9923	0.9923	0.9115	0.9115
SYGEO209-19	Insecta	Diptera	Syrphidae	Eristalinae	Milesiini	Xylota	unk	1	1	1	1	1	1	0.9519000000000001
SYGEO028-19	Insecta	Diptera	Syrphidae	Syrphinae	Syrphini	Xanthogramma	Xanthogramma_pedissequum	1	1	1	1	1	1	0.9654999999999999
TESYR029-20	Insecta	Diptera	Syrphidae	Syrphinae	Syrphini	Xanthogramma	unk	1	1	1	1	1	0.8967	0.74
GMGMU328-20	Insecta	Diptera	Agromyzidae	Phytomyzinae	dummy_Phytomyzinae	unk	unk	1	1	1	1	1	0.5171	0.5171
