ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
GCOL5479-16	Insecta	1.0	Diptera	0.677	Muscidae	0.065	Azeliinae	0.034	dummy_Azeliinae	0.034	Hydrotaea	0.034	Hydrotaea_pandellei	0.034
GBEPT626-14	Insecta	1.0	Trichoptera	0.875	Glossosomatidae	0.740	Glossosomatinae	0.740	dummy_Glossosomatinae	0.740	Glossosoma	0.740	Glossosoma_nylanderi	0.472
BCHYM9053-15	Insecta	0.840	Hymenoptera	0.761	Crabronidae	0.753	dummy_Crabronidae	0.742	Larrini	0.736	Tachysphex	0.736	Tachysphex_helveticus	0.219
FBSYM472-10	Insecta	1.0	Hymenoptera	0.793	Pamphiliidae	0.758	Cephalciinae	0.758	dummy_Cephalciinae	0.758	Cephalcia	0.706	Cephalcia_arvensis	0.283
FBSYB1670-12	Insecta	1.0	Hymenoptera	0.909	Tenthredinidae	0.909	Nematinae	0.857	dummy_Nematinae	0.857	Euura	0.784	Euura_viminalis_group	0.119
BASYM1203-11	Insecta	1.0	Hymenoptera	0.829	Tenthredinidae	0.829	Heterarthrinae	0.123	dummy_Heterarthrinae	0.123	Fenusella	0.090	Fenusella_septentrionalis	0.090
FBHET234-11	Insecta	1.0	Hemiptera	0.714	Nabidae	0.085	Nabinae	0.085	Nabini	0.085	Himacerus	0.039	Himacerus_mirmicoides	0.039
FBLMT114-09	Insecta	1.0	Lepidoptera	0.905	Tortricidae	0.752	Olethreutinae	0.508	Olethreutini	0.263	Apotomis	0.083	Apotomis_lemniscatana	0.039
FBLMV759-09	Insecta	1.0	Lepidoptera	0.929	Tortricidae	0.787	Tortricinae	0.360	Cochylini	0.134	Aethes	0.085	Aethes_smeathmanniana	0.039
FBAPD625-11	Insecta	1.0	Hymenoptera	1.0	Apidae	0.960	Apinae	0.955	Bombini	0.955	Bombus	0.955	Bombus_monticola	0.583
FBARB133-11	Arachnida	1.0	Araneae	1.0	Araneidae	0.082	dummy_Araneidae	0.082	dummy_Araneidae	0.082	Zygiella	0.069	Zygiella_atrica	0.069
GMGMU3917-20	Insecta	1.0	Diptera	0.720	Pipunculidae	0.139	Chalarinae	0.139	dummy_Chalarinae	0.139	Chalarus	0.139	Chalarus_indistinctus	0.080
GMGMP1436-18	Insecta	0.732	Hymenoptera	0.595	Dryinidae	0.422	Anteoninae	0.316	dummy_Anteoninae	0.316	Anteon	0.316	Anteon_infectum	0.140
FIDIP2898-12	Insecta	1.0	Diptera	0.988	Tachinidae	0.781	Exoristinae	0.781	Exoristini	0.763	Exorista	0.544	Exorista_rustica	0.279
ODOPE327-11	Insecta	1.0	Lepidoptera	0.851	Crambidae	0.081	Scopariinae	0.044	dummy_Scopariinae	0.044	Eudonia	0.044	Eudonia_laetella	0.044
GCOL6495-16	Insecta	1.0	Coleoptera	0.933	Curculionidae	0.811	Molytinae	0.352	Hylobiini	0.352	Hylobius	0.352	Hylobius_excavatus	0.293
GBMYR106-14	Insecta	0.350	Coleoptera	0.088	Corylophidae	0.057	Corylophinae	0.057	Sericoderini	0.057	Sericoderus	0.057	Sericoderus_lateralis	0.057
GWORB4237-15	Insecta	1.0	Lepidoptera	0.994	Geometridae	0.755	Larentiinae	0.755	dummy_Larentiinae	0.584	Mesoleuca	0.105	Mesoleuca_albicillata	0.105
GBCOU2234-13	Insecta	1.0	Coleoptera	0.801	Cerambycidae	0.483	Lepturinae	0.401	Lepturini	0.359	Anastrangalia	0.099	Anastrangalia_reyi	0.099
FBSYB814-11	Insecta	1.0	Hymenoptera	0.916	Tenthredinidae	0.916	Nematinae	0.621	dummy_Nematinae	0.621	Pristiphora	0.170	Pristiphora_pallidiventris	0.033
FBCOF306-12	Insecta	1.0	Lepidoptera	0.579	Yponomeutidae	0.102	Yponomeutinae	0.102	dummy_Yponomeutinae	0.102	Cedestis	0.054	Cedestis_subfasciella	0.054
FBAPD797-11	Insecta	0.834	Hymenoptera	0.805	Colletidae	0.757	Hylaeinae	0.706	Hylaeini	0.706	Hylaeus	0.706	Hylaeus_gracilicornis	0.316
FBHAP890-09	Insecta	1.0	Hymenoptera	1.0	Andrenidae	0.972	Andreninae	0.972	Andrenini	0.972	Andrena	0.972	Andrena_similis	0.239
GWORO986-09	Insecta	1.0	Lepidoptera	0.990	Erebidae	0.110	Arctiinae	0.110	Arctiini	0.096	Apantesis	0.047	Apantesis_quenseli	0.047
FBLMT805-09	Insecta	1.0	Lepidoptera	0.931	Noctuidae	0.080	Oncocnemidinae	0.069	dummy_Oncocnemidinae	0.069	Sympistis	0.069	Sympistis_zetterstedtii	0.052
FBAPB673-09	Insecta	0.946	Hymenoptera	0.934	Megachilidae	0.749	Megachilinae	0.749	Osmiini	0.711	Osmia	0.676	Osmia_uncinata	0.300
FBACA945-10	Insecta	1.0	Hymenoptera	0.994	Crabronidae	0.959	Crabroninae	0.959	Crabronini	0.959	Rhopalum	0.959	Rhopalum_gracile	0.459
GBMWB1143-15	Insecta	1.0	Diptera	0.774	Dolichopodidae	0.134	Dolichopodinae	0.074	Dolichopodini	0.074	Sybistroma	0.038	Sybistroma_obscurella	0.038
FBAPD075-11	Insecta	0.889	Hymenoptera	0.889	Andrenidae	0.842	Andreninae	0.842	Andrenini	0.842	Andrena	0.842	Andrena_haemorrhoa	0.309
FBCOI084-12	Insecta	1.0	Coleoptera	0.819	Cryptophagidae	0.631	Atomariinae	0.631	dummy_Atomariinae	0.631	Atomaria	0.631	Atomaria_basalis	0.117
GMGMU2177-20	Insecta	0.412	Hymenoptera	0.243	Ichneumonidae	0.108	Cryptinae	0.062	Cryptini	0.055	Helcostizus	0.055	Helcostizus_restaurator	0.055
FBLMZ337-12	Insecta	1.0	Lepidoptera	0.869	Crambidae	0.243	Pyraustinae	0.155	dummy_Pyraustinae	0.155	Pyrausta	0.079	Pyrausta_ostrinalis	0.063
GCOL2595-16	Insecta	1.0	Coleoptera	0.879	Chrysomelidae	0.727	Galerucinae	0.657	Alticini	0.451	Longitarsus	0.246	Longitarsus_atricillus	0.090
GCOL10160-16	Insecta	1.0	Coleoptera	0.772	Dytiscidae	0.471	Colymbetinae	0.061	Colymbetini	0.061	Rhantus	0.054	Rhantus_exsoletus	0.034
GBLAA1367-15	Insecta	1.0	Lepidoptera	0.986	Nolidae	0.035	Chloephorinae	0.035	Eariadini	0.035	Earias	0.035	Earias_clorana	0.035
GBLAC248-13	Insecta	1.0	Lepidoptera	0.951	Sphingidae	0.074	Macroglossinae	0.047	Hemarini	0.047	Hemaris	0.047	Hemaris_fuciformis	0.047
GWOTF699-12	Insecta	1.0	Lepidoptera	0.966	Erebidae	0.290	Herminiinae	0.044	dummy_Herminiinae	0.044	Herminia	0.044	Herminia_tarsicrinalis	0.044
GMGRD1524-13	Insecta	1.0	Coleoptera	0.704	Sphindidae	0.493	Sphindinae	0.493	dummy_Sphindinae	0.493	Sphindus	0.493	Sphindus_dubius	0.493
FBSYB350-11	Insecta	1.0	Hymenoptera	0.919	Tenthredinidae	0.906	Blennocampinae	0.050	dummy_Blennocampinae	0.050	Monophadnus	0.050	Monophadnus_monticola	0.050
MYFAB369-11	Arachnida	0.286	Araneae	0.153	Amaurobiidae	0.091	dummy_Amaurobiidae	0.091	dummy_Amaurobiidae	0.091	Amaurobius	0.091	Amaurobius_fenestralis	0.091
FBLMV758-09	Insecta	1.0	Lepidoptera	0.790	Tortricidae	0.604	Olethreutinae	0.315	Eucosmini	0.156	Retinia	0.119	Retinia_resinella	0.119
FBACA379-10	Insecta	0.994	Hymenoptera	0.994	Vespidae	0.994	Vespinae	0.841	dummy_Vespinae	0.841	Dolichovespula	0.841	Dolichovespula_media	0.773
FBCOB391-10	Insecta	0.652	Hemiptera	0.294	Aphrophoridae	0.259	Aphrophorinae	0.259	Aphrophorini	0.259	Peuceptyelus	0.259	Peuceptyelus_coriaceus	0.259
GBDTA9905-21	Insecta	0.998	Diptera	0.500	Cecidomyiidae	0.419	Porricondylinae	0.261	Porricondylini	0.261	Serratyla	0.102	Serratyla_spinosa	0.102
GBDTA10224-21	Insecta	0.969	Diptera	0.619	Cecidomyiidae	0.557	Porricondylinae	0.452	Porricondylini	0.452	Serratyla	0.259	Serratyla_spinosa	0.259
GMGMV4083-20	Insecta	0.951	Hymenoptera	0.946	Braconidae	0.940	Alysiinae	0.872	Dacnusini	0.872	Chorebus	0.872	Chorebus_xylostellus	0.872
GMGMT236-20	Insecta	1.0	Diptera	0.436	Ephydridae	0.034	Discomyzinae	0.034	Psilopini	0.034	Psilopa	0.034	Psilopa_stackelbergi	0.034
GBEPT799-14	Insecta	1.0	Trichoptera	0.829	Limnephilidae	0.726	Limnephilinae	0.726	dummy_Limnephilinae	0.726	Asynarchus	0.068	Asynarchus_impar	0.055
GCOL1762-16	Insecta	1.0	Coleoptera	0.773	Chrysomelidae	0.688	Chrysomelinae	0.640	dummy_Chrysomelinae	0.640	Prasocuris	0.213	Prasocuris_glabra	0.169
GCOL6213-16	Insecta	1.0	Coleoptera	0.662	Ptinidae	0.522	Dorcatominae	0.513	Dorcatomini	0.407	Dorcatoma	0.407	Dorcatoma_robusta	0.191
GBORT1057-15	Insecta	0.871	Coleoptera	0.401	Bostrichidae	0.280	Lyctinae	0.244	Lyctini	0.244	Lyctus	0.244	Lyctus_africanus	0.244
BCHYM11062-15	Insecta	0.839	Hymenoptera	0.809	Crabronidae	0.804	dummy_Crabronidae	0.791	Larrini	0.780	Tachysphex	0.780	Tachysphex_helveticus	0.352
GBGL18442-15	Insecta	1.0	Lepidoptera	0.937	Drepanidae	0.068	Thyatirinae	0.068	dummy_Thyatirinae	0.068	Achlya	0.055	Achlya_flavicornis	0.055
GMGMM1069-14	Insecta	1.0	Hymenoptera	1.0	Ichneumonidae	1.0	Campopleginae	0.846	dummy_Campopleginae	0.846	Tranosemella	0.109	Tranosemella_praerogator	0.109
GMGRH876-13	Insecta	1.0	Diptera	0.737	Heleomyzidae	0.043	Suilliinae	0.043	Suilliini	0.043	Suillia	0.043	Suillia_vaginata	0.030
GBCHA1081-13	Insecta	0.953	Hymenoptera	0.944	Halictidae	0.930	Halictinae	0.930	Halictini	0.930	Halictus	0.436	Halictus_confusus	0.319
GWOTL267-13	Insecta	1.0	Lepidoptera	0.986	Nolidae	0.035	Chloephorinae	0.035	Eariadini	0.035	Earias	0.035	Earias_clorana	0.035
FBAPB075-09	Insecta	1.0	Hymenoptera	0.996	Halictidae	0.985	Halictinae	0.985	Halictini	0.985	Sphecodes	0.914	Sphecodes_reticulatus	0.144
FBLMU238-09	Insecta	1.0	Lepidoptera	0.816	Crambidae	0.216	Schoenobiinae	0.039	dummy_Schoenobiinae	0.039	Donacaula	0.039	Donacaula_forficella	0.039
GWOR4121-09	Insecta	1.0	Lepidoptera	0.960	Noctuidae	0.537	Plusiinae	0.056	Abrostolini	0.034	Abrostola	0.034	Abrostola_tripartita	0.034
GWORM030-09	Insecta	1.0	Lepidoptera	0.845	Geometridae	0.335	Sterrhinae	0.233	dummy_Sterrhinae	0.233	Idaea	0.222	Idaea_straminata	0.213
FBLMW261-10	Insecta	1.0	Lepidoptera	0.848	Tineidae	0.810	Tineinae	0.810	dummy_Tineinae	0.810	Tinea	0.810	Tinea_columbariella	0.765
FBNE006-11	Insecta	1.0	Neuroptera	0.758	Chrysopidae	0.499	Chrysopinae	0.499	Chrysopini	0.327	Chrysoperla	0.077	Chrysoperla_carnea	0.077
FBCOO467-13	Insecta	1.0	Coleoptera	0.662	Ripiphoridae	0.272	Ripiphorinae	0.272	dummy_Ripiphorinae	0.272	Metoecus	0.272	Metoecus_paradoxus	0.272
GBCOU1922-13	Insecta	1.0	Coleoptera	0.776	Curculionidae	0.493	Baridinae	0.139	Baridini	0.139	Baris	0.139	Baris_artemisiae	0.139
FBCOI432-12	Insecta	1.0	Coleoptera	0.554	Latridiidae	0.154	Latridiinae	0.138	dummy_Latridiinae	0.138	Thes	0.125	Thes_bergrothi	0.125
BCHYM16696-18	Insecta	0.764	Hymenoptera	0.750	Eulophidae	0.711	Entedoninae	0.528	dummy_Entedoninae	0.528	Achrysocharoides	0.446	Achrysocharoides_acerianus	0.446
AMTPC288-15	Insecta	1.0	Lepidoptera	0.919	Bucculatricidae	0.037	dummy_Bucculatricidae	0.037	dummy_Bucculatricidae	0.037	Bucculatrix	0.037	Bucculatrix_nigricomella	0.037
GBCOD851-13	Insecta	1.0	Coleoptera	0.631	Leiodidae	0.075	Leiodinae	0.046	Leiodini	0.046	Leiodes	0.046	Leiodes_ruficollis	0.046
FBCON433-13	Insecta	1.0	Coleoptera	0.739	Staphylinidae	0.521	Oxytelinae	0.084	Oxytelini	0.037	Platystethus	0.037	Platystethus_arenarius	0.037
GWOTL182-13	Insecta	1.0	Lepidoptera	0.911	Nymphalidae	0.198	Heliconiinae	0.073	Argynnini	0.073	Boloria	0.044	Boloria_eunomia	0.044
GBCOB117-12	Insecta	0.646	Coleoptera	0.283	Curculionidae	0.212	Ceutorhynchinae	0.179	Ceutorhynchini	0.179	Micrelus	0.143	Micrelus_ericae	0.143
GWOR1609-07	Insecta	1.0	Lepidoptera	0.965	Geometridae	0.746	Larentiinae	0.736	Eupitheciini	0.257	Eupithecia	0.257	Eupithecia_cauchiata	0.046
FBCOC683-10	Insecta	1.0	Coleoptera	0.836	Curculionidae	0.790	Ceutorhynchinae	0.707	Phytobiini	0.571	Rhinoncus	0.427	Rhinoncus_inconspectus	0.138
FBLMU677-09	Insecta	1.0	Lepidoptera	0.861	Glyphipterigidae	0.657	Glyphipteriginae	0.657	dummy_Glyphipteriginae	0.657	Glyphipterix	0.657	Glyphipterix_equitella	0.281
FBLMW021-10	Insecta	1.0	Diptera	0.821	Anthomyiidae	0.046	dummy_Anthomyiidae	0.046	dummy_Anthomyiidae	0.046	Chirosia	0.030	Chirosia_cinerosa	0.030
FBCOA770-10	Insecta	1.0	Coleoptera	0.791	Staphylinidae	0.684	Oxytelinae	0.536	Thinobiini	0.295	Carpelimus	0.255	Carpelimus_gracilis	0.071
FBCOC630-10	Insecta	1.0	Coleoptera	0.913	Curculionidae	0.814	Scolytinae	0.391	Polygraphini	0.391	Polygraphus	0.391	Polygraphus_poligraphus	0.251
GMGMP1297-18	Insecta	0.783	Trichoptera	0.278	Philopotamidae	0.256	Chimarrinae	0.256	dummy_Chimarrinae	0.256	Chimarra	0.256	Chimarra_marginata	0.256
GWOTF678-12	Insecta	1.0	Lepidoptera	0.938	Sphingidae	0.164	Sphinginae	0.142	Sphingini	0.126	Agrius	0.126	Agrius_convolvuli	0.126
GCOL13400-16	Insecta	1.0	Coleoptera	0.689	Dermestidae	0.033	Dermestinae	0.033	Dermestini	0.033	Dermestes	0.033	Dermestes_maculatus	0.033
GCOL10184-16	Insecta	1.0	Coleoptera	0.513	Chrysomelidae	0.091	Galerucinae	0.060	Alticini	0.045	Hippuriphila	0.028	Hippuriphila_modeeri	0.028
GCOL7056-16	Insecta	0.780	Hemiptera	0.375	Cicadellidae	0.375	Bathysmatophorinae	0.340	Bathysmatophorini	0.340	Bathysmatophorus	0.340	Bathysmatophorus_reuteri	0.340
GCOL8474-16	Insecta	0.981	Coleoptera	0.442	Silvanidae	0.107	Brontinae	0.107	Brontini	0.107	Dendrophagus	0.107	Dendrophagus_crenatus	0.107
GCOL2589-16	Insecta	1.0	Coleoptera	0.863	Chrysomelidae	0.767	Galerucinae	0.730	Alticini	0.723	Psylliodes	0.645	Psylliodes_marcidus	0.253
FBCOP922-13	Insecta	1.0	Coleoptera	0.856	Dytiscidae	0.226	Agabinae	0.112	Agabini	0.112	Ilybius	0.087	Ilybius_guttiger	0.066
GBACU3344-13	Insecta	0.858	Hymenoptera	0.852	Philanthidae	0.794	Philanthinae	0.794	Cercerini	0.776	Cerceris	0.776	Cerceris_rybyensis	0.504
GBACU1375-12	Insecta	0.839	Hymenoptera	0.809	Crabronidae	0.804	dummy_Crabronidae	0.791	Larrini	0.780	Tachysphex	0.780	Tachysphex_helveticus	0.352
GBCOL452-12	Insecta	1.0	Coleoptera	0.791	Curculionidae	0.555	Hyperinae	0.239	Hyperini	0.239	Hypera	0.214	Hypera_denominanda	0.122
FBAPB005-09	Insecta	1.0	Hymenoptera	0.994	Andrenidae	0.994	Andreninae	0.994	Andrenini	0.994	Andrena	0.994	Andrena_denticulata	0.117
FBLMU219-09	Insecta	1.0	Lepidoptera	0.947	Pterophoridae	0.334	Platyptiliinae	0.074	dummy_Platyptiliinae	0.074	Capperia	0.074	Capperia_trichodactyla	0.074
FBLMV080-09	Insecta	1.0	Lepidoptera	0.986	Nolidae	0.035	Chloephorinae	0.035	Eariadini	0.035	Earias	0.035	Earias_clorana	0.035
CSP057-09	Insecta	0.852	Coleoptera	0.616	Curculionidae	0.499	Curculioninae	0.484	Mecinini	0.484	Gymnetron	0.484	Gymnetron_melanarium	0.432
GWOSA611-10	Insecta	1.0	Lepidoptera	0.995	Geometridae	0.770	Larentiinae	0.696	Eupitheciini	0.264	Eupithecia	0.264	Eupithecia_trisignaria	0.051
FBACA966-10	Insecta	1.0	Hymenoptera	1.0	Crabronidae	0.988	dummy_Crabronidae	0.988	Oxybelini	0.988	Oxybelus	0.988	Oxybelus_trispinosus	0.267
FBLMT685-09	Insecta	1.0	Lepidoptera	0.929	Tortricidae	0.787	Tortricinae	0.360	Cochylini	0.134	Aethes	0.085	Aethes_smeathmanniana	0.039
FBLMW661-10	Insecta	0.982	Lepidoptera	0.781	Coleophoridae	0.234	Coleophorinae	0.234	dummy_Coleophorinae	0.234	Coleophora	0.234	Coleophora_lixella	0.162
FBCOQ137-13	Insecta	1.0	Coleoptera	0.643	Monotomidae	0.221	Rhizophaginae	0.156	dummy_Rhizophaginae	0.156	Rhizophagus	0.156	Rhizophagus_picipes	0.098
GMGMQ976-18	Insecta	1.0	Hymenoptera	1.0	Ichneumonidae	1.0	Campopleginae	0.866	dummy_Campopleginae	0.866	Hyposoter	0.501	Hyposoter_inquinatus	0.425
FGMLI357-17	Insecta	1.0	Lepidoptera	0.800	Crambidae	0.233	Spilomelinae	0.035	dummy_Spilomelinae	0.035	Diasemia	0.035	Diasemia_reticularis	0.035
GCOL2531-16	Insecta	1.0	Coleoptera	0.723	Cerambycidae	0.074	Lamiinae	0.074	Lamiini	0.066	Lamia	0.066	Lamia_textor	0.066
GMGMM1006-14	Insecta	1.0	Diptera	0.850	Tachinidae	0.505	Exoristinae	0.489	Goniini	0.269	Onychogonia	0.075	Onychogonia_cervini	0.054
GBLAC673-13	Insecta	1.0	Lepidoptera	0.986	Nolidae	0.035	Chloephorinae	0.035	Eariadini	0.035	Earias	0.035	Earias_clorana	0.035
GBCOU1920-13	Insecta	1.0	Coleoptera	0.776	Curculionidae	0.493	Baridinae	0.139	Baridini	0.139	Baris	0.139	Baris_artemisiae	0.139
GBLAB603-13	Insecta	1.0	Lepidoptera	0.990	Erebidae	0.110	Arctiinae	0.110	Arctiini	0.096	Apantesis	0.047	Apantesis_quenseli	0.047
FBNE118-13	Insecta	1.0	Neuroptera	0.806	Hemerobiidae	0.491	Drepanepteryginae	0.085	dummy_Drepanepteryginae	0.085	Drepanepteryx	0.085	Drepanepteryx_phalaenoides	0.085
GBCOB039-12	Insecta	1.0	Coleoptera	0.908	Carabidae	0.369	Harpalinae	0.244	Harpalini	0.073	Harpalus	0.058	Harpalus_affinis	0.058
FBARB569-11	Arachnida	1.0	Araneae	1.0	Linyphiidae	0.902	dummy_Linyphiidae	0.902	dummy_Linyphiidae	0.902	Walckenaeria	0.106	Walckenaeria_vigilax	0.051
FBLMV672-09	Insecta	1.0	Lepidoptera	0.909	Lypusidae	0.035	Chimabachinae	0.035	dummy_Chimabachinae	0.035	Diurnea	0.035	Diurnea_lipsiella	0.035
FBCOA612-10	Insecta	1.0	Coleoptera	0.977	Curculionidae	0.885	Scolytinae	0.733	Xyleborini	0.270	Anisandrus	0.261	Anisandrus_dispar	0.261
FBCOA573-10	Insecta	1.0	Coleoptera	0.742	Staphylinidae	0.716	Scydmaeninae	0.707	Stenichnini	0.707	Euconnus	0.707	Euconnus_hirticollis	0.707
MYFAB220-10	Insecta	0.519	Hymenoptera	0.138	Tenthredinidae	0.120	Nematinae	0.111	dummy_Nematinae	0.111	Nematinus	0.097	Nematinus_thomsoni	0.082
FBCOK675-13	Insecta	1.0	Diptera	0.370	Muscidae	0.061	Azeliinae	0.026	dummy_Azeliinae	0.026	Hydrotaea	0.026	Hydrotaea_irritans	0.026
GDIP3572-22	Insecta	1.0	Diptera	0.683	Chironomidae	0.630	Chironominae	0.512	Chironomini	0.500	Chironomus	0.407	Chironomus_plumosus	0.073
GBBSP217-15	Arachnida	1.0	Araneae	1.0	Salticidae	0.662	dummy_Salticidae	0.662	dummy_Salticidae	0.662	Evarcha	0.175	Evarcha_falcata	0.109
GBMAB2044-15	Insecta	0.602	Diptera	0.214	Cecidomyiidae	0.180	Winnertziinae	0.121	Winnertziini	0.121	Winnertzia	0.121	Winnertzia_graduata	0.121
GMGMI389-14	Insecta	1.0	Hymenoptera	1.0	Ichneumonidae	1.0	Campopleginae	0.560	dummy_Campopleginae	0.560	Campoletis	0.355	Campoletis_latrator	0.182
GBCHA1082-13	Insecta	0.953	Hymenoptera	0.944	Halictidae	0.930	Halictinae	0.930	Halictini	0.930	Halictus	0.436	Halictus_confusus	0.319
FBSYB1332-12	Insecta	1.0	Hymenoptera	0.773	Tenthredinidae	0.773	Selandriinae	0.232	Dolerini	0.211	Dolerus	0.211	Dolerus_nigratus	0.059
GWORD1124-08	Insecta	1.0	Lepidoptera	0.963	Noctuidae	0.408	Noctuinae	0.337	Dypterygiini	0.051	Mormo	0.051	Mormo_maura	0.051
GWOR4173-09	Insecta	1.0	Lepidoptera	0.967	Geometridae	0.234	Ennominae	0.185	dummy_Ennominae	0.185	Hylaea	0.047	Hylaea_fasciaria	0.047
ODOPE322-11	Insecta	1.0	Lepidoptera	0.907	Gelechiidae	0.384	Gelechiinae	0.323	Gnorimoschemini	0.167	Scrobipalpa	0.167	Scrobipalpa_pauperella	0.167
FBLMT870-09	Insecta	1.0	Lepidoptera	0.938	Nymphalidae	0.224	Heliconiinae	0.126	Argynnini	0.126	Boloria	0.109	Boloria_euphrosyne	0.033
FBACA143-10	Insecta	1.0	Hymenoptera	1.0	Crabronidae	0.993	Crabroninae	0.993	Crabronini	0.993	Ectemnius	0.872	Ectemnius_guttatus	0.176
FBAQU675-10	Insecta	0.900	Hemiptera	0.341	Cydnidae	0.182	Sehirinae	0.182	dummy_Sehirinae	0.182	Adomerus	0.182	Adomerus_biguttatus	0.182
GWOSA389-10	Insecta	1.0	Lepidoptera	0.959	Noctuidae	0.509	Pantheinae	0.055	dummy_Pantheinae	0.055	Colocasia	0.055	Colocasia_coryli	0.055
FBAQU810-10	Insecta	1.0	Diptera	0.724	Tipulidae	0.237	Tipulinae	0.237	dummy_Tipulinae	0.237	Nephrotoma	0.204	Nephrotoma_flavescens	0.046
FBLMW079-10	Insecta	1.0	Diptera	0.411	Phoridae	0.103	Phorinae	0.103	dummy_Phorinae	0.103	Diplonevra	0.030	Diplonevra_florescens	0.030
GWOSI546-10	Insecta	1.0	Lepidoptera	0.949	Noctuidae	0.423	Noctuinae	0.292	Hadenini	0.048	Lacanobia	0.048	Lacanobia_thalassina	0.048
GBCOL660-12	Insecta	1.0	Coleoptera	0.652	Staphylinidae	0.347	Pselaphinae	0.033	Brachyglutini	0.033	Brachygluta	0.033	Brachygluta_fossulata	0.033
GBCOU531-13	Insecta	1.0	Coleoptera	0.752	Curculionidae	0.522	Entiminae	0.299	Polydrusini	0.198	Polydrusus	0.198	Polydrusus_mollis	0.121
GBDTA10708-21	Insecta	0.892	Diptera	0.440	Cecidomyiidae	0.245	Porricondylinae	0.205	Asynaptini	0.193	Camptomyia	0.193	Camptomyia_flavocinerea	0.193
GMGMV2209-20	Insecta	1.0	Diptera	0.858	Tachinidae	0.328	Exoristinae	0.325	Eryciini	0.172	Phryxe	0.044	Phryxe_magnicornis	0.044
GCOL11289-16	Insecta	1.0	Coleoptera	0.945	Coccinellidae	0.922	Coccinellinae	0.922	Coccinellini	0.922	Coccinella	0.371	Coccinella_hieroglyphica	0.137
AMTPF093-16	Insecta	1.0	Diptera	0.634	Syrphidae	0.229	Eristalinae	0.083	Eristalini	0.051	Helophilus	0.051	Helophilus_trivittatus	0.033
PELEA188-15	Insecta	1.0	Lepidoptera	0.824	Gelechiidae	0.168	Thiotrichinae	0.044	dummy_Thiotrichinae	0.044	Thiotricha	0.044	Thiotricha_subocellea	0.044
GBBSP191-15	Arachnida	1.0	Araneae	1.0	Lycosidae	0.886	dummy_Lycosidae	0.886	dummy_Lycosidae	0.886	Pardosa	0.557	Pardosa_lasciva	0.094
GMGMN468-14	Insecta	0.503	Hymenoptera	0.467	Tenthredinidae	0.125	Nematinae	0.068	dummy_Nematinae	0.068	Euura	0.049	Euura_sagmarius	0.049
GBCOU1199-13	Insecta	1.0	Diptera	0.702	Chironomidae	0.406	Orthocladiinae	0.187	dummy_Orthocladiinae	0.187	Krenosmittia	0.051	Krenosmittia_halvorseni	0.051
GBCOF828-13	Insecta	0.989	Coleoptera	0.347	Staphylinidae	0.301	Scydmaeninae	0.291	Stenichnini	0.291	Euconnus	0.291	Euconnus_hirticollis	0.291
GBACU229-12	Insecta	1.0	Hymenoptera	0.961	Sphecidae	0.951	Ammophilinae	0.951	dummy_Ammophilinae	0.951	Ammophila	0.951	Ammophila_pubescens	0.692
FBSYB1214-12	Insecta	1.0	Hymenoptera	0.899	Tenthredinidae	0.899	Nematinae	0.606	dummy_Nematinae	0.606	Euura	0.331	Euura_erecta	0.035
GWOSA642-10	Insecta	1.0	Lepidoptera	0.968	Geometridae	0.723	Larentiinae	0.650	dummy_Larentiinae	0.478	Euchoeca	0.049	Euchoeca_nebulata	0.049
FBACA1024-10	Insecta	1.0	Hymenoptera	0.997	Psenidae	0.997	dummy_Psenidae	0.997	dummy_Psenidae	0.997	Psenulus	0.864	Psenulus_schencki	0.325
FBCOA905-10	Insecta	0.996	Coleoptera	0.730	Ptinidae	0.449	Anobiinae	0.157	Hadrobregmini	0.157	Hadrobregmus	0.157	Hadrobregmus_pertinax	0.157
FBNE034-11	Insecta	1.0	Diptera	0.764	Chironomidae	0.386	Chironominae	0.277	Chironomini	0.235	Microtendipes	0.066	Microtendipes_rydalensis	0.066
FBACB063-11	Insecta	0.852	Hymenoptera	0.843	Vespidae	0.843	Vespinae	0.359	dummy_Vespinae	0.359	Dolichovespula	0.338	Dolichovespula_norwegica	0.142
GBCMI2970-19	Insecta	0.675	Diptera	0.425	Mycetophilidae	0.275	Sciophilinae	0.275	dummy_Sciophilinae	0.275	Acnemia	0.249	Acnemia_amoena	0.211
MIDGE1020-14	Insecta	1.0	Diptera	0.868	Chironomidae	0.653	Orthocladiinae	0.653	dummy_Orthocladiinae	0.653	Chaetocladius	0.421	Chaetocladius_melaleucus	0.107
GBCOF552-13	Insecta	1.0	Coleoptera	0.597	Staphylinidae	0.429	Aleocharinae	0.308	Athetini	0.166	Atheta	0.093	Atheta_ravilla	0.040
FBCOD959-11	Insecta	0.965	Coleoptera	0.877	Curculionidae	0.807	Bagoinae	0.426	dummy_Bagoinae	0.426	Bagous	0.426	Bagous_limosus	0.302
FBLMS292-09	Insecta	1.0	Lepidoptera	0.285	Nepticulidae	0.102	dummy_Nepticulidae	0.102	dummy_Nepticulidae	0.102	Stigmella	0.102	Stigmella_aceris	0.055
FBLMU703-09	Insecta	1.0	Lepidoptera	0.909	Oecophoridae	0.073	Oecophorinae	0.058	dummy_Oecophorinae	0.058	Metalampra	0.058	Metalampra_cinnamomea	0.058
