ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
FBSYB965-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Empria	Empria longicornis_group	0.9938	0.9938	0.9938	0.9938	0.9938	0.9938	0.7807999999999999
FBSYB1243-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Empria	unk	1	1	1	1	1	1	0.7142999999999999
GBACU3166-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Empria	Empria liturata	1	1	1	1	1	1	1
GBACU3167-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Empria	Empria liturata	1	1	1	1	1	1	1
BASYM3238-14	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9307000000000001	0.9307000000000001	0.9307000000000001	0.9305	0.9305	0.9305	0.9305
FBSYB1376-12	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9946	0.9946	0.9946	0.9946	0.9946	0.9946	0.9946
GBSYM233-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Monostegia	Monostegia abdominalis	0.9779	0.9779	0.9779	0.9779	0.9779	0.9779	0.9779
GBSYM232-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Monostegia	Monostegia abdominalis	0.9779	0.9779	0.9779	0.9779	0.9779	0.9779	0.9779
FBSYM134-09	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Claremontia	Claremontia uncta	0.9949	0.9949	0.9949	0.9947	0.9947	0.9947	0.4976
GBSYM583-12	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Claremontia	Claremontia brevicornis	0.9892	0.9892	0.9892	0.8162	0.8162	0.8162	0.8162
FBSYB886-12	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9571000000000001	0.9571000000000001	0.9571000000000001	0.5427000000000001	0.5427000000000001	0.5427000000000001	0.5427000000000001
FBSYB300-11	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9974999999999999	0.9974999999999999	0.9974999999999999	0.4988	0.4988	0.4988	0.4988
FBSYM686-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Fenusa	Fenusa pumila	1	1	1	1	1	1	1
GBACU3190-13	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Heterarthrus	Heterarthrus ochropoda	0.9976	0.9976	0.9976	0.9976	0.9976	0.9976	0.9976
FBSYM705-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Heterarthrus	Heterarthrus vagans	1	1	1	1	1	1	1
GBSYM227-12	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Metallus	Metallus lanceolatus	1	1	1	1	1	1	0.9999
BCHYM8927-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9672	0.9672	0.9672	0.9672	0.9672	0.7638	0.7638
FBSYB1305-12	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	unk	unk	0.9602999999999999	0.9602999999999999	0.9602999999999999	0.8591000000000001	0.8591000000000001	0.8590000000000001	0.8590000000000001
BCHYM2875-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	0.9433	0.9433	0.9433	0.9157000000000001	0.9157000000000001	0.888	0.888
FBSYM1009-10	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	0.9515	0.9515	0.9515	0.8704000000000001	0.8704000000000001	0.7893999999999999	0.7893999999999999
BCHYM2877-14	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	0.9515	0.9515	0.9515	0.8704000000000001	0.8704000000000001	0.7893999999999999	0.7893999999999999
FBSYB1102-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	0.9648	0.9648	0.9648	0.7807999999999999	0.7807999999999999	0.5968	0.5968
BCHYM2293-14	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9459000000000001	0.9459000000000001	0.9459000000000001	0.7293	0.7293	0.7293	0.7293
GBSYM1435-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	Tenthredopsis ornata	0.9989	0.9989	0.9989	0.9989	0.9989	0.9989	0.9219
GBSYM2285-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	Tenthredopsis ornata	0.9989	0.9989	0.9989	0.9989	0.9989	0.9989	0.9219
FBSYB452-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	Tenthredopsis ornata	0.9972	0.9972	0.9972	0.9972	0.9972	0.9972	0.9508000000000001
BCHYM8871-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	Tenthredopsis ornata	0.9969	0.9969	0.9969	0.9969	0.9969	0.9969	0.9511000000000001
GBSYM1427-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	Tenthredopsis ornata	0.9989	0.9989	0.9989	0.9989	0.9989	0.9989	0.9219
GBSYM2287-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredopsis	Tenthredopsis ornata	0.9989	0.9989	0.9989	0.9989	0.9989	0.9989	0.9219
FBSYM504-10	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Allantus	Allantus basalis	0.9878	0.9878	0.9878	0.9878	0.9878	0.9878	0.6107
FBSYM505-10	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Allantus	Allantus basalis	0.9882	0.9882	0.9882	0.9882	0.9882	0.9882	0.6127
GBSYM2304-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Allantus	unk	0.9904	0.9904	0.9904	0.9904	0.9904	0.9904	0.9903
BCHYM6994-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	0.9997	0.9997	0.9997	0.9688	0.9688	0.4747	0.4747
FBSYM952-10	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	1	1	1	1	1	0.5	0.5
FBSYB1084-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	1	1	1	1	1	0.5	0.5
GBSYM1543-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus aeneus	1	1	1	1	1	1	1
GBSYM2464-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus aeneus	1	1	1	1	1	1	1
GBSYM2105-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994
BCHYM2324-14	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	1	1	1	1	1	1	0.9994
GBSYM2326-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus liogaster	1	1	1	1	1	1	0.9894999999999999
FBSYB1499-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus liogaster	1	1	1	1	1	1	0.9919
BASYM518-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus fumosus	1	1	1	1	1	1	1
FBSYB811-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	0.9926	0.9926	0.9926	0.8626000000000001	0.8626000000000001	0.8626000000000001	0.43130000000000007
BASYM1054-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	0.9948	0.9948	0.9948	0.7096	0.7096	0.7096	0.3548
FBSYB623-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus subarcticus	1	1	1	1	1	1	1
FBSYB622-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus subarcticus	1	1	1	1	1	1	1
FBSYB708-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	0.9931	0.9931	0.9931	0.9931	0.9931	0.9931	0.9632
FBSYM831-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus triplicatus	1	1	1	1	1	1	0.9998
FBSYM830-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus triplicatus	1	1	1	1	1	1	0.9998
FBSYB683-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus triplicatus	0.999	0.999	0.999	0.999	0.999	0.999	0.9988
FBSYB628-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus gessneri	1	1	1	1	1	1	1
FBSYB1213-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	0.9987	0.9987	0.9987	0.9987	0.9987	0.9987	0.4994
GBSYM1555-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus gilvipes	1	1	1	1	1	1	1
GBSYM176-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus genucinctus	1	1	1	1	1	1	1
FBSYB1032-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Rhogogaster	unk	1	1	1	1	1	1	0.5
FBSYB1338-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9623999999999999	0.9623999999999999	0.9623999999999999	0.9623999999999999	0.9623999999999999	0.7412	0.7412
FBSYB236-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Rhogogaster	unk	1	1	1	1	1	1	0.5741
FBSYB170-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9582	0.9582	0.9582	0.9582	0.9582	0.9582	0.9582
FBSYB987-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9936	0.9936	0.9936	0.9936	0.9936	0.9936	0.5506000000000001
FBSYB989-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9917	0.9917	0.9917	0.9917	0.9917	0.9917	0.5804999999999999
FBSYB486-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9948	0.9948	0.9948	0.9948	0.9948	0.9948	0.5763
FBSYB229-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo obsoleta	0.9997	0.9997	0.9997	0.9997	0.9997	0.9997	0.9997
FBSYB195-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo obsoleta	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999
GBSYM1865-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	1	1	1	1	1	1	0.8652000000000001
FBSYB230-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.6498
FBSYB204-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	1	1	1	1	1	1	0.8652000000000001
GBSYM1278-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	1	1	1	1	1	1	0.8652000000000001
BASYM114-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo omissa	1	1	1	1	1	1	0.9993
GBSYM816-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo atra	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988
GBSYM1279-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo atra	1	1	1	1	1	1	1
GBSYM1763-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9903	0.9903	0.9903	0.9903	0.9903	0.9903	0.5017
GBSYM2401-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9903	0.9903	0.9903	0.9903	0.9903	0.9903	0.5017
GBSYM2402-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9903	0.9903	0.9903	0.9903	0.9903	0.9903	0.5017
GBSYM1269-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo atra	1	1	1	1	1	1	1
GBSYM1128-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo atra	1	1	1	1	1	1	1
GBSYM1258-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	Tenthredo balteata	1	1	1	1	1	1	0.9994999999999999
GBSYM1897-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9956	0.9956	0.9956	0.9956	0.9956	0.9956	0.5974999999999999
GBSYM595-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9664999999999999	0.9664999999999999	0.9664999999999999	0.9664999999999999	0.9664999999999999	0.9664999999999999	0.9664999999999999
GBSYM2050-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9499000000000001	0.9499000000000001	0.9499000000000001	0.9499000000000001	0.9499000000000001	0.9492	0.9492
FBSYB404-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.9994	0.9994	0.9994	0.9994	0.9994	0.9994	0.5111
GBSYM596-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	unk	0.968	0.968	0.968	0.968	0.968	0.968	0.968
FBSYM633-10	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9161	0.9161	0.9161	0.9161	0.9161	0.9161	0.9161
GBSYM2138-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Macrophya	Macrophya rufipes	1	1	1	1	1	0.9996	0.9996
GMGMJ121-14	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9193	0.9193	0.9192	0.9192	0.9192	0.9192	0.9192
GBSYM2123-13	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9161	0.9161	0.9161	0.9161	0.9161	0.9161	0.9161
FBSYM212-09	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Pachyprotasis	Pachyprotasis simulans	0.9997	0.9997	0.9997	0.9997	0.9997	0.9997	0.9065
BCHYM8893-15	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Macrophya	Macrophya punctumalbum	1	1	1	1	1	1	0.9994999999999999
FBSYM647-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Macrophya	unk	0.9419000000000001	0.9419000000000001	0.9419000000000001	0.9419000000000001	0.9419000000000001	0.9419000000000001	0.9419000000000001
FBSYB1264-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Macrophya	unk	0.9981	0.9981	0.9981	0.9981	0.9981	0.9981	0.4991
FBSYB1075-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Aglaostigma	unk	1	1	1	1	1	1	0.5
FBSYB700-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Aglaostigma	unk	0.9450000000000001	0.9450000000000001	0.9450000000000001	0.9450000000000001	0.9450000000000001	0.9450000000000001	0.9449000000000001
BASYM107-10	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Nematinus	Nematinus caledonicus	1	1	1	1	1	1	0.9989
GBSYM1926-13	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Nematinus	Nematinus luteus	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988
GBSYM238-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Nematinus	unk	1	1	1	1	1	1	0.7142999999999999
GBSYM2358-13	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	1	1	1	0.5	0.5	0.5	0.5
FBSYM741-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Caliroa	Caliroa annulipes	1	1	1	1	1	1	1
FBSYB1574-12	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Caliroa	Caliroa annulipes	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988
FBSYB1352-12	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Caliroa	Caliroa cothurnata	0.999	0.999	0.999	0.999	0.999	0.999	0.999
GMGMQ3925-18	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Caliroa	unk	0.9911	0.9911	0.9911	0.7464999999999999	0.7464999999999999	0.7464999999999999	0.7464999999999999
FBSYM745-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Caliroa	Caliroa cerasi	1	1	1	1	1	1	0.8901
FBSYM219-09	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9543	0.9543	0.9543	0.9245	0.9245	0.9245	0.9245
GBSYM1925-13	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	0.9543	0.9543	0.9543	0.9245	0.9245	0.9245	0.9245
FBSYM966-10	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	1	1	1	0.5	0.5	0.5	0.5
FBSYM968-10	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	1	1	1	0.5	0.5	0.5	0.5
FBSYM965-10	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	1	1	1	0.5	0.5	0.5	0.5
GBSYM1507-13	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Endelomyia	Endelomyia aethiops	1	1	1	1	1	1	1
BASYM1368-11	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Endelomyia	Endelomyia aethiops	0.9904	0.9904	0.9904	0.8088000000000001	0.8088000000000001	0.8088000000000001	0.8088000000000001
GBSYM1522-13	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Ardis	Ardis pallipes	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999	0.9984999999999999
BASYM1542-11	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Parna	Parna apicalis	1	1	1	0.9997	0.9997	0.9997	0.9997
FBSYB1306-12	Insecta	Hymenoptera	Tenthredinidae	unk	unk	unk	unk	1	1	1	0.5	0.5	0.5	0.5
FBSYM987-10	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Ametastegia	Ametastegia perla	1	1	1	1	1	1	1
GBACU3188-13	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Eutomostethus	unk	1	1	1	1	1	1	0.5
FBSYM1004-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	dummy_Selandriinae	Aneugmenus	Aneugmenus temporalis	1	1	1	1	1	1	1
FBSYM217-09	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Phymatocera	Phymatocera aterrima	1	1	1	1	1	1	1
BCHYM5196-14	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Phymatocera	Phymatocera aterrima	0.9993	0.9993	0.9993	0.9993	0.9993	0.9993	0.9993
GBSYM1245-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	dummy_Selandriinae	Strongylogaster	Strongylogaster macula	1	1	1	1	1	1	1
GBSYM614-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	dummy_Selandriinae	Strongylogaster	Strongylogaster macula	1	1	1	1	1	1	1
BCHYM2334-14	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	dummy_Selandriinae	Stromboceros	Stromboceros delicatulus	1	1	1	1	1	1	1
FBSYB1334-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	Hoplocampa alpina	0.9903	0.9903	0.9903	0.9903	0.9903	0.9903	0.6067
BASYM475-11	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	unk	0.9924	0.9924	0.9924	0.9923	0.9923	0.9923	0.7708
BCHYM337-13	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	Hoplocampa minuta	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.9198000000000001
GBSYM2444-13	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	Hoplocampa minuta	0.9999	0.9999	0.9999	0.9999	0.9999	0.9999	0.9198000000000001
GBSYM2542-13	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	Hoplocampa flava	0.9967	0.9967	0.9967	0.9967	0.9967	0.9967	0.9967
GBSYM2442-13	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	Hoplocampa flava	0.9967	0.9967	0.9967	0.9967	0.9967	0.9967	0.9967
GBSYM2079-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Eriocampa	Eriocampa umbratica	1	1	1	1	1	1	0.9996
FBSYB920-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Eriocampa	Eriocampa umbratica	1	1	1	1	1	1	0.9996
GBSYM2037-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Athalia	unk	0.9644999999999999	0.9644999999999999	0.9644999999999999	0.9644999999999999	0.9644999999999999	0.9644999999999999	0.9644999999999999
GBSYM1611-13	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Athalia	Athalia scutellariae	1	1	1	1	1	1	0.9998
FBSYM621-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Macrophya	Macrophya teutona	0.9963	0.9963	0.9963	0.9963	0.9963	0.9963	0.9963
GBSYM789-12	Insecta	Hymenoptera	Heptamelidae	dummy_Heptamelidae	dummy_Heptamelidae	Heptamelus	unk	0.9927	0.9927	0.7111999999999999	0.7111999999999999	0.7111999999999999	0.7111999999999999	0.7111999999999999
FBSYB901-12	Insecta	Hymenoptera	Heptamelidae	dummy_Heptamelidae	dummy_Heptamelidae	Heptamelus	unk	0.9863999999999999	0.9863999999999999	0.8136000000000001	0.8136000000000001	0.8136000000000001	0.8136000000000001	0.8135
FBSYM669-10	Insecta	Hymenoptera	Heptamelidae	dummy_Heptamelidae	dummy_Heptamelidae	Heptamelus	Heptamelus dahlbomi	1	1	1	1	1	1	0.9993
FBSYM410-10	Insecta	Hymenoptera	Cimbicidae	Cimbicinae	dummy_Cimbicinae	Trichiosoma	Trichiosoma nigricoma	0.9988	0.9988	0.9988	0.9988	0.9988	0.9988	0.4994
FBSYM412-10	Insecta	Hymenoptera	Cimbicidae	Cimbicinae	dummy_Cimbicinae	Trichiosoma	unk	1	1	1	1	1	1	0.8318000000000001
FBSYM394-10	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia fasciata	1	1	1	1	1	1	1
GBSYM1460-13	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia fasciata	1	1	1	1	1	1	1
FBSYB1049-12	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	unk	1	1	1	1	1	1	0.5
GBSYM1463-13	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia fasciata	1	1	1	1	1	1	1
GBSYM462-12	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	unk	0.9878	0.9878	0.9878	0.9878	0.9878	0.9878	0.4939
GBSYM460-12	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	unk	0.9878	0.9878	0.9878	0.9878	0.9878	0.9878	0.4939
FBSYB764-11	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia candens	0.998	0.998	0.998	0.998	0.998	0.998	0.9978
FBSYB767-11	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia nitens	1	1	1	1	1	1	0.999
FBSYM399-10	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia nitens	1	1	1	1	1	1	0.999
GBCHA937-13	Insecta	Hymenoptera	Cimbicidae	Corynidinae	dummy_Corynidinae	Corynis	Corynis obscura	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999
FBSYB809-11	Insecta	Hymenoptera	Cimbicidae	Corynidinae	dummy_Corynidinae	Corynis	Corynis obscura	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999	0.9934999999999999
FBSYB1202-12	Insecta	Hymenoptera	Cimbicidae	Corynidinae	dummy_Corynidinae	Corynis	Corynis obscura	0.9949	0.9949	0.9949	0.9949	0.9949	0.9949	0.9949
FBSYB584-11	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	unk	0.9998	0.9998	0.9998	0.9998	0.9998	0.9998	0.6516000000000001
GBCOU180-13	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	Arge ochropus	0.9994	0.9994	0.9994	0.9994	0.9994	0.9994	0.9994
FBSYB585-11	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	unk	0.9998	0.9998	0.9998	0.9998	0.9998	0.9998	0.6516000000000001
BCHYM3680-14	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	unk	0.9756	0.9756	0.9756	0.9756	0.9756	0.9756	0.9756
FBSYB1125-12	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	unk	0.9993	0.9993	0.9993	0.9993	0.9993	0.9993	0.6452
GBSYM096-12	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	Arge fuscipes	0.999	0.999	0.999	0.999	0.999	0.999	0.999
